编号	类型	分组标签	子标签	排序	是否公会新闻	标题	内容	图标	成就点	奖励	是否可追踪	是否可分享	追踪任务ID	引导行为类型	引导对象	引导场景	引导坐标	是否在成就中隐藏	跳转功能
1690151	7	0	0	0		AchievementName1690151	AchievementContent1690151		0		0	0	0	5	LinkUI:StrengthenPanel;1	0		1	35
1690152	235	0	0	0		AchievementName1690152	AchievementContent1690152		0		0	0	0	5	LinkUI:BagPanel	0		1	7
1690153	294	0	0	0		AchievementName1690153	AchievementContent1690153		0		0	0	0	5	LinkUI:SoulStarCubePanel	0		1	145
1690154	88	0	0	0		AchievementName1690154	AchievementContent1690154		0		0	0	0	5	LinkUI:AdventurePanel;3	0		1	105
1690155	78	0	0	0		AchievementName1690155	AchievementContent1690155		0		0	0	0	5	LinkUI:AdventurePanel;3	0		1	111
1690156	26	0	0	0		AchievementName1690156	AchievementContent1690156		0		0	0	0	5	LinkUI:BagPanel;OpenSoulStone	0		1	40
1690157	281	0	0	0		AchievementName1690157	AchievementContent1690157		0		0	0	0	5	LinkUI:BagPanel;OpenSoulStone	0		1	40
1690158	279	0	0	0		AchievementName1690158	AchievementContent1690158		0		0	0	0	5	LinkUI:BagPanel;OpenSoulStone	0		1	40
1690159	248	0	0	0		AchievementName1690159	AchievementContent1690159		0		0	0	0	5	LinkUI:TradingPanel;2;1	0		1	418
1690160	27	0	0	0		AchievementName1690160	AchievementContent1690160		0		0	0	0	5	LinkUI:AdventurePanel;3	0		1	6
1690161	76	0	0	0		AchievementName1690161	AchievementContent1690161		0		0	0	0	5	LinkUI:AdventurePanel;3	0		1	109
1690162	91	0	0	0		AchievementName1690162	AchievementContent1690162		0		0	0	0	5	LinkUI:WorldMapPanel;OpenedFishingScene	0		1	120
1690163	91	0	0	0		AchievementName1690163	AchievementContent1690163		0		0	0	0	5	LinkUI:WorldMapPanel;OpenedFishingScene	0		1	120
1690164	282	0	0	0		AchievementName1690164	AchievementContent1690164		0		0	0	0	5	LinkUI:ShopPanel;201	0		1	0
1690165	289	0	0	0		AchievementName1690165	AchievementContent1690165		0		0	0	0	5	LinkUI:AdventurePanel;3	0		1	122
1690166	1	0	0	0		AchievementName1690166	AchievementContent1690166		0		0	0	0	5	LinkUI:DungeonInfoPanel;101;1	0		1	26
1690167	104	0	0	0		AchievementName1690167	AchievementContent1690167		0		0	0	0	5	LinkUI:StarTracePanel	0		1	183
1690168	57	0	0	0		AchievementName1690168	AchievementContent1690168		0		0	0	0	5	LinkUI:PetPanel	0		1	37
1690169	410	0	0	0		AchievementName1690169	AchievementContent1690169		0		0	0	0	5	LinkUI:AdventureBookPanel;3	0		1	61
1690170	242	0	0	0		AchievementName1690170	AchievementContent1690170		0		0	0	0	5	LinkUI:AdventureBookPanel;3	0		1	0
1690171	252	0	0	0		AchievementName1690171	AchievementContent1690171		0		0	0	0	5	LinkUI:AdventurePanel;3	0		1	106
1690172	296	0	0	0		AchievementName1690172	AchievementContent1690172		0		0	0	0	5	LinkUI:DungeonInfoPanel;300	0		1	25
1690173	1	0	0	0		AchievementName1690173	AchievementContent1690173		0		0	0	0	5	LinkUI:DungeonInfoPanel;101	0		1	26
1690174	78	0	0	0		AchievementName1690174	AchievementContent1690174		0		0	0	0	5	LinkUI:AdventurePanel;3	0		1	22
1690175	80	0	0	0		AchievementName1690175	AchievementContent1690175		0		0	0	0	5	LinkUI:BagPanel;OpenSoulStone	0		1	22
1690176	277	0	0	0		AchievementName1690176	AchievementContent1690176		0		0	0	0	5	LinkUI:GuildTrainPanel	0		1	66
1690177	64	0	0	0		AchievementName1690177	AchievementContent1690177		0		0	0	0	5	LinkUI:AdventurePanel;2	0		1	74
1690178	296	0	0	0		AchievementName1690178	AchievementContent1690178		0		0	0	0	5	LinkUI:DungeonInfoPanel;300	0		1	25
1690179	6	0	0	0		AchievementName1690179	AchievementContent1690179		0		0	0	0	5	LinkUI:StrengthenPanel	0		1	12
1690180	26	0	0	0		AchievementName1690180	AchievementContent1690180		0		0	0	0	5	LinkUI:BagPanel;OpenSoulStone	0		1	40
1690181	238	0	0	0		AchievementName1690181	AchievementContent1690181		0		0	0	0	5	LinkUI:AdventureBookPanel;1	0		1	2007
1690182	313	0	0	0		AchievementName1690182	AchievementContent1690182		0		0	0	0	5	LinkUI:MercenaryPanel	0		1	170
1690183	88	0	0	0		AchievementName1690183	AchievementContent1690183		0		0	0	0	5	LinkUI:AdventurePanel;3	0		1	105
1690184	220	0	0	0		AchievementName1690184	AchievementContent1690184		0		0	0	0	1	npc_10046	2	11.8, 1.3, -42.4	1	33
1690185	7	0	0	0		AchievementName1690185	AchievementContent1690185		0		0	0	0	5	LinkUI:StrengthenPanel;1	0		1	39
1690186	6	0	0	0		AchievementName1690186	AchievementContent1690186		0		0	0	0	5	LinkUI:StrengthenPanel	0		1	12
1690187	322	0	0	0		AchievementName1690187	AchievementContent1690187		0		0	0	0	5	LinkUI:StrengthenPanel;3	0		1	146
1690188	74	0	0	0		AchievementName1690188	AchievementContent1690188		0		0	0	0	5	LinkUI:SkillPanel;1	0		1	38
1690189	64	0	0	0		AchievementName1690189	AchievementContent1690189		0		0	0	0	5	LinkUI:AdventurePanel;2	0		1	74
1690190	252	0	0	0		AchievementName1690190	AchievementContent1690190		0		0	0	0	5	LinkUI:AdventurePanel;3	0		1	106
1690191	104	0	0	0		AchievementName1690191	AchievementContent1690191		0		0	0	0	5	LinkUI:StarTracePanel	0		1	183
1690192	272	0	0	0		AchievementName1690192	AchievementContent1690192		0		0	0	0	1	npc_forging_001	2	12.9, 0.0, -11.9	1	1
1690193	322	0	0	0		AchievementName1690193	AchievementContent1690193		0		0	0	0	5	LinkUI:StrengthenPanel;3	0		1	146
1690194	242	0	0	0		AchievementName1690194	AchievementContent1690194		0		0	0	0	5	LinkUI:AdventureBookPanel;3	0		1	0
1690195	311	0	0	0		AchievementName1690195	AchievementContent1690195		0		0	0	0	5	LinkUI:MercenaryPanel	0		1	145
1690196	104	0	0	0		AchievementName1690196	AchievementContent1690196		0		0	0	0	5	LinkUI:StarTracePanel	0		1	418
1690197	6	0	0	0		AchievementName1690197	AchievementContent1690197		0		0	0	0	5	LinkUI:StrengthenPanel	0		1	12
1690198	253	0	0	0		AchievementName1690198	AchievementContent1690198		0		0	0	0	5	LinkUI:AdventurePanel;2	0		1	22
1690199	91	0	0	0		AchievementName1690199	AchievementContent1690199		0		0	0	0	5	LinkUI:WorldMapPanel;OpenedFishingScene	0		1	0
16901100	277	0	0	0		AchievementName16901100	AchievementContent16901100		0		0	0	0	5	LinkUI:GuildTrainPanel	0		1	66
5001001	3	0	0	0		AchievementName5001001	AchievementContent5001001		0		0	0	0	5	LinkUI:AdventurePanel	0		1	0
5001002	22	0	0	0		AchievementName5001002	AchievementContent5001002		0		0	0	0	5	LinkUI:SkillPanel	0		1	0
5001003	26	0	0	0		AchievementName5001003	AchievementContent5001003		0		0	0	0	5	LinkUI:BagPanel;OpenSoulStone	0		1	40
5002001	26	0	0	0		AchievementName5002001	AchievementContent5002001		0		0	0	0	5	LinkUI:BagPanel;OpenSoulStone	0		1	40
5002002	26	0	0	0		AchievementName5002002	AchievementContent5002002		0		0	0	0	5	LinkUI:BagPanel;OpenSoulStone	0		1	40
5002003	26	0	0	0		AchievementName5002003	AchievementContent5002003		0		0	0	0	5	LinkUI:BagPanel;OpenSoulStone	0		1	40
5002004	279	0	0	0		AchievementName5002004	AchievementContent5002004		0		0	0	0	5	LinkUI:BagPanel;OpenSoulStone	0		1	40
5003001	49	0	0	0		AchievementName5003001	AchievementContent5003001		0		0	0	0	5	LinkUI:TitlePanel	0		1	0
5003002	22	0	0	0		AchievementName5003002	AchievementContent5003002		0		0	0	0	5	LinkUI:SkillPanel	0		1	0
5003003	38	0	0	0		AchievementName5003003	AchievementContent5003003		0		0	0	0	5	LinkUI:GuildJoinPanel	0		1	0
5003004	261	0	0	0		AchievementName5003004	AchievementContent5003004		0		0	0	0	5	LinkUI:PetPanel	0		1	37
6001001	3	0	0	0		AchievementName6001001	AchievementContent6001001		0		0	0	0	5	LinkUI:AdventurePanel	0		1	0
6001002	22	0	0	0		AchievementName6001002	AchievementContent6001002		0		0	0	0	5	LinkUI:SkillPanel	0		1	0
6001003	26	0	0	0		AchievementName6001003	AchievementContent6001003		0		0	0	0	5	LinkUI:BagPanel;OpenSoulStone	0		1	40
6002001	26	0	0	0		AchievementName6002001	AchievementContent6002001		0		0	0	0	5	LinkUI:BagPanel;OpenSoulStone	0		1	40
6002002	26	0	0	0		AchievementName6002002	AchievementContent6002002		0		0	0	0	5	LinkUI:BagPanel;OpenSoulStone	0		1	40
6002003	26	0	0	0		AchievementName6002003	AchievementContent6002003		0		0	0	0	5	LinkUI:BagPanel;OpenSoulStone	0		1	40
6002004	279	0	0	0		AchievementName6002004	AchievementContent6002004		0		0	0	0	5	LinkUI:BagPanel;OpenSoulStone	0		1	40
6003001	49	0	0	0		AchievementName6003001	AchievementContent6003001		0		0	0	0	5	LinkUI:TitlePanel	0		1	0
6003002	22	0	0	0		AchievementName6003002	AchievementContent6003002		0		0	0	0	5	LinkUI:SkillPanel	0		1	0
6003003	38	0	0	0		AchievementName6003003	AchievementContent6003003		0		0	0	0	5	LinkUI:GuildJoinPanel	0		1	0
6003004	261	0	0	0		AchievementName6003004	AchievementContent6003004		0		0	0	0	5	LinkUI:PetPanel	0		1	37
6004001	57	0	0	0		AchievementName6004001	AchievementContent6004001		0		0	0	0	5	LinkUI:PetPanel	0		1	37
6004002	312	0	0	0		AchievementName6004002	AchievementContent6004002		0		0	0	0	5	LinkUI:MercenaryPanel	0		1	169
6004003	311	0	0	0		AchievementName6004003	AchievementContent6004003		0		0	0	0	5	LinkUI:MercenaryPanel	0		1	169
6004004	279	0	0	0		AchievementName6004004	AchievementContent6004004		0		0	0	0	5	LinkUI:BagPanel;OpenSoulStone	0		1	40
6005001	6	0	0	0		AchievementName6005001	AchievementContent6005001		0		0	0	0	5	LinkUI:StrengthenPanel	0		1	12
6005002	22	0	0	0		AchievementName6005002	AchievementContent6005002		0		0	0	0	5	LinkUI:SkillPanel	0		1	0
6005003	3	0	0	0		AchievementName6005003	AchievementContent6005003		0		0	0	0	5	LinkUI:GrowUpPanel;1	0		1	0
6006001	21	0	0	0		AchievementName6006001	AchievementContent6006001		0		0	0	0	5	LinkUI:SkillPanel;1	0		1	38
6006002	311	0	0	0		AchievementName6006002	AchievementContent6006002		0		0	0	0	5	LinkUI:MercenaryPanel	0		1	169
6006003	313	0	0	0		AchievementName6006003	AchievementContent6006003		0		0	0	0	5	LinkUI:MercenaryPanel	0		1	169
6007001	261	0	0	0		AchievementName6007001	AchievementContent6007001		0		0	0	0	5	LinkUI:PetPanel	0		1	37
6007002	279	0	0	0		AchievementName6007002	AchievementContent6007002		0		0	0	0	5	LinkUI:BagPanel;OpenSoulStone	0		1	40
6007003	5	0	0	0		AchievementName6007003	AchievementContent6007003		0		0	0	0	5	LinkUI:StrengthenPanel	0		1	12
6008001	235	0	0	0		AchievementName6008001	AchievementContent6008001		0		0	0	0	5	LinkUI:BagPanel	0		1	0
6008002	57	0	0	0		AchievementName6008002	AchievementContent6008002		0		0	0	0	5	LinkUI:PetPanel	0		1	37
6008003	6	0	0	0		AchievementName6008003	AchievementContent6008003		0		0	0	0	5	LinkUI:StrengthenPanel	0		1	12
6009001	241	0	0	0		AchievementName6009001	AchievementContent6009001		0		0	0	0	13	npc_10042	2	26.7,10.9,85.1	1	69
6009002	241	0	0	0		AchievementName6009002	AchievementContent6009002		0		0	0	0	13	npc_10085	3	20.0,2.8,-45.3	1	69
6009003	241	0	0	0		AchievementName6009003	AchievementContent6009003		0		0	0	0	13	npc_002_mohade	3	-37.4,0.2,-31.8	1	69
6010001	81	0	0	0		AchievementName6010001	AchievementContent6010001		0		0	0	0	5	LinkUI:BagPanel;OpenSoulStone	0		1	0
6010002	81	0	0	0		AchievementName6010002	AchievementContent6010002		0		0	0	0	5	LinkUI:BagPanel;OpenSoulStone	0		1	0
6010003	81	0	0	0		AchievementName6010003	AchievementContent6010003		0		0	0	0	5	LinkUI:BagPanel;OpenSoulStone	0		1	0
6011001	314	0	0	0		AchievementName6011001	AchievementContent6011001		0		0	0	0	5	LinkUI:MercenaryPanel	0		1	169
6011002	21	0	0	0		AchievementName6011002	AchievementContent6011002		0		0	0	0	5	LinkUI:SkillPanel;1	0		1	38
6011003	235	0	0	0		AchievementName6011003	AchievementContent6011003		0		0	0	0	5	LinkUI:BagPanel	0		1	0
6011004	22	0	0	0		AchievementName6011004	AchievementContent6011004		0		0	0	0	5	LinkUI:SkillPanel	0		1	0
6011005	277	0	0	0		AchievementName6011005	AchievementContent6011005		0		0	0	0	5	LinkUI:GuildTrainPanel	0		1	66
6012001	242	0	0	0		AchievementName6012001	AchievementContent6012001		0		0	0	0	5	LinkUI:AdventureBookPanel;3	0		1	69
6012002	94	0	0	0		AchievementName6012002	AchievementContent6012002		0		0	0	0	5	LinkUI:StrengthenPanel;5	0		1	124
6012003	279	0	0	0		AchievementName6012003	AchievementContent6012003		0		0	0	0	5	LinkUI:BagPanel;OpenSoulStone	0		1	40
6012004	74	0	0	0		AchievementName6012004	AchievementContent6012004		0		0	0	0	5	LinkUI:SkillPanel;1	0		1	38
6013001	10	0	0	0		AchievementName6013001	AchievementContent6013001		0		0	0	0	1	npc_forging_001	2	12.9, 0.0, -11.9	1	0
6013002	9	0	0	0		AchievementName6013002	AchievementContent6013002		0		0	0	0	1	npc_forging_001	2	12.9, 0.0, -11.9	1	0
6013003	9	0	0	0		AchievementName6013003	AchievementContent6013003		0		0	0	0	1	npc_forging_001	2	12.9, 0.0, -11.9	1	32
6013004	89	0	0	0		AchievementName6013004	AchievementContent6013004		0		0	0	0	1	npc_forging_002	2	17.4, 0.0, -15.6	1	96
6014001	326	0	0	0		AchievementName6014001	AchievementContent6014001		0		0	0	0	5	LinkUI:StrollEffectTabPanel	0		1	155
6014002	314	0	0	0		AchievementName6014002	AchievementContent6014002		0		0	0	0	5	LinkUI:MercenaryPanel	0		1	169
6014003	313	0	0	0		AchievementName6014003	AchievementContent6014003		0		0	0	0	5	LinkUI:MercenaryPanel	0		1	169
6014004	6	0	0	0		AchievementName6014004	AchievementContent6014004		0		0	0	0	5	LinkUI:StrengthenPanel	0		1	12
6014005	277	0	0	0		AchievementName6014005	AchievementContent6014005		0		0	0	0	5	LinkUI:GuildTrainPanel	0		1	66
6015001	317	0	0	0		AchievementName6015001	AchievementContent6015001		0		0	0	0	5	LinkUI:MercenaryPanel	0		1	169
6015002	7	0	0	0		AchievementName6015002	AchievementContent6015002		0		0	0	0	5	LinkUI:StrengthenPanel;1	0		1	39
6015003	261	0	0	0		AchievementName6015003	AchievementContent6015003		0		0	0	0	5	LinkUI:PetPanel	0		1	37
6015004	57	0	0	0		AchievementName6015004	AchievementContent6015004		0		0	0	0	5	LinkUI:PetPanel	0		1	37
6016001	21	0	0	0		AchievementName6016001	AchievementContent6016001		0		0	0	0	5	LinkUI:SkillPanel;1	0		1	38
6016002	7	0	0	0		AchievementName6016002	AchievementContent6016002		0		0	0	0	5	LinkUI:StrengthenPanel;1	0		1	39
6016003	235	0	0	0		AchievementName6016003	AchievementContent6016003		0		0	0	0	5	LinkUI:BagPanel	0		1	0
6016004	326	0	0	0		AchievementName6016004	AchievementContent6016004		0		0	0	0	5	LinkUI:StrollEffectTabPanel	0		1	155
6016005	6	0	0	0		AchievementName6016005	AchievementContent6016005		0		0	0	0	5	LinkUI:StrengthenPanel	0		1	12
6017001	306	0	0	0		AchievementName6017001	AchievementContent6017001		0		0	0	0	5	LinkUI:PeakednessCardPanel	0		1	161
6017002	306	0	0	0		AchievementName6017002	AchievementContent6017002		0		0	0	0	5	LinkUI:PeakednessCardPanel	0		1	161
6017003	306	0	0	0		AchievementName6017003	AchievementContent6017003		0		0	0	0	5	LinkUI:PeakednessCardPanel	0		1	161
6018001	279	0	0	0		AchievementName6018001	AchievementContent6018001		0		0	0	0	5	LinkUI:BagPanel;OpenSoulStone	0		1	40
6018002	7	0	0	0		AchievementName6018002	AchievementContent6018002		0		0	0	0	5	LinkUI:StrengthenPanel;1	0		1	39
6018003	277	0	0	0		AchievementName6018003	AchievementContent6018003		0		0	0	0	5	LinkUI:GuildTrainPanel	0		1	66
6018004	313	0	0	0		AchievementName6018004	AchievementContent6018004		0		0	0	0	5	LinkUI:MercenaryPanel	0		1	169
6019001	326	0	0	0		AchievementName6019001	AchievementContent6019001		0		0	0	0	5	LinkUI:StrollEffectTabPanel	0		1	155
6019002	314	0	0	0		AchievementName6019002	AchievementContent6019002		0		0	0	0	5	LinkUI:MercenaryPanel	0		1	169
6019003	277	0	0	0		AchievementName6019003	AchievementContent6019003		0		0	0	0	5	LinkUI:GuildTrainPanel	0		1	66
6019004	57	0	0	0		AchievementName6019004	AchievementContent6019004		0		0	0	0	5	LinkUI:PetPanel	0		1	37
6020001	323	0	0	0		AchievementName6020001	AchievementContent6020001		0		0	0	0	5	LinkUI:BagPanel;OpenHallow	0		1	166
6020002	322	0	0	0		AchievementName6020002	AchievementContent6020002		0		0	0	0	5	LinkUI:StrengthenPanel;3	0		1	146
6020003	7	0	0	0		AchievementName6020003	AchievementContent6020003		0		0	0	0	5	LinkUI:StrengthenPanel;1	0		1	39
6020004	6	0	0	0		AchievementName6020004	AchievementContent6020004		0		0	0	0	5	LinkUI:StrengthenPanel	0		1	12
6020005	261	0	0	0		AchievementName6020005	AchievementContent6020005		0		0	0	0	5	LinkUI:PetPanel	0		1	37
6021001	306	0	0	0		AchievementName6021001	AchievementContent6021001		0		0	0	0	5	LinkUI:PeakednessCardPanel	0		1	161
6021002	306	0	0	0		AchievementName6021002	AchievementContent6021002		0		0	0	0	5	LinkUI:PeakednessCardPanel	0		1	161
6021003	306	0	0	0		AchievementName6021003	AchievementContent6021003		0		0	0	0	5	LinkUI:PeakednessCardPanel	0		1	161
6021004	306	0	0	0		AchievementName6021004	AchievementContent6021004		0		0	0	0	5	LinkUI:PeakednessCardPanel	0		1	161
6022001	81	0	0	0		AchievementName6022001	AchievementContent6022001		0		0	0	0	5	LinkUI:BagPanel;OpenSoulStone	0		1	0
6022002	81	0	0	0		AchievementName6022002	AchievementContent6022002		0		0	0	0	5	LinkUI:BagPanel;OpenSoulStone	0		1	0
6022003	81	0	0	0		AchievementName6022003	AchievementContent6022003		0		0	0	0	5	LinkUI:BagPanel;OpenSoulStone	0		1	0
6023001	6	0	0	0		AchievementName6023001	AchievementContent6023001		0		0	0	0	5	LinkUI:StrengthenPanel	0		1	12
6023002	7	0	0	0		AchievementName6023002	AchievementContent6023002		0		0	0	0	5	LinkUI:StrengthenPanel;1	0		1	39
6023003	326	0	0	0		AchievementName6023003	AchievementContent6023003		0		0	0	0	5	LinkUI:StrollEffectTabPanel	0		1	155
6023004	322	0	0	0		AchievementName6023004	AchievementContent6023004		0		0	0	0	5	LinkUI:StrengthenPanel;3	0		1	146
6023005	242	0	0	0		AchievementName6023005	AchievementContent6023005		0		0	0	0	5	LinkUI:AdventureBookPanel;3	0		1	69
6024001	21	0	0	0		AchievementName6024001	AchievementContent6024001		0		0	0	0	5	LinkUI:SkillPanel;1	0		1	38
6024002	6	0	0	0		AchievementName6024002	AchievementContent6024002		0		0	0	0	5	LinkUI:StrengthenPanel	0		1	12
6024003	7	0	0	0		AchievementName6024003	AchievementContent6024003		0		0	0	0	5	LinkUI:StrengthenPanel;1	0		1	39
6024004	235	0	0	0		AchievementName6024004	AchievementContent6024004		0		0	0	0	5	LinkUI:BagPanel	0		1	0
6025001	326	0	0	0		AchievementName6025001	AchievementContent6025001		0		0	0	0	5	LinkUI:StrollEffectTabPanel	0		1	155
6025002	322	0	0	0		AchievementName6025002	AchievementContent6025002		0		0	0	0	5	LinkUI:StrengthenPanel;3	0		1	146
6025003	277	0	0	0		AchievementName6025003	AchievementContent6025003		0		0	0	0	5	LinkUI:GuildTrainPanel	0		1	66
6025004	313	0	0	0		AchievementName6025004	AchievementContent6025004		0		0	0	0	5	LinkUI:MercenaryPanel	0		1	169
6026001	323	0	0	0		AchievementName6026001	AchievementContent6026001		0		0	0	0	5	LinkUI:BagPanel;OpenHallow	0		1	166
6026002	74	0	0	0		AchievementName6026002	AchievementContent6026002		0		0	0	0	5	LinkUI:SkillPanel;1	0		1	38
6026003	6	0	0	0		AchievementName6026003	AchievementContent6026003		0		0	0	0	5	LinkUI:StrengthenPanel	0		1	12
6026004	57	0	0	0		AchievementName6026004	AchievementContent6026004		0		0	0	0	5	LinkUI:PetPanel	0		1	37
6026005	314	0	0	0		AchievementName6026005	AchievementContent6026005		0		0	0	0	5	LinkUI:MercenaryPanel	0		1	169
6027001	306	0	0	0		AchievementName6027001	AchievementContent6027001		0		0	0	0	5	LinkUI:PeakednessCardPanel	0		1	161
6027002	306	0	0	0		AchievementName6027002	AchievementContent6027002		0		0	0	0	5	LinkUI:PeakednessCardPanel	0		1	161
6027003	306	0	0	0		AchievementName6027003	AchievementContent6027003		0		0	0	0	5	LinkUI:PeakednessCardPanel	0		1	161
6027004	306	0	0	0		AchievementName6027004	AchievementContent6027004		0		0	0	0	5	LinkUI:PeakednessCardPanel	0		1	161
6027005	306	0	0	0		AchievementName6027005	AchievementContent6027005		0		0	0	0	5	LinkUI:PeakednessCardPanel	0		1	161
6028001	326	0	0	0		AchievementName6028001	AchievementContent6028001		0		0	0	0	5	LinkUI:StrollEffectTabPanel	0		1	155
6028002	7	0	0	0		AchievementName6028002	AchievementContent6028002		0		0	0	0	5	LinkUI:StrengthenPanel;1	0		1	39
6028003	323	0	0	0		AchievementName6028003	AchievementContent6028003		0		0	0	0	5	LinkUI:BagPanel;OpenHallow	0		1	166
6028004	322	0	0	0		AchievementName6028004	AchievementContent6028004		0		0	0	0	5	LinkUI:StrengthenPanel;3	0		1	146
6029001	235	0	0	0		AchievementName6029001	AchievementContent6029001		0		0	0	0	5	LinkUI:BagPanel	0		1	0
6029002	279	0	0	0		AchievementName6029002	AchievementContent6029002		0		0	0	0	5	LinkUI:BagPanel;OpenSoulStone	0		1	40
6029003	6	0	0	0		AchievementName6029003	AchievementContent6029003		0		0	0	0	5	LinkUI:StrengthenPanel	0		1	12
6029004	242	0	0	0		AchievementName6029004	AchievementContent6029004		0		0	0	0	5	LinkUI:AdventureBookPanel;3	0		1	69
6030001	7	0	0	0		AchievementName6030001	AchievementContent6030001		0		0	0	0	5	LinkUI:StrengthenPanel;1	0		1	39
6030002	326	0	0	0		AchievementName6030002	AchievementContent6030002		0		0	0	0	5	LinkUI:StrollEffectTabPanel	0		1	155
6030003	313	0	0	0		AchievementName6030003	AchievementContent6030003		0		0	0	0	5	LinkUI:MercenaryPanel	0		1	169
6030004	317	0	0	0		AchievementName6030004	AchievementContent6030004		0		0	0	0	5	LinkUI:MercenaryPanel	0		1	169
6031001	6	0	0	0		AchievementName6031001	AchievementContent6031001		0		0	0	0	5	LinkUI:StrengthenPanel	0		1	12
6031002	323	0	0	0		AchievementName6031002	AchievementContent6031002		0		0	0	0	5	LinkUI:BagPanel;OpenHallow	0		1	166
6031003	261	0	0	0		AchievementName6031003	AchievementContent6031003		0		0	0	0	5	LinkUI:PetPanel	0		1	37
6031004	277	0	0	0		AchievementName6031004	AchievementContent6031004		0		0	0	0	5	LinkUI:GuildTrainPanel	0		1	66
6032001	7	0	0	0		AchievementName6032001	AchievementContent6032001		0		0	0	0	5	LinkUI:StrengthenPanel;1	0		1	39
6032002	326	0	0	0		AchievementName6032002	AchievementContent6032002		0		0	0	0	5	LinkUI:StrollEffectTabPanel	0		1	155
