流水	精灵	成长度等级	成长度经验	突破阶段	饲养属性	出战属性	放生返回	技能id	展示技能Id	派遣获得奖励展示	是否公会新闻	进阶等级
7090	pet_323	60	384000	3	1,2090;3,30;4,92	1,4180;3,89;4,185	item8101020503055,1	skill79500,60				0
7091	pet_323	61	390000	4	1,2112;3,30;4,93	1,4224;3,90;4,187	item8101020503055,1	skill79500,61				0
7092	pet_323	62	396000	4	1,2134;3,31;4,94	1,4268;3,91;4,190	item8101020503055,1	skill79500,62				0
7093	pet_323	63	402000	4	1,2156;3,31;4,95	1,4312;3,92;4,192	item8101020503055,1	skill79500,63				0
7094	pet_323	64	408000	4	1,2178;3,31;4,97	1,4356;3,93;4,195	item8101020503055,1	skill79500,64				0
7095	pet_323	65	414000	4	1,2200;3,32;4,98	1,4400;3,94;4,197	item8101020503055,1	skill79500,65				0
7096	pet_323	66	420000	4	1,2222;3,32;4,99	1,4444;3,95;4,199	item8101020503055,1	skill79500,66				0
7097	pet_323	67	426000	4	1,2244;3,32;4,100	1,4488;3,96;4,202	item8101020503055,1	skill79500,67				0
7098	pet_323	68	432000	4	1,2266;3,33;4,101	1,4532;3,97;4,204	item8101020503055,1	skill79500,68				0
7099	pet_323	69	438000	4	1,2288;3,33;4,103	1,4576;3,98;4,207	item8101020503055,1	skill79500,69				0
7100	pet_323	70	1600	4	1,2310;3,33;4,104	1,4620;3,99;4,209	item8101020503055,1	skill79500,70				0
7101	pet_323	71	3200	5	1,2332;3,34;4,105	1,4664;3,100;4,211	item8101020503055,1	skill79500,71				0
7102	pet_323	72	6400	5	1,2354;3,34;4,106	1,4708;3,101;4,214	item8101020503055,1	skill79500,72				0
7103	pet_323	73	9600	5	1,2376;3,34;4,107	1,4752;3,102;4,216	item8101020503055,1	skill79500,73				0
7104	pet_323	74	32000	5	1,2398;3,35;4,109	1,4796;3,103;4,219	item8101020503055,1	skill79500,74				0
7105	pet_323	75	96000	5	1,2420;3,35;4,110	1,4840;3,104;4,221	item8101020503055,1	skill79500,75				0
7106	pet_323	76	144000	5	1,2442;3,35;4,111	1,4884;3,105;4,223	item8101020503055,1	skill79500,76				0
7107	pet_323	77	220000	5	1,2464;3,36;4,112	1,4928;3,106;4,226	item8101020503055,1	skill79500,77				0
7108	pet_323	78	360000	5	1,2486;3,36;4,113	1,4972;3,107;4,228	item8101020503055,1	skill79500,78				0
7109	pet_323	79	465000	5	1,2508;3,36;4,115	1,5016;3,108;4,231	item8101020503055,1	skill79500,79				0
7110	pet_323	80	12000	5	1,2530;3,37;4,116	1,5060;3,109;4,233	item8101020503055,1	skill79500,80				0
7111	pet_323	81	24000	6	1,2552;3,37;4,117	1,5104;3,110;4,235	item8101020503055,1	skill79500,81				0
7112	pet_323	82	48000	6	1,2574;3,37;4,118	1,5148;3,111;4,238	item8101020503055,1	skill79500,82				0
7113	pet_323	83	72000	6	1,2596;3,38;4,119	1,5192;3,112;4,240	item8101020503055,1	skill79500,83				0
7114	pet_323	84	144000	6	1,2618;3,38;4,121	1,5236;3,113;4,243	item8101020503055,1	skill79500,84				0
7115	pet_323	85	216000	6	1,2640;3,38;4,122	1,5280;3,114;4,245	item8101020503055,1	skill79500,85				0
7116	pet_323	86	324000	6	1,2662;3,39;4,123	1,5324;3,115;4,247	item8101020503055,1	skill79500,86				0
7117	pet_323	87	432000	6	1,2684;3,39;4,124	1,5368;3,116;4,250	item8101020503055,1	skill79500,87				0
7118	pet_323	88	648000	6	1,2706;3,39;4,125	1,5412;3,117;4,252	item8101020503055,1	skill79500,88				0
7119	pet_323	89	972000	6	1,2728;3,40;4,127	1,5456;3,118;4,255	item8101020503055,1	skill79500,89				0
7120	pet_323	90	32400	6	1,2750;3,40;4,128	1,5500;3,119;4,257	item8101020503055,1	skill79500,90				0
7121	pet_324	1	1600	0	1,792;3,10;4,21	1,1584;3,30;4,43	item8101020503055,1	skill79600,1				0
7122	pet_324	2	1920	0	1,814;3,11;4,22	1,1628;3,31;4,46	item8101020503055,1	skill79600,2				0
7123	pet_324	3	2240	0	1,836;3,11;4,23	1,1672;3,32;4,48	item8101020503055,1	skill79600,3				0
7124	pet_324	4	2560	0	1,858;3,11;4,25	1,1716;3,33;4,51	item8101020503055,1	skill79600,4				0
7125	pet_324	5	2880	0	1,880;3,12;4,26	1,1760;3,34;4,53	item8101020503055,1	skill79600,5				0
7126	pet_324	6	3200	0	1,902;3,12;4,27	1,1804;3,35;4,55	item8101020503055,1	skill79600,6				0
7127	pet_324	7	3520	0	1,924;3,12;4,28	1,1848;3,36;4,58	item8101020503055,1	skill79600,7				0
7128	pet_324	8	3840	0	1,946;3,13;4,29	1,1892;3,37;4,60	item8101020503055,1	skill79600,8				0
7129	pet_324	9	4160	0	1,968;3,13;4,31	1,1936;3,38;4,63	item8101020503055,1	skill79600,9				0
7130	pet_324	10	4480	0	1,990;3,13;4,32	1,1980;3,39;4,65	item8101020503055,1	skill79600,10				0
7131	pet_324	11	4800	0	1,1012;3,14;4,33	1,2024;3,40;4,67	item8101020503055,1	skill79600,11				0
7132	pet_324	12	5120	0	1,1034;3,14;4,34	1,2068;3,41;4,70	item8101020503055,1	skill79600,12				0
7133	pet_324	13	5440	0	1,1056;3,14;4,35	1,2112;3,42;4,72	item8101020503055,1	skill79600,13				0
7134	pet_324	14	5760	0	1,1078;3,15;4,37	1,2156;3,43;4,75	item8101020503055,1	skill79600,14				0
7135	pet_324	15	6080	0	1,1100;3,15;4,38	1,2200;3,44;4,77	item8101020503055,1	skill79600,15				0
7136	pet_324	16	6400	0	1,1122;3,15;4,39	1,2244;3,45;4,79	item8101020503055,1	skill79600,16				0
7137	pet_324	17	6720	0	1,1144;3,16;4,40	1,2288;3,46;4,82	item8101020503055,1	skill79600,17				0
7138	pet_324	18	7040	0	1,1166;3,16;4,41	1,2332;3,47;4,84	item8101020503055,1	skill79600,18				0
7139	pet_324	19	7360	0	1,1188;3,16;4,43	1,2376;3,48;4,87	item8101020503055,1	skill79600,19				0
7140	pet_324	20	7680	0	1,1210;3,17;4,44	1,2420;3,49;4,89	item8101020503055,1	skill79600,20				0
7141	pet_324	21	8000	0	1,1232;3,17;4,45	1,2464;3,50;4,92	item8101020503055,1	skill79600,21				0
7142	pet_324	22	8320	0	1,1254;3,17;4,46	1,2508;3,51;4,94	item8101020503055,1	skill79600,22				0
7143	pet_324	23	8640	0	1,1276;3,18;4,47	1,2552;3,52;4,96	item8101020503055,1	skill79600,23				0
7144	pet_324	24	8960	0	1,1298;3,18;4,49	1,2596;3,53;4,99	item8101020503055,1	skill79600,24				0
7145	pet_324	25	9280	0	1,1320;3,18;4,50	1,2640;3,54;4,101	item8101020503055,1	skill79600,25				0
7146	pet_324	26	9600	0	1,1342;3,19;4,51	1,2684;3,55;4,103	item8101020503055,1	skill79600,26				0
7147	pet_324	27	9920	0	1,1364;3,19;4,52	1,2728;3,56;4,106	item8101020503055,1	skill79600,27				0
7148	pet_324	28	10240	0	1,1386;3,19;4,53	1,2772;3,57;4,108	item8101020503055,1	skill79600,28				0
7149	pet_324	29	10560	0	1,1408;3,20;4,55	1,2816;3,58;4,111	item8101020503055,1	skill79600,29				0
7150	pet_324	30	27200	0	1,1430;3,20;4,56	1,2860;3,59;4,113	item8101020503055,1	skill79600,30				0
7151	pet_324	31	28000	1	1,1452;3,20;4,57	1,2904;3,60;4,115	item8101020503055,1	skill79600,31				0
7152	pet_324	32	28800	1	1,1474;3,21;4,58	1,2948;3,61;4,118	item8101020503055,1	skill79600,32				0
7153	pet_324	33	29600	1	1,1496;3,21;4,59	1,2992;3,62;4,120	item8101020503055,1	skill79600,33				0
7154	pet_324	34	30400	1	1,1518;3,21;4,61	1,3036;3,63;4,123	item8101020503055,1	skill79600,34				0
7155	pet_324	35	31200	1	1,1540;3,22;4,62	1,3080;3,64;4,125	item8101020503055,1	skill79600,35				0
7156	pet_324	36	32000	1	1,1562;3,22;4,63	1,3124;3,65;4,127	item8101020503055,1	skill79600,36				0
7157	pet_324	37	32800	1	1,1584;3,22;4,64	1,3168;3,66;4,130	item8101020503055,1	skill79600,37				0
7158	pet_324	38	33600	1	1,1606;3,23;4,65	1,3212;3,67;4,132	item8101020503055,1	skill79600,38				0
7159	pet_324	39	34400	1	1,1628;3,23;4,67	1,3256;3,68;4,135	item8101020503055,1	skill79600,39				0
7160	pet_324	40	79200	1	1,1650;3,23;4,68	1,3300;3,69;4,137	item8101020503055,1	skill79600,40				0
7161	pet_324	41	81000	2	1,1672;3,24;4,69	1,3344;3,70;4,139	item8101020503055,1	skill79600,41				0
7162	pet_324	42	82800	2	1,1694;3,24;4,70	1,3388;3,71;4,142	item8101020503055,1	skill79600,42				0
7163	pet_324	43	84600	2	1,1716;3,24;4,71	1,3432;3,72;4,144	item8101020503055,1	skill79600,43				0
7164	pet_324	44	86400	2	1,1738;3,25;4,73	1,3476;3,73;4,147	item8101020503055,1	skill79600,44				0
7165	pet_324	45	88200	2	1,1760;3,25;4,74	1,3520;3,74;4,149	item8101020503055,1	skill79600,45				0
7166	pet_324	46	90000	2	1,1782;3,25;4,75	1,3564;3,75;4,151	item8101020503055,1	skill79600,46				0
7167	pet_324	47	91800	2	1,1804;3,26;4,76	1,3608;3,76;4,154	item8101020503055,1	skill79600,47				0
7168	pet_324	48	93600	2	1,1826;3,26;4,77	1,3652;3,77;4,156	item8101020503055,1	skill79600,48				0
7169	pet_324	49	95400	2	1,1848;3,26;4,79	1,3696;3,78;4,159	item8101020503055,1	skill79600,49				0
7170	pet_324	50	205200	2	1,1870;3,27;4,80	1,3740;3,79;4,161	item8101020503055,1	skill79600,50				0
7171	pet_324	51	209000	3	1,1892;3,27;4,81	1,3784;3,80;4,163	item8101020503055,1	skill79600,51				0
7172	pet_324	52	212800	3	1,1914;3,27;4,82	1,3828;3,81;4,166	item8101020503055,1	skill79600,52				0
7173	pet_324	53	216600	3	1,1936;3,28;4,83	1,3872;3,82;4,168	item8101020503055,1	skill79600,53				0
7174	pet_324	54	220400	3	1,1958;3,28;4,85	1,3916;3,83;4,171	item8101020503055,1	skill79600,54				0
7175	pet_324	55	224200	3	1,1980;3,28;4,86	1,3960;3,84;4,173	item8101020503055,1	skill79600,55				0
7176	pet_324	56	228000	3	1,2002;3,29;4,87	1,4004;3,85;4,175	item8101020503055,1	skill79600,56				0
7177	pet_324	57	231800	3	1,2024;3,29;4,88	1,4048;3,86;4,178	item8101020503055,1	skill79600,57				0
7178	pet_324	58	235600	3	1,2046;3,29;4,89	1,4092;3,87;4,180	item8101020503055,1	skill79600,58				0
7179	pet_324	59	239400	3	1,2068;3,30;4,91	1,4136;3,88;4,183	item8101020503055,1	skill79600,59				0
7180	pet_324	60	384000	3	1,2090;3,30;4,92	1,4180;3,89;4,185	item8101020503055,1	skill79600,60				0
7181	pet_324	61	390000	4	1,2112;3,30;4,93	1,4224;3,90;4,187	item8101020503055,1	skill79600,61				0
7182	pet_324	62	396000	4	1,2134;3,31;4,94	1,4268;3,91;4,190	item8101020503055,1	skill79600,62				0
7183	pet_324	63	402000	4	1,2156;3,31;4,95	1,4312;3,92;4,192	item8101020503055,1	skill79600,63				0
7184	pet_324	64	408000	4	1,2178;3,31;4,97	1,4356;3,93;4,195	item8101020503055,1	skill79600,64				0
7185	pet_324	65	414000	4	1,2200;3,32;4,98	1,4400;3,94;4,197	item8101020503055,1	skill79600,65				0
7186	pet_324	66	420000	4	1,2222;3,32;4,99	1,4444;3,95;4,199	item8101020503055,1	skill79600,66				0
7187	pet_324	67	426000	4	1,2244;3,32;4,100	1,4488;3,96;4,202	item8101020503055,1	skill79600,67				0
7188	pet_324	68	432000	4	1,2266;3,33;4,101	1,4532;3,97;4,204	item8101020503055,1	skill79600,68				0
7189	pet_324	69	438000	4	1,2288;3,33;4,103	1,4576;3,98;4,207	item8101020503055,1	skill79600,69				0
7190	pet_324	70	1600	4	1,2310;3,33;4,104	1,4620;3,99;4,209	item8101020503055,1	skill79600,70				0
7191	pet_324	71	3200	5	1,2332;3,34;4,105	1,4664;3,100;4,211	item8101020503055,1	skill79600,71				0
7192	pet_324	72	6400	5	1,2354;3,34;4,106	1,4708;3,101;4,214	item8101020503055,1	skill79600,72				0
7193	pet_324	73	9600	5	1,2376;3,34;4,107	1,4752;3,102;4,216	item8101020503055,1	skill79600,73				0
7194	pet_324	74	32000	5	1,2398;3,35;4,109	1,4796;3,103;4,219	item8101020503055,1	skill79600,74				0
7195	pet_324	75	96000	5	1,2420;3,35;4,110	1,4840;3,104;4,221	item8101020503055,1	skill79600,75				0
7196	pet_324	76	144000	5	1,2442;3,35;4,111	1,4884;3,105;4,223	item8101020503055,1	skill79600,76				0
7197	pet_324	77	220000	5	1,2464;3,36;4,112	1,4928;3,106;4,226	item8101020503055,1	skill79600,77				0
7198	pet_324	78	360000	5	1,2486;3,36;4,113	1,4972;3,107;4,228	item8101020503055,1	skill79600,78				0
7199	pet_324	79	465000	5	1,2508;3,36;4,115	1,5016;3,108;4,231	item8101020503055,1	skill79600,79				0
7200	pet_324	80	12000	5	1,2530;3,37;4,116	1,5060;3,109;4,233	item8101020503055,1	skill79600,80				0
7201	pet_324	81	24000	6	1,2552;3,37;4,117	1,5104;3,110;4,235	item8101020503055,1	skill79600,81				0
7202	pet_324	82	48000	6	1,2574;3,37;4,118	1,5148;3,111;4,238	item8101020503055,1	skill79600,82				0
7203	pet_324	83	72000	6	1,2596;3,38;4,119	1,5192;3,112;4,240	item8101020503055,1	skill79600,83				0
7204	pet_324	84	144000	6	1,2618;3,38;4,121	1,5236;3,113;4,243	item8101020503055,1	skill79600,84				0
7205	pet_324	85	216000	6	1,2640;3,38;4,122	1,5280;3,114;4,245	item8101020503055,1	skill79600,85				0
7206	pet_324	86	324000	6	1,2662;3,39;4,123	1,5324;3,115;4,247	item8101020503055,1	skill79600,86				0
7207	pet_324	87	432000	6	1,2684;3,39;4,124	1,5368;3,116;4,250	item8101020503055,1	skill79600,87				0
7208	pet_324	88	648000	6	1,2706;3,39;4,125	1,5412;3,117;4,252	item8101020503055,1	skill79600,88				0
7209	pet_324	89	972000	6	1,2728;3,40;4,127	1,5456;3,118;4,255	item8101020503055,1	skill79600,89				0
7210	pet_324	90	32400	6	1,2750;3,40;4,128	1,5500;3,119;4,257	item8101020503055,1	skill79600,90				0
7211	pet_324	91	32600	7	1,2772;3,40;4,129	1,5544;3,120;4,259	item8101020503055,1	skill79600,91				1
7212	pet_324	92	32800	7	1,2794;3,41;4,130	1,5588;3,121;4,262	item8101020503055,1	skill79600,92				1
7213	pet_324	93	33000	7	1,2816;3,41;4,131	1,5632;3,122;4,264	item8101020503055,1	skill79600,93				1
7214	pet_324	94	33200	7	1,2838;3,41;4,133	1,5676;3,123;4,267	item8101020503055,1	skill79600,94				1
7215	pet_324	95	33400	7	1,2860;3,42;4,134	1,5720;3,124;4,269	item8101020503055,1	skill79600,95				1
7216	pet_324	96	33600	7	1,2882;3,42;4,135	1,5764;3,125;4,271	item8101020503055,1	skill79600,96				1
7217	pet_324	97	33800	7	1,2904;3,42;4,136	1,5808;3,126;4,274	item8101020503055,1	skill79600,97				1
7218	pet_324	98	34000	7	1,2926;3,43;4,137	1,5852;3,127;4,276	item8101020503055,1	skill79600,98				1
7219	pet_324	99	34200	7	1,2948;3,43;4,139	1,5896;3,128;4,279	item8101020503055,1	skill79600,99				1
7220	pet_324	100	64500	7	1,2970;3,43;4,140	1,5940;3,129;4,281	item8101020503055,1	skill79600,100				1
7221	pet_324	101	64875	8	1,2992;3,44;4,141	1,5984;3,130;4,283	item8101020503055,1	skill79600,101				1
7222	pet_324	102	65250	8	1,3014;3,44;4,142	1,6028;3,131;4,286	item8101020503055,1	skill79600,102				1
7223	pet_324	103	65625	8	1,3036;3,44;4,143	1,6072;3,132;4,288	item8101020503055,1	skill79600,103				1
7224	pet_324	104	66000	8	1,3058;3,45;4,145	1,6116;3,133;4,291	item8101020503055,1	skill79600,104				1
7225	pet_324	105	66375	8	1,3080;3,45;4,146	1,6160;3,134;4,293	item8101020503055,1	skill79600,105				1
7226	pet_324	106	66750	8	1,3102;3,45;4,147	1,6204;3,135;4,295	item8101020503055,1	skill79600,106				1
7227	pet_324	107	67125	8	1,3124;3,46;4,148	1,6248;3,136;4,298	item8101020503055,1	skill79600,107				1
7228	pet_324	108	67500	8	1,3146;3,46;4,149	1,6292;3,137;4,300	item8101020503055,1	skill79600,108				1
7229	pet_324	109	67875	8	1,3168;3,46;4,151	1,6336;3,138;4,303	item8101020503055,1	skill79600,109				1
7230	pet_324	110	113750	8	1,3190;3,47;4,152	1,6380;3,139;4,305	item8101020503055,1	skill79600,110				1
7231	pet_324	111	114375	9	1,3212;3,47;4,153	1,6424;3,140;4,307	item8101020503055,1	skill79600,111				1
7232	pet_324	112	115000	9	1,3234;3,47;4,154	1,6468;3,141;4,310	item8101020503055,1	skill79600,112				1
7233	pet_324	113	115625	9	1,3256;3,48;4,155	1,6512;3,142;4,312	item8101020503055,1	skill79600,113				1
7234	pet_324	114	116250	9	1,3278;3,48;4,157	1,6556;3,143;4,315	item8101020503055,1	skill79600,114				1
7235	pet_324	115	116875	9	1,3300;3,48;4,158	1,6600;3,144;4,317	item8101020503055,1	skill79600,115				1
7236	pet_324	116	117500	9	1,3322;3,49;4,159	1,6644;3,145;4,319	item8101020503055,1	skill79600,116				1
7237	pet_324	117	118125	9	1,3344;3,49;4,160	1,6688;3,146;4,322	item8101020503055,1	skill79600,117				1
7238	pet_324	118	118750	9	1,3366;3,49;4,161	1,6732;3,147;4,324	item8101020503055,1	skill79600,118				1
7239	pet_324	119	119375	9	1,3388;3,50;4,163	1,6776;3,148;4,327	item8101020503055,1	skill79600,119				1
7240	pet_324	120	216000	9	1,3410;3,50;4,164	1,6820;3,149;4,329	item8101020503055,1	skill79600,120				1
7241	pet_324	121	217125	10	1,3432;3,50;4,165	1,6864;3,150;4,331	item8101020503055,1	skill79600,121				1
7242	pet_324	122	218250	10	1,3454;3,51;4,166	1,6908;3,151;4,334	item8101020503055,1	skill79600,122				1
7243	pet_324	123	219375	10	1,3476;3,51;4,167	1,6952;3,152;4,336	item8101020503055,1	skill79600,123				1
7244	pet_324	124	220500	10	1,3498;3,51;4,169	1,6996;3,153;4,339	item8101020503055,1	skill79600,124				1
7245	pet_324	125	221625	10	1,3520;3,52;4,170	1,7040;3,154;4,341	item8101020503055,1	skill79600,125				1
7246	pet_324	126	222750	10	1,3542;3,52;4,171	1,7084;3,155;4,343	item8101020503055,1	skill79600,126				1
7247	pet_324	127	223875	10	1,3564;3,52;4,172	1,7128;3,156;4,346	item8101020503055,1	skill79600,127				1
7248	pet_324	128	225000	10	1,3586;3,53;4,173	1,7172;3,157;4,348	item8101020503055,1	skill79600,128				1
7249	pet_324	129	226125	10	1,3608;3,53;4,175	1,7216;3,158;4,351	item8101020503055,1	skill79600,129				1
7250	pet_324	130	328250	10	1,3630;3,53;4,176	1,7260;3,159;4,353	item8101020503055,1	skill79600,130				1
7251	pet_324	131	329875	10	1,3652;3,54;4,177	1,7304;3,160;4,355	item8101020503055,1	skill79600,131				1
7252	pet_324	132	331500	10	1,3674;3,54;4,178	1,7348;3,161;4,358	item8101020503055,1	skill79600,132				1
7253	pet_324	133	333125	10	1,3696;3,54;4,179	1,7392;3,162;4,360	item8101020503055,1	skill79600,133				1
7254	pet_324	134	334750	10	1,3718;3,55;4,181	1,7436;3,163;4,363	item8101020503055,1	skill79600,134				1
7255	pet_324	135	336375	10	1,3740;3,55;4,182	1,7480;3,164;4,365	item8101020503055,1	skill79600,135				1
7256	pet_324	136	338000	10	1,3762;3,55;4,183	1,7524;3,165;4,367	item8101020503055,1	skill79600,136				1
7257	pet_324	137	339625	10	1,3784;3,56;4,184	1,7568;3,166;4,370	item8101020503055,1	skill79600,137				1
7258	pet_324	138	341250	10	1,3806;3,56;4,185	1,7612;3,167;4,372	item8101020503055,1	skill79600,138				1
7259	pet_324	139	342875	10	1,3828;3,56;4,187	1,7656;3,168;4,375	item8101020503055,1	skill79600,139				1
7260	pet_324	140	477000	10	1,3850;3,57;4,188	1,7700;3,169;4,377	item8101020503055,1	skill79600,140				1
7261	pet_324	141	479250	10	1,3872;3,57;4,189	1,7744;3,170;4,379	item8101020503055,1	skill79600,141				1
7262	pet_324	142	481500	10	1,3894;3,57;4,190	1,7788;3,171;4,382	item8101020503055,1	skill79600,142				1
7263	pet_324	143	483750	10	1,3916;3,58;4,191	1,7832;3,172;4,384	item8101020503055,1	skill79600,143				1
7264	pet_324	144	486000	10	1,3938;3,58;4,193	1,7876;3,173;4,387	item8101020503055,1	skill79600,144				1
7265	pet_324	145	488250	10	1,3960;3,58;4,194	1,7920;3,174;4,389	item8101020503055,1	skill79600,145				1
7266	pet_324	146	490500	10	1,3982;3,59;4,195	1,7964;3,175;4,391	item8101020503055,1	skill79600,146				1
7267	pet_324	147	492750	10	1,4004;3,59;4,196	1,8008;3,176;4,394	item8101020503055,1	skill79600,147				1
7268	pet_324	148	495000	10	1,4026;3,59;4,197	1,8052;3,177;4,396	item8101020503055,1	skill79600,148				1
7269	pet_324	149	497250	10	1,4048;3,60;4,199	1,8096;3,178;4,399	item8101020503055,1	skill79600,149				1
7270	pet_324	150	0	10	1,4070;3,60;4,200	1,8140;3,179;4,401	item8101020503055,1	skill79600,150				1
7271	pet_325	1	800	0	1,396;3,2;4,9	1,792;3,4;4,18	item8101020503056,1	skill79400,1				0
7272	pet_325	2	960	0	1,407;3,3;4,9	1,814;3,5;4,20	item8101020503056,1	skill79400,2				0
7273	pet_325	3	1120	0	1,418;3,3;4,10	1,836;3,5;4,21	item8101020503056,1	skill79400,3				0
7274	pet_325	4	1280	0	1,429;3,3;4,10	1,858;3,6;4,22	item8101020503056,1	skill79400,4				0
7275	pet_325	5	1440	0	1,440;3,3;4,11	1,880;3,6;4,23	item8101020503056,1	skill79400,5				0
7276	pet_325	6	1600	0	1,451;3,4;4,12	1,902;3,7;4,25	item8101020503056,1	skill79400,6				0
7277	pet_325	7	1760	0	1,462;3,4;4,12	1,924;3,7;4,26	item8101020503056,1	skill79400,7				0
7278	pet_325	8	1920	0	1,473;3,4;4,13	1,946;3,8;4,27	item8101020503056,1	skill79400,8				0
7279	pet_325	9	2080	0	1,484;3,4;4,14	1,968;3,8;4,28	item8101020503056,1	skill79400,9				0
7280	pet_325	10	2240	0	1,495;3,5;4,14	1,990;3,9;4,30	item8101020503056,1	skill79400,10				0
7281	pet_325	11	2400	0	1,506;3,5;4,15	1,1012;3,9;4,31	item8101020503056,1	skill79400,11				0
7282	pet_325	12	2560	0	1,517;3,5;4,15	1,1034;3,10;4,32	item8101020503056,1	skill79400,12				0
7283	pet_325	13	2720	0	1,528;3,5;4,16	1,1056;3,10;4,33	item8101020503056,1	skill79400,13				0
7284	pet_325	14	2880	0	1,539;3,6;4,17	1,1078;3,11;4,35	item8101020503056,1	skill79400,14				0
7285	pet_325	15	3040	0	1,550;3,6;4,17	1,1100;3,11;4,36	item8101020503056,1	skill79400,15				0
7286	pet_325	16	3200	0	1,561;3,6;4,18	1,1122;3,12;4,37	item8101020503056,1	skill79400,16				0
7287	pet_325	17	3360	0	1,572;3,6;4,19	1,1144;3,12;4,38	item8101020503056,1	skill79400,17				0
7288	pet_325	18	3520	0	1,583;3,7;4,19	1,1166;3,13;4,40	item8101020503056,1	skill79400,18				0
7289	pet_325	19	3680	0	1,594;3,7;4,20	1,1188;3,13;4,41	item8101020503056,1	skill79400,19				0
7290	pet_325	20	3840	0	1,605;3,7;4,20	1,1210;3,14;4,42	item8101020503056,1	skill79400,20				0
7291	pet_325	21	4000	0	1,616;3,7;4,21	1,1232;3,14;4,43	item8101020503056,1	skill79400,21				0
7292	pet_325	22	4160	0	1,627;3,8;4,22	1,1254;3,15;4,45	item8101020503056,1	skill79400,22				0
7293	pet_325	23	4320	0	1,638;3,8;4,22	1,1276;3,15;4,46	item8101020503056,1	skill79400,23				0
7294	pet_325	24	4480	0	1,649;3,8;4,23	1,1298;3,16;4,47	item8101020503056,1	skill79400,24				0
7295	pet_325	25	4640	0	1,660;3,8;4,24	1,1320;3,16;4,48	item8101020503056,1	skill79400,25				0
7296	pet_325	26	4800	0	1,671;3,9;4,24	1,1342;3,17;4,50	item8101020503056,1	skill79400,26				0
7297	pet_325	27	4960	0	1,682;3,9;4,25	1,1364;3,17;4,51	item8101020503056,1	skill79400,27				0
7298	pet_325	28	5120	0	1,693;3,9;4,25	1,1386;3,18;4,52	item8101020503056,1	skill79400,28				0
7299	pet_325	29	5280	0	1,704;3,9;4,26	1,1408;3,18;4,53	item8101020503056,1	skill79400,29				0
7300	pet_325	30	8160	0	1,715;3,10;4,27	1,1430;3,19;4,55	item8101020503056,1	skill79400,30				0
7301	pet_325	31	8400	1	1,726;3,10;4,27	1,1452;3,19;4,56	item8101020503056,1	skill79400,31				0
7302	pet_325	32	8640	1	1,737;3,10;4,28	1,1474;3,20;4,57	item8101020503056,1	skill79400,32				0
7303	pet_325	33	8880	1	1,748;3,10;4,29	1,1496;3,20;4,58	item8101020503056,1	skill79400,33				0
7304	pet_325	34	9120	1	1,759;3,11;4,29	1,1518;3,21;4,60	item8101020503056,1	skill79400,34				0
7305	pet_325	35	9360	1	1,770;3,11;4,30	1,1540;3,21;4,61	item8101020503056,1	skill79400,35				0
7306	pet_325	36	9600	1	1,781;3,11;4,30	1,1562;3,22;4,62	item8101020503056,1	skill79400,36				0
7307	pet_325	37	9840	1	1,792;3,11;4,31	1,1584;3,22;4,63	item8101020503056,1	skill79400,37				0
7308	pet_325	38	10080	1	1,803;3,12;4,32	1,1606;3,23;4,65	item8101020503056,1	skill79400,38				0
