流水id	npc编号	佣兵等级	属性ID
3832	soldier_npc_10036	91	1400003390
3833	soldier_npc_10036	92	1400003391
3834	soldier_npc_10036	93	1400003392
3835	soldier_npc_10036	94	1400003393
3836	soldier_npc_10036	95	1400003394
3837	soldier_npc_10036	96	1400003395
3838	soldier_npc_10036	97	1400003396
3839	soldier_npc_10036	98	1400003397
3840	soldier_npc_10036	99	1400003398
3841	soldier_npc_10036	100	1400003399
3842	soldier_npc_10036	101	14000033100
3843	soldier_npc_10036	102	14000033101
3844	soldier_npc_10036	103	14000033102
3845	soldier_npc_10036	104	14000033103
3846	soldier_npc_10036	105	14000033104
3847	soldier_npc_10036	106	14000033105
3848	soldier_npc_10036	107	14000033106
3849	soldier_npc_10036	108	14000033107
3850	soldier_npc_10036	109	14000033108
3851	soldier_npc_10036	110	14000033109
3852	soldier_npc_10037	1	1400003400
3853	soldier_npc_10037	2	1400003401
3854	soldier_npc_10037	3	1400003402
3855	soldier_npc_10037	4	1400003403
3856	soldier_npc_10037	5	1400003404
3857	soldier_npc_10037	6	1400003405
3858	soldier_npc_10037	7	1400003406
3859	soldier_npc_10037	8	1400003407
3860	soldier_npc_10037	9	1400003408
3861	soldier_npc_10037	10	1400003409
3862	soldier_npc_10037	11	1400003410
3863	soldier_npc_10037	12	1400003411
3864	soldier_npc_10037	13	1400003412
3865	soldier_npc_10037	14	1400003413
3866	soldier_npc_10037	15	1400003414
3867	soldier_npc_10037	16	1400003415
3868	soldier_npc_10037	17	1400003416
3869	soldier_npc_10037	18	1400003417
3870	soldier_npc_10037	19	1400003418
3871	soldier_npc_10037	20	1400003419
3872	soldier_npc_10037	21	1400003420
3873	soldier_npc_10037	22	1400003421
3874	soldier_npc_10037	23	1400003422
3875	soldier_npc_10037	24	1400003423
3876	soldier_npc_10037	25	1400003424
3877	soldier_npc_10037	26	1400003425
3878	soldier_npc_10037	27	1400003426
3879	soldier_npc_10037	28	1400003427
3880	soldier_npc_10037	29	1400003428
3881	soldier_npc_10037	30	1400003429
3882	soldier_npc_10037	31	1400003430
3883	soldier_npc_10037	32	1400003431
3884	soldier_npc_10037	33	1400003432
3885	soldier_npc_10037	34	1400003433
3886	soldier_npc_10037	35	1400003434
3887	soldier_npc_10037	36	1400003435
3888	soldier_npc_10037	37	1400003436
3889	soldier_npc_10037	38	1400003437
3890	soldier_npc_10037	39	1400003438
3891	soldier_npc_10037	40	1400003439
3892	soldier_npc_10037	41	1400003440
3893	soldier_npc_10037	42	1400003441
3894	soldier_npc_10037	43	1400003442
3895	soldier_npc_10037	44	1400003443
3896	soldier_npc_10037	45	1400003444
3897	soldier_npc_10037	46	1400003445
3898	soldier_npc_10037	47	1400003446
3899	soldier_npc_10037	48	1400003447
3900	soldier_npc_10037	49	1400003448
3901	soldier_npc_10037	50	1400003449
3902	soldier_npc_10037	51	1400003450
3903	soldier_npc_10037	52	1400003451
3904	soldier_npc_10037	53	1400003452
3905	soldier_npc_10037	54	1400003453
3906	soldier_npc_10037	55	1400003454
3907	soldier_npc_10037	56	1400003455
3908	soldier_npc_10037	57	1400003456
3909	soldier_npc_10037	58	1400003457
3910	soldier_npc_10037	59	1400003458
3911	soldier_npc_10037	60	1400003459
3912	soldier_npc_10037	61	1400003460
3913	soldier_npc_10037	62	1400003461
3914	soldier_npc_10037	63	1400003462
3915	soldier_npc_10037	64	1400003463
3916	soldier_npc_10037	65	1400003464
3917	soldier_npc_10037	66	1400003465
3918	soldier_npc_10037	67	1400003466
3919	soldier_npc_10037	68	1400003467
3920	soldier_npc_10037	69	1400003468
3921	soldier_npc_10037	70	1400003469
3922	soldier_npc_10037	71	1400003470
3923	soldier_npc_10037	72	1400003471
3924	soldier_npc_10037	73	1400003472
3925	soldier_npc_10037	74	1400003473
3926	soldier_npc_10037	75	1400003474
3927	soldier_npc_10037	76	1400003475
3928	soldier_npc_10037	77	1400003476
3929	soldier_npc_10037	78	1400003477
3930	soldier_npc_10037	79	1400003478
3931	soldier_npc_10037	80	1400003479
3932	soldier_npc_10037	81	1400003480
3933	soldier_npc_10037	82	1400003481
3934	soldier_npc_10037	83	1400003482
3935	soldier_npc_10037	84	1400003483
3936	soldier_npc_10037	85	1400003484
3937	soldier_npc_10037	86	1400003485
3938	soldier_npc_10037	87	1400003486
3939	soldier_npc_10037	88	1400003487
3940	soldier_npc_10037	89	1400003488
3941	soldier_npc_10037	90	1400003489
3942	soldier_npc_10037	91	1400003490
3943	soldier_npc_10037	92	1400003491
3944	soldier_npc_10037	93	1400003492
3945	soldier_npc_10037	94	1400003493
3946	soldier_npc_10037	95	1400003494
3947	soldier_npc_10037	96	1400003495
3948	soldier_npc_10037	97	1400003496
3949	soldier_npc_10037	98	1400003497
3950	soldier_npc_10037	99	1400003498
3951	soldier_npc_10037	100	1400003499
3952	soldier_npc_10037	101	14000034100
3953	soldier_npc_10037	102	14000034101
3954	soldier_npc_10037	103	14000034102
3955	soldier_npc_10037	104	14000034103
3956	soldier_npc_10037	105	14000034104
3957	soldier_npc_10037	106	14000034105
3958	soldier_npc_10037	107	14000034106
3959	soldier_npc_10037	108	14000034107
3960	soldier_npc_10037	109	14000034108
3961	soldier_npc_10037	110	14000034109
3962	soldier_npc_10038	1	1400003500
3963	soldier_npc_10038	2	1400003501
3964	soldier_npc_10038	3	1400003502
3965	soldier_npc_10038	4	1400003503
3966	soldier_npc_10038	5	1400003504
3967	soldier_npc_10038	6	1400003505
3968	soldier_npc_10038	7	1400003506
3969	soldier_npc_10038	8	1400003507
3970	soldier_npc_10038	9	1400003508
3971	soldier_npc_10038	10	1400003509
3972	soldier_npc_10038	11	1400003510
3973	soldier_npc_10038	12	1400003511
3974	soldier_npc_10038	13	1400003512
3975	soldier_npc_10038	14	1400003513
3976	soldier_npc_10038	15	1400003514
3977	soldier_npc_10038	16	1400003515
3978	soldier_npc_10038	17	1400003516
3979	soldier_npc_10038	18	1400003517
3980	soldier_npc_10038	19	1400003518
3981	soldier_npc_10038	20	1400003519
3982	soldier_npc_10038	21	1400003520
3983	soldier_npc_10038	22	1400003521
3984	soldier_npc_10038	23	1400003522
3985	soldier_npc_10038	24	1400003523
3986	soldier_npc_10038	25	1400003524
3987	soldier_npc_10038	26	1400003525
3988	soldier_npc_10038	27	1400003526
3989	soldier_npc_10038	28	1400003527
3990	soldier_npc_10038	29	1400003528
3991	soldier_npc_10038	30	1400003529
3992	soldier_npc_10038	31	1400003530
3993	soldier_npc_10038	32	1400003531
3994	soldier_npc_10038	33	1400003532
3995	soldier_npc_10038	34	1400003533
3996	soldier_npc_10038	35	1400003534
3997	soldier_npc_10038	36	1400003535
3998	soldier_npc_10038	37	1400003536
3999	soldier_npc_10038	38	1400003537
4000	soldier_npc_10038	39	1400003538
4001	soldier_npc_10038	40	1400003539
4002	soldier_npc_10038	41	1400003540
4003	soldier_npc_10038	42	1400003541
4004	soldier_npc_10038	43	1400003542
4005	soldier_npc_10038	44	1400003543
4006	soldier_npc_10038	45	1400003544
4007	soldier_npc_10038	46	1400003545
4008	soldier_npc_10038	47	1400003546
4009	soldier_npc_10038	48	1400003547
4010	soldier_npc_10038	49	1400003548
4011	soldier_npc_10038	50	1400003549
4012	soldier_npc_10038	51	1400003550
4013	soldier_npc_10038	52	1400003551
4014	soldier_npc_10038	53	1400003552
4015	soldier_npc_10038	54	1400003553
4016	soldier_npc_10038	55	1400003554
4017	soldier_npc_10038	56	1400003555
4018	soldier_npc_10038	57	1400003556
4019	soldier_npc_10038	58	1400003557
4020	soldier_npc_10038	59	1400003558
4021	soldier_npc_10038	60	1400003559
4022	soldier_npc_10038	61	1400003560
4023	soldier_npc_10038	62	1400003561
4024	soldier_npc_10038	63	1400003562
4025	soldier_npc_10038	64	1400003563
4026	soldier_npc_10038	65	1400003564
4027	soldier_npc_10038	66	1400003565
4028	soldier_npc_10038	67	1400003566
4029	soldier_npc_10038	68	1400003567
4030	soldier_npc_10038	69	1400003568
4031	soldier_npc_10038	70	1400003569
4032	soldier_npc_10038	71	1400003570
4033	soldier_npc_10038	72	1400003571
4034	soldier_npc_10038	73	1400003572
4035	soldier_npc_10038	74	1400003573
4036	soldier_npc_10038	75	1400003574
4037	soldier_npc_10038	76	1400003575
4038	soldier_npc_10038	77	1400003576
4039	soldier_npc_10038	78	1400003577
4040	soldier_npc_10038	79	1400003578
4041	soldier_npc_10038	80	1400003579
4042	soldier_npc_10038	81	1400003580
4043	soldier_npc_10038	82	1400003581
4044	soldier_npc_10038	83	1400003582
4045	soldier_npc_10038	84	1400003583
4046	soldier_npc_10038	85	1400003584
4047	soldier_npc_10038	86	1400003585
4048	soldier_npc_10038	87	1400003586
4049	soldier_npc_10038	88	1400003587
4050	soldier_npc_10038	89	1400003588
4051	soldier_npc_10038	90	1400003589
4052	soldier_npc_10038	91	1400003590
4053	soldier_npc_10038	92	1400003591
4054	soldier_npc_10038	93	1400003592
4055	soldier_npc_10038	94	1400003593
4056	soldier_npc_10038	95	1400003594
4057	soldier_npc_10038	96	1400003595
4058	soldier_npc_10038	97	1400003596
4059	soldier_npc_10038	98	1400003597
4060	soldier_npc_10038	99	1400003598
4061	soldier_npc_10038	100	1400003599
4062	soldier_npc_10038	101	14000035100
4063	soldier_npc_10038	102	14000035101
4064	soldier_npc_10038	103	14000035102
4065	soldier_npc_10038	104	14000035103
4066	soldier_npc_10038	105	14000035104
4067	soldier_npc_10038	106	14000035105
4068	soldier_npc_10038	107	14000035106
4069	soldier_npc_10038	108	14000035107
4070	soldier_npc_10038	109	14000035108
4071	soldier_npc_10038	110	14000035109
4072	soldier_npc_10039	1	1400003600
4073	soldier_npc_10039	2	1400003601
4074	soldier_npc_10039	3	1400003602
4075	soldier_npc_10039	4	1400003603
4076	soldier_npc_10039	5	1400003604
4077	soldier_npc_10039	6	1400003605
4078	soldier_npc_10039	7	1400003606
4079	soldier_npc_10039	8	1400003607
4080	soldier_npc_10039	9	1400003608
4081	soldier_npc_10039	10	1400003609
4082	soldier_npc_10039	11	1400003610
4083	soldier_npc_10039	12	1400003611
4084	soldier_npc_10039	13	1400003612
4085	soldier_npc_10039	14	1400003613
4086	soldier_npc_10039	15	1400003614
4087	soldier_npc_10039	16	1400003615
4088	soldier_npc_10039	17	1400003616
4089	soldier_npc_10039	18	1400003617
4090	soldier_npc_10039	19	1400003618
4091	soldier_npc_10039	20	1400003619
4092	soldier_npc_10039	21	1400003620
4093	soldier_npc_10039	22	1400003621
4094	soldier_npc_10039	23	1400003622
4095	soldier_npc_10039	24	1400003623
4096	soldier_npc_10039	25	1400003624
4097	soldier_npc_10039	26	1400003625
4098	soldier_npc_10039	27	1400003626
4099	soldier_npc_10039	28	1400003627
4100	soldier_npc_10039	29	1400003628
4101	soldier_npc_10039	30	1400003629
4102	soldier_npc_10039	31	1400003630
4103	soldier_npc_10039	32	1400003631
4104	soldier_npc_10039	33	1400003632
4105	soldier_npc_10039	34	1400003633
4106	soldier_npc_10039	35	1400003634
4107	soldier_npc_10039	36	1400003635
4108	soldier_npc_10039	37	1400003636
4109	soldier_npc_10039	38	1400003637
4110	soldier_npc_10039	39	1400003638
4111	soldier_npc_10039	40	1400003639
4112	soldier_npc_10039	41	1400003640
4113	soldier_npc_10039	42	1400003641
4114	soldier_npc_10039	43	1400003642
4115	soldier_npc_10039	44	1400003643
4116	soldier_npc_10039	45	1400003644
4117	soldier_npc_10039	46	1400003645
4118	soldier_npc_10039	47	1400003646
4119	soldier_npc_10039	48	1400003647
4120	soldier_npc_10039	49	1400003648
4121	soldier_npc_10039	50	1400003649
4122	soldier_npc_10039	51	1400003650
4123	soldier_npc_10039	52	1400003651
4124	soldier_npc_10039	53	1400003652
4125	soldier_npc_10039	54	1400003653
4126	soldier_npc_10039	55	1400003654
4127	soldier_npc_10039	56	1400003655
4128	soldier_npc_10039	57	1400003656
4129	soldier_npc_10039	58	1400003657
4130	soldier_npc_10039	59	1400003658
4131	soldier_npc_10039	60	1400003659
4132	soldier_npc_10039	61	1400003660
4133	soldier_npc_10039	62	1400003661
4134	soldier_npc_10039	63	1400003662
4135	soldier_npc_10039	64	1400003663
4136	soldier_npc_10039	65	1400003664
4137	soldier_npc_10039	66	1400003665
4138	soldier_npc_10039	67	1400003666
4139	soldier_npc_10039	68	1400003667
4140	soldier_npc_10039	69	1400003668
4141	soldier_npc_10039	70	1400003669
4142	soldier_npc_10039	71	1400003670
4143	soldier_npc_10039	72	1400003671
4144	soldier_npc_10039	73	1400003672
4145	soldier_npc_10039	74	1400003673
4146	soldier_npc_10039	75	1400003674
4147	soldier_npc_10039	76	1400003675
4148	soldier_npc_10039	77	1400003676
4149	soldier_npc_10039	78	1400003677
4150	soldier_npc_10039	79	1400003678
4151	soldier_npc_10039	80	1400003679
4152	soldier_npc_10039	81	1400003680
4153	soldier_npc_10039	82	1400003681
4154	soldier_npc_10039	83	1400003682
4155	soldier_npc_10039	84	1400003683
4156	soldier_npc_10039	85	1400003684
4157	soldier_npc_10039	86	1400003685
4158	soldier_npc_10039	87	1400003686
4159	soldier_npc_10039	88	1400003687
4160	soldier_npc_10039	89	1400003688
4161	soldier_npc_10039	90	1400003689
4162	soldier_npc_10039	91	1400003690
4163	soldier_npc_10039	92	1400003691
4164	soldier_npc_10039	93	1400003692
4165	soldier_npc_10039	94	1400003693
4166	soldier_npc_10039	95	1400003694
4167	soldier_npc_10039	96	1400003695
4168	soldier_npc_10039	97	1400003696
4169	soldier_npc_10039	98	1400003697
4170	soldier_npc_10039	99	1400003698
4171	soldier_npc_10039	100	1400003699
4172	soldier_npc_10039	101	14000036100
4173	soldier_npc_10039	102	14000036101
4174	soldier_npc_10039	103	14000036102
4175	soldier_npc_10039	104	14000036103
4176	soldier_npc_10039	105	14000036104
4177	soldier_npc_10039	106	14000036105
4178	soldier_npc_10039	107	14000036106
4179	soldier_npc_10039	108	14000036107
4180	soldier_npc_10039	109	14000036108
4181	soldier_npc_10039	110	14000036109
4182	soldier_npc_10040	1	1400003700
4183	soldier_npc_10040	2	1400003701
4184	soldier_npc_10040	3	1400003702
4185	soldier_npc_10040	4	1400003703
4186	soldier_npc_10040	5	1400003704
4187	soldier_npc_10040	6	1400003705
4188	soldier_npc_10040	7	1400003706
4189	soldier_npc_10040	8	1400003707
4190	soldier_npc_10040	9	1400003708
4191	soldier_npc_10040	10	1400003709
4192	soldier_npc_10040	11	1400003710
4193	soldier_npc_10040	12	1400003711
4194	soldier_npc_10040	13	1400003712
4195	soldier_npc_10040	14	1400003713
4196	soldier_npc_10040	15	1400003714
4197	soldier_npc_10040	16	1400003715
4198	soldier_npc_10040	17	1400003716
4199	soldier_npc_10040	18	1400003717
4200	soldier_npc_10040	19	1400003718
4201	soldier_npc_10040	20	1400003719
4202	soldier_npc_10040	21	1400003720
4203	soldier_npc_10040	22	1400003721
4204	soldier_npc_10040	23	1400003722
4205	soldier_npc_10040	24	1400003723
4206	soldier_npc_10040	25	1400003724
4207	soldier_npc_10040	26	1400003725
4208	soldier_npc_10040	27	1400003726
4209	soldier_npc_10040	28	1400003727
4210	soldier_npc_10040	29	1400003728
4211	soldier_npc_10040	30	1400003729
4212	soldier_npc_10040	31	1400003730
4213	soldier_npc_10040	32	1400003731
4214	soldier_npc_10040	33	1400003732
4215	soldier_npc_10040	34	1400003733
4216	soldier_npc_10040	35	1400003734
4217	soldier_npc_10040	36	1400003735
4218	soldier_npc_10040	37	1400003736
4219	soldier_npc_10040	38	1400003737
4220	soldier_npc_10040	39	1400003738
4221	soldier_npc_10040	40	1400003739
4222	soldier_npc_10040	41	1400003740
4223	soldier_npc_10040	42	1400003741
4224	soldier_npc_10040	43	1400003742
4225	soldier_npc_10040	44	1400003743
4226	soldier_npc_10040	45	1400003744
4227	soldier_npc_10040	46	1400003745
4228	soldier_npc_10040	47	1400003746
4229	soldier_npc_10040	48	1400003747
4230	soldier_npc_10040	49	1400003748
4231	soldier_npc_10040	50	1400003749
4232	soldier_npc_10040	51	1400003750
4233	soldier_npc_10040	52	1400003751
4234	soldier_npc_10040	53	1400003752
4235	soldier_npc_10040	54	1400003753
4236	soldier_npc_10040	55	1400003754
4237	soldier_npc_10040	56	1400003755
4238	soldier_npc_10040	57	1400003756
4239	soldier_npc_10040	58	1400003757
4240	soldier_npc_10040	59	1400003758
4241	soldier_npc_10040	60	1400003759
4242	soldier_npc_10040	61	1400003760
4243	soldier_npc_10040	62	1400003761
4244	soldier_npc_10040	63	1400003762
4245	soldier_npc_10040	64	1400003763
4246	soldier_npc_10040	65	1400003764
4247	soldier_npc_10040	66	1400003765
4248	soldier_npc_10040	67	1400003766
4249	soldier_npc_10040	68	1400003767
4250	soldier_npc_10040	69	1400003768
4251	soldier_npc_10040	70	1400003769
4252	soldier_npc_10040	71	1400003770
4253	soldier_npc_10040	72	1400003771
4254	soldier_npc_10040	73	1400003772
4255	soldier_npc_10040	74	1400003773
4256	soldier_npc_10040	75	1400003774
4257	soldier_npc_10040	76	1400003775
4258	soldier_npc_10040	77	1400003776
4259	soldier_npc_10040	78	1400003777
4260	soldier_npc_10040	79	1400003778
4261	soldier_npc_10040	80	1400003779
4262	soldier_npc_10040	81	1400003780
4263	soldier_npc_10040	82	1400003781
4264	soldier_npc_10040	83	1400003782
4265	soldier_npc_10040	84	1400003783
4266	soldier_npc_10040	85	1400003784
4267	soldier_npc_10040	86	1400003785
4268	soldier_npc_10040	87	1400003786
4269	soldier_npc_10040	88	1400003787
4270	soldier_npc_10040	89	1400003788
4271	soldier_npc_10040	90	1400003789
4272	soldier_npc_10040	91	1400003790
4273	soldier_npc_10040	92	1400003791
4274	soldier_npc_10040	93	1400003792
4275	soldier_npc_10040	94	1400003793
4276	soldier_npc_10040	95	1400003794
4277	soldier_npc_10040	96	1400003795
4278	soldier_npc_10040	97	1400003796
4279	soldier_npc_10040	98	1400003797
4280	soldier_npc_10040	99	1400003798
4281	soldier_npc_10040	100	1400003799
4282	soldier_npc_10040	101	14000037100
4283	soldier_npc_10040	102	14000037101
4284	soldier_npc_10040	103	14000037102
4285	soldier_npc_10040	104	14000037103
4286	soldier_npc_10040	105	14000037104
4287	soldier_npc_10040	106	14000037105
4288	soldier_npc_10040	107	14000037106
4289	soldier_npc_10040	108	14000037107
4290	soldier_npc_10040	109	14000037108
4291	soldier_npc_10040	110	14000037109
4292	soldier_npc_10041	1	1400003800
4293	soldier_npc_10041	2	1400003801
4294	soldier_npc_10041	3	1400003802
4295	soldier_npc_10041	4	1400003803
4296	soldier_npc_10041	5	1400003804
4297	soldier_npc_10041	6	1400003805
4298	soldier_npc_10041	7	1400003806
4299	soldier_npc_10041	8	1400003807
4300	soldier_npc_10041	9	1400003808
4301	soldier_npc_10041	10	1400003809
4302	soldier_npc_10041	11	1400003810
4303	soldier_npc_10041	12	1400003811
4304	soldier_npc_10041	13	1400003812
4305	soldier_npc_10041	14	1400003813
4306	soldier_npc_10041	15	1400003814
4307	soldier_npc_10041	16	1400003815
4308	soldier_npc_10041	17	1400003816
4309	soldier_npc_10041	18	1400003817
4310	soldier_npc_10041	19	1400003818
4311	soldier_npc_10041	20	1400003819
4312	soldier_npc_10041	21	1400003820
4313	soldier_npc_10041	22	1400003821
4314	soldier_npc_10041	23	1400003822
4315	soldier_npc_10041	24	1400003823
4316	soldier_npc_10041	25	1400003824
4317	soldier_npc_10041	26	1400003825
4318	soldier_npc_10041	27	1400003826
4319	soldier_npc_10041	28	1400003827
4320	soldier_npc_10041	29	1400003828
4321	soldier_npc_10041	30	1400003829
4322	soldier_npc_10041	31	1400003830
4323	soldier_npc_10041	32	1400003831
4324	soldier_npc_10041	33	1400003832
4325	soldier_npc_10041	34	1400003833
4326	soldier_npc_10041	35	1400003834
4327	soldier_npc_10041	36	1400003835
4328	soldier_npc_10041	37	1400003836
4329	soldier_npc_10041	38	1400003837
4330	soldier_npc_10041	39	1400003838
4331	soldier_npc_10041	40	1400003839
4332	soldier_npc_10041	41	1400003840
4333	soldier_npc_10041	42	1400003841
4334	soldier_npc_10041	43	1400003842
4335	soldier_npc_10041	44	1400003843
4336	soldier_npc_10041	45	1400003844
4337	soldier_npc_10041	46	1400003845
4338	soldier_npc_10041	47	1400003846
4339	soldier_npc_10041	48	1400003847
4340	soldier_npc_10041	49	1400003848
4341	soldier_npc_10041	50	1400003849
4342	soldier_npc_10041	51	1400003850
4343	soldier_npc_10041	52	1400003851
4344	soldier_npc_10041	53	1400003852
4345	soldier_npc_10041	54	1400003853
4346	soldier_npc_10041	55	1400003854
