Key值	商店标签1	商店标签2	商品标签3	道具排序	是否珍品	商品ID	抽象ID	等级	显示等级	货币类型	指导价格	是否触发警戒提示	回收警戒线	低价警告警戒线	高价警告警戒线	复制警戒线	购买限制	生效地区,不填即为全部生效
20000072	3	2	23	24	1	equip306060211003	3060602003	60	51	2	0	0	0,0.3;31,0.4;61,0.5	0.500000	2.000000	0,2.3;31,2.3;61,2.3	0,9;41,10;51,12;60,15;65,18;70,21;75,24	
20000173	3	2	24	25	1	equip301070211003	3010702003	70	61	2	0	0	0,0.3;31,0.4;61,0.5	0.500000	2.000000	0,2.3;31,2.3;61,2.3	0,9;41,10;51,12;60,15;65,18;70,21;75,24	
20000174	3	2	25	26	1	equip302070211003	3020702003	70	61	2	0	0	0,0.3;31,0.4;61,0.5	0.500000	2.000000	0,2.3;31,2.3;61,2.3	0,9;41,10;51,12;60,15;65,18;70,21;75,24	
20000175	3	2	26	27	1	equip303070211003	3030702003	70	61	2	0	0	0,0.3;31,0.4;61,0.5	0.500000	2.000000	0,2.3;31,2.3;61,2.3	0,9;41,10;51,12;60,15;65,18;70,21;75,24	
20000176	3	2	27	28	1	equip304070211003	3040702003	70	61	2	0	0	0,0.3;31,0.4;61,0.5	0.500000	2.000000	0,2.3;31,2.3;61,2.3	0,9;41,10;51,12;60,15;65,18;70,21;75,24	
20000177	3	2	28	29	1	equip305070211003	3050702003	70	61	2	0	0	0,0.3;31,0.4;61,0.5	0.500000	2.000000	0,2.3;31,2.3;61,2.3	0,9;41,10;51,12;60,15;65,18;70,21;75,24	
20000178	3	2	29	30	1	equip306070211003	3060702003	70	61	2	0	0	0,0.3;31,0.4;61,0.5	0.500000	2.000000	0,2.3;31,2.3;61,2.3	0,9;41,10;51,12;60,15;65,18;70,21;75,24	
20000207	3	2	30	31	1	equip301080211003	3010802003	80	71	2	0	0	0,0.3;31,0.4;61,0.5	0.500000	2.000000	0,2.3;31,2.3;61,2.3	0,9;41,10;51,12;60,15;65,18;70,21;75,24	
20000208	3	2	31	32	1	equip302080211003	3020802003	80	71	2	0	0	0,0.3;31,0.4;61,0.5	0.500000	2.000000	0,2.3;31,2.3;61,2.3	0,9;41,10;51,12;60,15;65,18;70,21;75,24	
20000209	3	2	32	33	1	equip303080211003	3030802003	80	71	2	0	0	0,0.3;31,0.4;61,0.5	0.500000	2.000000	0,2.3;31,2.3;61,2.3	0,9;41,10;51,12;60,15;65,18;70,21;75,24	
20000210	3	2	33	34	1	equip304080211003	3040802003	80	71	2	0	0	0,0.3;31,0.4;61,0.5	0.500000	2.000000	0,2.3;31,2.3;61,2.3	0,9;41,10;51,12;60,15;65,18;70,21;75,24	
20000211	3	2	34	35	1	equip305080211003	3050802003	80	71	2	0	0	0,0.3;31,0.4;61,0.5	0.500000	2.000000	0,2.3;31,2.3;61,2.3	0,9;41,10;51,12;60,15;65,18;70,21;75,24	
20000212	3	2	35	36	1	equip306080211003	3060802003	80	71	2	0	0	0,0.3;31,0.4;61,0.5	0.500000	2.000000	0,2.3;31,2.3;61,2.3	0,9;41,10;51,12;60,15;65,18;70,21;75,24	
20000292	3	2	36	37	1	equip301090211003	3010902003	90	81	2	0	0	0,0.3;31,0.4;61,0.5	0.500000	2.000000	0,2.3;31,2.3;61,2.3	0,9;41,10;51,12;60,15;65,18;70,21;75,24	
20000293	3	2	37	38	1	equip302090211003	3020902003	90	81	2	0	0	0,0.3;31,0.4;61,0.5	0.500000	2.000000	0,2.3;31,2.3;61,2.3	0,9;41,10;51,12;60,15;65,18;70,21;75,24	
20000294	3	2	38	39	1	equip303090211003	3030902003	90	81	2	0	0	0,0.3;31,0.4;61,0.5	0.500000	2.000000	0,2.3;31,2.3;61,2.3	0,9;41,10;51,12;60,15;65,18;70,21;75,24	
20000295	3	2	39	40	1	equip304090211003	3040902003	90	81	2	0	0	0,0.3;31,0.4;61,0.5	0.500000	2.000000	0,2.3;31,2.3;61,2.3	0,9;41,10;51,12;60,15;65,18;70,21;75,24	
20000296	3	2	40	41	1	equip305090211003	3050902003	90	81	2	0	0	0,0.3;31,0.4;61,0.5	0.500000	2.000000	0,2.3;31,2.3;61,2.3	0,9;41,10;51,12;60,15;65,18;70,21;75,24	
20000297	3	2	41	42	1	equip306090211003	3060902003	90	81	2	0	0	0,0.3;31,0.4;61,0.5	0.500000	2.000000	0,2.3;31,2.3;61,2.3	0,9;41,10;51,12;60,15;65,18;70,21;75,24	
20000332	3	2	42	43	1	equip301100211003	3011002003	100	91	2	0	0	0,0.3;31,0.4;61,0.5	0.500000	2.000000	0,2.3;31,2.3;61,2.3	0,9;41,10;51,12;60,15;65,18;70,21;75,24	
20000333	3	2	43	44	1	equip302100211003	3021002003	100	91	2	0	0	0,0.3;31,0.4;61,0.5	0.500000	2.000000	0,2.3;31,2.3;61,2.3	0,9;41,10;51,12;60,15;65,18;70,21;75,24	
20000334	3	2	44	45	1	equip303100211003	3031002003	100	91	2	0	0	0,0.3;31,0.4;61,0.5	0.500000	2.000000	0,2.3;31,2.3;61,2.3	0,9;41,10;51,12;60,15;65,18;70,21;75,24	
20000335	3	2	45	46	1	equip304100211003	3041002003	100	91	2	0	0	0,0.3;31,0.4;61,0.5	0.500000	2.000000	0,2.3;31,2.3;61,2.3	0,9;41,10;51,12;60,15;65,18;70,21;75,24	
20000336	3	2	46	47	1	equip305100211003	3051002003	100	91	2	0	0	0,0.3;31,0.4;61,0.5	0.500000	2.000000	0,2.3;31,2.3;61,2.3	0,9;41,10;51,12;60,15;65,18;70,21;75,24	
20000337	3	2	47	48	1	equip306100211003	3061002003	100	91	2	0	0	0,0.3;31,0.4;61,0.5	0.500000	2.000000	0,2.3;31,2.3;61,2.3	0,9;41,10;51,12;60,15;65,18;70,21;75,24	
20000372	3	2	48	49	1	equip301110211003	3011102003	110	101	2	0	0	0,0.3;31,0.4;61,0.5	0.500000	2.000000	0,2.3;31,2.3;61,2.3	0,9;41,10;51,12;60,15;65,18;70,21;75,24	
20000373	3	2	49	50	1	equip302110211003	3021102003	110	101	2	0	0	0,0.3;31,0.4;61,0.5	0.500000	2.000000	0,2.3;31,2.3;61,2.3	0,9;41,10;51,12;60,15;65,18;70,21;75,24	
20000374	3	2	50	51	1	equip303110211003	3031102003	110	101	2	0	0	0,0.3;31,0.4;61,0.5	0.500000	2.000000	0,2.3;31,2.3;61,2.3	0,9;41,10;51,12;60,15;65,18;70,21;75,24	
20000375	3	2	51	52	1	equip304110211003	3041102003	110	101	2	0	0	0,0.3;31,0.4;61,0.5	0.500000	2.000000	0,2.3;31,2.3;61,2.3	0,9;41,10;51,12;60,15;65,18;70,21;75,24	
20000376	3	2	52	53	1	equip305110211003	3051102003	110	101	2	0	0	0,0.3;31,0.4;61,0.5	0.500000	2.000000	0,2.3;31,2.3;61,2.3	0,9;41,10;51,12;60,15;65,18;70,21;75,24	
20000377	3	2	53	54	1	equip306110211003	3061102003	110	101	2	0	0	0,0.3;31,0.4;61,0.5	0.500000	2.000000	0,2.3;31,2.3;61,2.3	0,9;41,10;51,12;60,15;65,18;70,21;75,24	
30000065	4	2	0	1	0	item108100103051	item108100103051	0	21	2	400	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
30000066	4	2	1	2	0	item108100103052	item108100103052	0	21	2	800	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
30000067	4	2	2	3	0	item108100103053	item108100103053	0	21	2	1200	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
30000068	4	2	3	4	0	item108100103054	item108100103054	0	21	2	1600	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
30000069	4	2	4	5	0	item108100103151	item108100103151	0	21	2	400	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
30000070	4	2	5	6	0	item108100103152	item108100103152	0	21	2	800	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
30000071	4	2	6	7	0	item108100103153	item108100103153	0	21	2	1200	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
30000072	4	2	7	8	0	item108100103154	item108100103154	0	21	2	1600	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
30000073	4	2	8	9	0	item108100103251	item108100103251	0	21	2	400	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
30000074	4	2	9	10	0	item108100103252	item108100103252	0	21	2	800	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
30000075	4	2	10	11	0	item108100103253	item108100103253	0	21	2	1200	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
30000076	4	2	11	12	0	item108100103254	item108100103254	0	21	2	1600	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
30000077	4	2	12	13	0	item108100103351	item108100103351	0	21	2	400	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
30000078	4	2	13	14	0	item108100103352	item108100103352	0	21	2	800	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
30000079	4	2	14	15	0	item108100103353	item108100103353	0	21	2	1200	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
30000080	4	2	16	16	0	item108100103354	item108100103354	0	21	2	1600	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
40000201	5	2	0	1	0	item107100030301	item107100030301	0	1	2	3000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
40000202	5	2	1	2	0	item107100030302	item107100030302	0	1	2	3000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
40000203	5	2	2	3	0	item107100030303	item107100030303	0	1	2	3000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
40000204	5	2	3	4	0	item107100041301	item107100041301	0	1	2	15000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
40000205	5	2	4	5	0	item107100041302	item107100041302	0	1	2	15000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
40000206	5	2	5	6	0	item107100041303	item107100041303	0	1	2	15000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
40000207	5	2	6	7	0	item107100041304	item107100041304	0	1	2	15000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
40000208	5	2	7	9	0	item107100042301	item107100042301	0	1	2	60000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;31,1.4;61,1.3;91,1.2;121,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
40000209	5	2	8	10	0	item107100042302	item107100042302	0	1	2	60000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;31,1.4;61,1.3;91,1.2;121,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
40000210	5	2	9	11	0	item107100042303	item107100042303	0	1	2	60000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;31,1.4;61,1.3;91,1.2;121,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
40000211	5	2	10	12	0	item107100043301	item107100043301	0	1	2	150000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;31,1.4;61,1.3;91,1.2;121,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
40000212	5	2	11	13	0	item107100043302	item107100043302	0	1	2	150000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;31,1.4;61,1.3;91,1.2;121,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
40000213	5	2	12	14	0	item107100043303	item107100043303	0	1	2	150000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;31,1.4;61,1.3;91,1.2;121,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
40000214	5	2	13	15	0	item107100051301	item107100051301	0	1	2	675000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
40000215	5	2	14	16	0	item107100051302	item107100051302	0	1	2	675000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
40000216	5	2	15	18	0	item107100052301	item107100052301	0	1	2	1350000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
40000217	5	2	16	19	0	item107100052302	item107100052302	0	1	2	1350000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
40000218	5	2	17	20	0	item107100052303	item107100052303	0	1	2	1350000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;31,1.4;61,1.3;91,1.2;121,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
40000219	5	2	18	21	0	item107100053301	item107100053301	0	1	2	2700000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
40000220	5	2	19	22	0	item107100053302	item107100053302	0	1	2	2700000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
40000221	5	2	20	23	0	item107100053303	item107100053303	0	1	2	2700000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
40000222	5	2	21	8	0	item107100041305	item107100041305	0	1	2	40000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
40000223	5	2	22	17	0	item107100051303	item107100051303	0	1	2	675000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;31,1.4;61,1.3;91,1.2;121,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000066	6	2	0	1	0	item101020503011	item101020503011	0	1	2	648000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000067	6	2	1	2	0	item101020503012	item101020503012	0	1	2	648000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000068	6	2	2	4	0	item101020503013	item101020503013	0	1	2	1280000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000327	6	2	3	5	0	item101020507340	item101020507340	0	1	2	600000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	5
50000334	6	2	4	6	0	item101020507345	item101020507345	0	1	2	600000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	5
50000335	6	2	5	7	0	item101020507337	item101020507337	0	1	2	600000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	5
50000340	6	2	6	8	0	item101020507353	item101020507353	0	1	2	5000000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	6
50000341	6	2	7	9	0	item101020507357	item101020507357	0	1	2	5000000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	1,6
60000037	7	2	0	1	0	item9301050430003	item9301050430003	50	41	2	32000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
60000038	7	2	1	2	0	item9302050430003	item9302050430003	50	41	2	32000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
60000039	7	2	2	3	0	item9303050430003	item9303050430003	50	41	2	32000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
60000040	7	2	3	4	0	item9304050430003	item9304050430003	50	41	2	32000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
60000041	7	2	4	5	0	item9305050430003	item9305050430003	50	41	2	32000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
60000042	7	2	5	6	0	item9306050430003	item9306050430003	50	41	2	32000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
60000043	7	2	6	7	0	item9301060430003	item9301060430003	60	51	2	64000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
60000044	7	2	7	8	0	item9302060430003	item9302060430003	60	51	2	64000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
60000045	7	2	8	9	0	item9303060430003	item9303060430003	60	51	2	64000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
60000046	7	2	9	10	0	item9304060430003	item9304060430003	60	51	2	64000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
60000047	7	2	10	11	0	item9305060430003	item9305060430003	60	51	2	64000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
60000048	7	2	11	12	0	item9306060430003	item9306060430003	60	51	2	64000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
60007013	7	2	12	13	0	item9301070430003	item9301070430003	70	61	2	64000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
60007014	7	2	13	14	0	item9302070430003	item9302070430003	70	61	2	64000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
60007015	7	2	14	15	0	item9303070430003	item9303070430003	70	61	2	64000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
60007016	7	2	15	16	0	item9304070430003	item9304070430003	70	61	2	64000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
60007017	7	2	16	17	0	item9305070430003	item9305070430003	70	61	2	64000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
60007018	7	2	17	18	0	item9306070430003	item9306070430003	70	61	2	64000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
60009013	7	2	18	19	0	item9301090430003	item9301090430003	90	81	2	80000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;31,1.4;61,1.3	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
60009014	7	2	19	20	0	item9302090430003	item9302090430003	90	81	2	80000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;31,1.4;61,1.3	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
60009015	7	2	20	21	0	item9303090430003	item9303090430003	90	81	2	80000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;31,1.4;61,1.3	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
60009016	7	2	21	22	0	item9304090430003	item9304090430003	90	81	2	80000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;31,1.4;61,1.3	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
60009017	7	2	22	23	0	item9305090430003	item9305090430003	90	81	2	80000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;31,1.4;61,1.3	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
60009018	7	2	23	24	0	item9306090430003	item9306090430003	90	81	2	80000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;31,1.4;61,1.3	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
90000097	10	2	0	1	0	item17902050101001	item17902050101001	0	65	2	60000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
90000098	10	2	1	2	0	item17902050102001	item17902050102001	0	65	2	60000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
90000099	10	2	2	3	0	item17902050103001	item17902050103001	0	65	2	60000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
90000100	10	2	3	4	0	item17902050104001	item17902050104001	0	65	2	60000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
90000101	10	2	4	5	0	item17902050105001	item17902050105001	0	65	2	60000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
90000102	10	2	5	6	0	item17902050106001	item17902050106001	0	65	2	60000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
90000103	10	2	6	7	0	item17902050107001	item17902050107001	0	65	2	60000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
90000104	10	2	7	8	0	item17902050108001	item17902050108001	0	65	2	60000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
90000105	10	2	8	9	0	item17902050201001	item17902050201001	0	65	2	60000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
90000106	10	2	9	10	0	item17902050202001	item17902050202001	0	65	2	60000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
90000107	10	2	10	11	0	item17902050203001	item17902050203001	0	65	2	60000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
90000108	10	2	11	12	0	item17902050204001	item17902050204001	0	65	2	60000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
90000109	10	2	12	13	0	item17902050205001	item17902050205001	0	65	2	60000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
90000110	10	2	13	14	0	item17902050206001	item17902050206001	0	65	2	60000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
90000111	10	2	14	15	0	item17902050207001	item17902050207001	0	65	2	60000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
90000112	10	2	15	16	0	item17902050208001	item17902050208001	0	65	2	60000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
90000113	10	2	16	17	0	item17902050301001	item17902050301001	0	65	2	60000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
90000114	10	2	17	18	0	item17902050302001	item17902050302001	0	65	2	60000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
90000115	10	2	18	19	0	item17902050303001	item17902050303001	0	65	2	60000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
90000116	10	2	19	20	0	item17902050304001	item17902050304001	0	65	2	60000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
90000117	10	2	20	21	0	item17902050305001	item17902050305001	0	65	2	60000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
