流水	商店编号	商店分组	商店标签1	商品编号	道具排序	物品名	购买所需货币	购买价格	消耗兑换ID	消耗兑换道具数量	限购类型	限购数量	出售获得货币	出售价格	获得道具ID	获得道具数量	限售类型	限售数量	角色可见的等级	购买次数保留上限	需求公会圣器等级	需求英雄塔罗历史积分	需求活动军衔	兑换规则角标	需求家园等级	显示家园等级	地区渠道号
1519	920	0	0	16	16	item8103015110401	0	0	item91000000709	13	4	20	0	0		0	0	0		0	0	0	0		0	0	
1520	920	0	0	17	17	item8103015110403	0	0	item91000000709	25	4	20	0	0		0	0	0		0	0	0	0		0	0	
1521	920	0	0	18	18	item8103015110412	0	0	item91000000709	13	4	20	0	0		0	0	0		0	0	0	0		0	0	
1522	920	0	0	19	19	item8103015110408	0	0	item91000000709	6	4	20	0	0		0	0	0		0	0	0	0		0	0	
1523	920	0	0	20	20	item8103010131003	0	0	item91000000709	12	4	20	0	0		0	0	0		0	0	0	0		0	0	
1524	921	0	0	1	1	item91000000018	0	0	item91000000261	720	4	1	0	0		0	0	0		0	0	0	0		0	0	
1525	921	0	0	2	2	item101020507335	0	0	item91000000261	260	4	1	0	0		0	0	0		0	0	0	0		0	0	
1526	921	0	0	3	3	item82110102100068	0	0	item91000000261	220	4	1	0	0		0	0	0		0	0	0	0		0	0	
1527	921	0	0	4	4	item82110000100069	0	0	item91000000261	220	4	1	0	0		0	0	0		0	0	0	0		0	0	
1528	921	0	0	5	5	item82110000100070	0	0	item91000000261	220	4	1	0	0		0	0	0		0	0	0	0		0	0	
1529	921	0	0	6	6	item100000000002	0	0	item91000000261	10	4	2	0	0		0	0	0		0	0	0	0		0	0	
1530	921	0	0	7	7	item8103010111018	0	0	item91000000261	5	4	5	0	0		0	0	0		0	0	0	0		0	0	
1531	921	0	0	8	8	item8103010121004	0	0	item91000000261	1	4	20	0	0		0	0	0		0	0	0	0		0	0	
1532	921	0	0	9	9	item107300000001	0	0	item91000000261	1	4	50	0	0		0	0	0		0	0	0	0		0	0	
1533	921	0	0	10	10	item107300000002	0	0	item91000000261	2	4	20	0	0		0	0	0		0	0	0	0		0	0	
1534	921	0	0	11	11	item107999900002	0	0	item91000000261	1	4	100	0	0		0	0	0		0	0	0	0		0	0	
1535	921	0	0	12	12	item100000000000	0	0	item91000000261	4	4	5	0	0		0	0	0		0	0	0	0		0	0	
1536	922	0	0	30	1	item8101020503047	34	50000		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
1537	922	0	0	31	2	item105000000075	34	19500		0	3	1	0	0		0	0	0		0	0	0	0		0	0	
1538	922	0	0	32	3	item182000000414	34	7200		0	3	1	0	0		0	0	0		0	0	0	0		0	0	
1539	922	0	0	33	4	item8103010111020	34	7200		0	2	5	0	0		0	0	0		0	0	0	0		0	0	
1540	922	0	0	34	5	item105000000074	34	7500		0	3	1	0	0		0	0	0		0	0	0	0		0	0	
1541	922	0	0	35	6	item8103010132101	34	5000		0	3	1	0	0		0	0	0		0	0	0	0		0	0	
1542	922	0	0	36	7	item8105000000073	34	1700		0	2	1	0	0		0	0	0		0	0	0	0		0	0	
1543	922	0	0	37	8	item8101020504900	34	600		0	2	3	0	0		0	0	0		0	0	0	0		0	0	
1544	922	0	0	38	9	item161000000002	34	600		0	2	3	0	0		0	0	0		0	0	0	0		0	0	
1545	922	0	0	39	10	item8105000000029	34	480		0	2	10	0	0		0	0	0		0	0	0	0		0	0	
1546	922	0	0	40	11	item100000000000	34	100		0	1	5	0	0		0	0	0		0	0	0	0		0	0	
1547	922	0	0	41	12	item8101020506014	34	120		0	2	10	0	0		0	0	0		0	0	0	0		0	0	
1548	922	0	0	42	13	item107300000002	34	50		0	2	15	0	0		0	0	0		0	0	0	0		0	0	
1549	922	0	0	43	14	item8101020506011	34	80		0	2	10	0	0		0	0	0		0	0	0	0		0	0	
1550	922	0	0	44	15	item8119100000000	34	30		0	2	5	0	0		0	0	0		0	0	0	0		0	0	
1551	922	0	0	45	16	item107999900002	34	30		0	1	300	0	0		0	0	0		0	0	0	0		0	0	
1552	922	0	0	46	17	item161000000001	34	60		0	1	1	0	0		0	0	0		0	0	0	0		0	0	
1553	922	0	0	47	18	item105000000031	34	36		0	1	50	0	0		0	0	0		0	0	0	0		0	0	
1554	922	0	0	48	19	item8101020506009	34	50		0	2	10	0	0		0	0	0		0	0	0	0		0	0	
1555	922	0	0	49	20	item107300000001	34	20		0	2	100	0	0		0	0	0		0	0	0	0		0	0	
1556	922	0	0	50	21	item8103010121004	34	40		0	1	10	0	0		0	0	0		0	0	0	0		0	0	
1557	922	0	0	51	22	item101040101017	34	13		0	1	100	0	0		0	0	0		0	0	0	0		0	0	
1558	922	0	0	52	23	item8103010111017	34	12		0	1	400	0	0		0	0	0		0	0	0	0		0	0	
1559	922	0	0	53	24	item8101020506001	34	20		0	2	10	0	0		0	0	0		0	0	0	0		0	0	
1560	922	0	0	54	25	item105000000030	34	12		0	1	100	0	0		0	0	0		0	0	0	0		0	0	
1561	922	0	0	55	26	item107999900001	34	6		0	1	500	0	0		0	0	0		0	0	0	0		0	0	
1562	922	0	0	56	27	item8170000120010	34	6		0	2	500	0	0		0	0	0		0	0	0	0		0	0	
1563	923	0	0	84	1	item8102020061006	0	0	item91000000261	500	3	1	0	0		0	0	0		0	0	0	0		0	0	
1564	923	0	0	85	2	item91000000427	0	0	item91000000261	220	3	1	0	0		0	0	0		0	0	0	0		0	0	
1565	923	0	0	86	3	item91000000016	0	0	item91000000261	100	3	1	0	0		0	0	0		0	0	0	0		0	0	
1566	923	0	0	87	4	item91000000465	0	0	item91000000261	6	3	12	0	0		0	0	0		0	0	0	0		0	0	
1567	923	0	0	88	5	item171002010002	0	0	item91000000261	5	3	10	0	0		0	0	0		0	0	0	0		0	0	
1568	923	0	0	89	6	item171002010001	0	0	item91000000261	2	3	50	0	0		0	0	0		0	0	0	0		0	0	
1569	923	0	0	90	7	item105000000032	0	0	item91000000261	4	3	30	0	0		0	0	0		0	0	0	0		0	0	
1570	923	0	0	91	8	item101200040003	0	0	item91000000261	2	3	20	0	0		0	0	0		0	0	0	0		0	0	
1571	923	0	0	92	9	item101200040004	0	0	item91000000261	2	3	20	0	0		0	0	0		0	0	0	0		0	0	
1572	923	0	0	93	10	item93000000205	0	0	item91000000261	1	2	20	0	0		0	0	0		0	0	0	0		0	0	
1573	923	0	0	94	11	item8103010121004	0	0	item91000000261	1	2	10	0	0		0	0	0		0	0	0	0		0	0	
1574	923	0	0	95	12	item8103010111018	0	0	item91000000261	5	2	5	0	0		0	0	0		0	0	0	0		0	0	
1575	923	0	0	96	13	item107999900002	0	0	item91000000261	1	2	20	0	0		0	0	0		0	0	0	0		0	0	
1576	923	0	0	97	14	item93000000181	0	0	item91000000261	1	2	5	0	0		0	0	0		0	0	0	0		0	0	
1577	923	0	0	98	15	item107300000001	0	0	item91000000261	1	2	10	0	0		0	0	0		0	0	0	0		0	0	
1578	923	0	0	99	16	item107300000002	0	0	item91000000261	2	2	5	0	0		0	0	0		0	0	0	0		0	0	
1579	923	0	0	100	17	item93000000182	0	0	item91000000261	1	2	5	0	0		0	0	0		0	0	0	0		0	0	
1580	923	0	0	101	18	item100000000002	0	0	item91000000261	10	3	2	0	0		0	0	0		0	0	0	0		0	0	
1581	923	0	0	102	19	item93000000012	0	0	item91000000261	1	2	10	0	0		0	0	0		0	0	0	0		0	0	
1582	923	0	0	103	20	item93000000013	0	0	item91000000261	1	2	10	0	0		0	0	0		0	0	0	0		0	0	
1583	923	0	0	104	21	item100000000000	0	0	item91000000261	4	2	3	0	0		0	0	0		0	0	0	0		0	0	
1584	121	0	0	21	1	item8102020061006	0	0	item100900002001	2700	4	1	0	0		0	0	0		0	0	0	0		0	0	
1585	121	0	0	22	2	item140000021042	0	0	item100900002001	50	4	1	0	0		0	0	0		0	0	0	0		0	0	
1586	121	0	0	23	3	item140000011047	0	0	item100900002001	20	4	1	0	0		0	0	0		0	0	0	0		0	0	
1587	121	0	0	24	4	item105100000024	0	0	item100900002001	2000	4	1	0	0		0	0	0		0	0	0	0		0	0	
1588	121	0	0	25	5	item105100000026	0	0	item100900002001	2000	4	1	0	0		0	0	0		0	0	0	0		0	0	
1589	121	0	0	26	6	item91000001246	0	0	item100900002001	400	4	6	0	0		0	0	0		0	0	0	0		0	0	
1590	121	0	0	27	7	item8101020503093	0	0	item100900002001	6000	4	1	0	0		0	0	0		0	0	0	0		0	0	
1591	121	0	0	28	8	item107100052304	0	0	item100900002001	4500	4	1	0	0		0	0	0		0	0	0	0		0	0	
1592	121	0	0	29	9	item91000000235	0	0	item100900002001	1670	4	1	0	0		0	0	0		0	0	0	0		0	0	
1593	121	0	0	30	10	item90000000125	0	0	item100900002001	4170	4	1	0	0		0	0	0		0	0	0	0		0	0	
1594	122	0	0	80	6	item200000800004	0	0	item100900002001	170	4	1	0	0		0	0	0		0	0	0	0		0	0	
1595	122	0	0	81	7	item104000000015	0	0	item100900002001	35	4	50	0	0		0	0	0		0	0	0	0		0	0	
1596	122	0	0	82	12	item8200000800003	0	0	item100900002001	170	4	5	0	0		0	0	0		0	0	0	0		0	0	
1597	122	0	0	83	13	item8200000800002	0	0	item100900002001	45	4	10	0	0		0	0	0		0	0	0	0		0	0	
1598	122	0	0	84	14	item8200000800001	0	0	item100900002001	15	4	10	0	0		0	0	0		0	0	0	0		0	0	
1599	122	0	0	85	8	item8102020061002	0	0	item100900002001	35	4	20	0	0		0	0	0		0	0	0	0		0	0	
1600	122	0	0	86	9	item8102020061001	0	0	item100900002001	5	4	100	0	0		0	0	0		0	0	0	0		0	0	
1601	122	0	0	87	15	item105000000073	0	0	item100900002001	335	4	5	0	0		0	0	0		0	0	0	0		0	0	
1602	122	0	0	88	16	item8103010139003	0	0	item100900002001	250	4	10	0	0		0	0	0		0	0	0	0		0	0	
1603	122	0	0	89	17	item91000001233	0	0	item100900002001	25	4	15	0	0		0	0	0		0	0	0	0		0	0	
1604	122	0	0	90	18	item105000000029	0	0	item100900002001	85	4	10	0	0		0	0	0		0	0	0	0		0	0	
1605	122	0	0	91	19	item105000000030	0	0	item100900002001	5	4	100	0	0		0	0	0		0	0	0	0		0	0	
1606	122	0	0	92	20	item105000000031	0	0	item100900002001	15	4	20	0	0		0	0	0		0	0	0	0		0	0	
1607	122	0	0	93	21	item171002010001	0	0	item100900002001	25	4	20	0	0		0	0	0		0	0	0	0		0	0	
1608	122	0	0	94	22	item171002010002	0	0	item100900002001	50	4	10	0	0		0	0	0		0	0	0	0		0	0	
1609	122	0	0	95	23	item91000000058	0	0	item100900002001	2010	4	1	0	0		0	0	0		0	0	0	0		0	0	
1610	122	0	0	96	24	item8107100042101	0	0	item100900002001	210	4	1	0	0		0	0	0		0	0	0	0		0	0	
1611	122	0	0	97	25	item8107100051203	0	0	item100900002001	2260	4	1	0	0		0	0	0		0	0	0	0		0	0	
1612	122	0	0	98	26	item107000052203	0	0	item100900002001	4510	4	1	0	0		0	0	0		0	0	0	0		0	0	
1613	122	0	0	99	27	item107300000001	0	0	item100900002001	10	4	200	0	0		0	0	0		0	0	0	0		0	0	
1614	122	0	0	100	28	item107300000002	0	0	item100900002001	20	4	60	0	0		0	0	0		0	0	0	0		0	0	
1615	122	0	0	101	29	item107999900003	0	0	item100900002001	50	4	20	0	0		0	0	0		0	0	0	0		0	0	
1616	122	0	0	102	30	item107999900002	0	0	item100900002001	12	4	500	0	0		0	0	0		0	0	0	0		0	0	
1617	122	0	0	103	31	item102000020233	0	0	item100900002001	40	4	15	0	0		0	0	0		0	0	0	0		0	0	
1618	122	0	0	104	32	item8103010121004	0	0	item100900002001	10	4	50	0	0		0	0	0		0	0	0	0		0	0	
1619	122	0	0	105	33	item8103010121005	0	0	item100900002001	30	4	40	0	0		0	0	0		0	0	0	0		0	0	
1620	122	0	0	106	10	item100500000001	0	0	item100900002001	5	4	30	0	0		0	0	0		0	0	0	0		0	0	
1621	122	0	0	107	11	item8103010131003	0	0	item100900002001	40	4	30	0	0		0	0	0		0	0	0	0		0	0	
1622	122	0	0	108	34	item100000000000	0	0	item100900002001	40	4	20	0	0		0	0	0		0	0	0	0		0	0	
1623	924	0	0	201	1	item91000001413	35	100000		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
1624	924	0	0	202	2	item91000000990	35	25000		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
1625	924	0	0	203	3	item18000000000016	35	5000		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
1626	924	0	0	204	4	item130000040359	35	15000		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
1627	924	0	0	205	5	item91000001050	35	108000		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
1628	924	0	0	206	6	item91000001051	35	15000		0	4	6	0	0		0	0	0		0	0	0	0		0	0	
1629	924	0	0	207	7	item171002010001	35	300		0	4	10	0	0		0	0	0		0	0	0	0		0	0	
1630	924	0	0	208	8	item171002010002	35	600		0	4	20	0	0		0	0	0		0	0	0	0		0	0	
1631	924	0	0	209	9	item171000101021	35	75		0	4	150	0	0		0	0	0		0	0	0	0		0	0	
1632	924	0	0	210	10	item107999900011	35	10000		0	4	5	0	0		0	0	0		0	0	0	0		0	0	
1633	924	0	0	211	11	item200000104028	35	1250		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
1634	924	0	0	212	12	item200000104030	35	1250		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
1635	924	0	0	213	13	item200000104027	35	1250		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
1636	924	0	0	214	14	item8101020505332	35	600		0	1	5	0	0		0	0	0		0	0	0	0		0	0	
1637	924	0	0	215	15	item100000000005	35	5		0	0	0	0	0		0	0	0		0	0	0	0		0	0	
1638	924	0	0	216	16	item100000000000	35	500		0	1	1	0	0		0	0	0		0	0	0	0		0	0	
1639	924	0	0	217	17	item170000120020	35	25		0	1	50	0	0		0	0	0		0	0	0	0		0	0	
1640	924	0	0	218	18	item250000000000	35	50		0	1	50	0	0		0	0	0		0	0	0	0		0	0	
1641	924	0	0	219	19	item91000000018	35	90000		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
1642	924	0	0	220	20	item8119100000000	35	150		0	1	10	0	0		0	0	0		0	0	0	0		0	0	
1643	924	0	0	221	21	item8119100000001	35	500		0	1	5	0	0		0	0	0		0	0	0	0		0	0	
1644	924	0	0	222	22	item8119100000002	35	1500		0	1	3	0	0		0	0	0		0	0	0	0		0	0	
1645	924	0	0	223	23	item140000021002	35	10000		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
1646	924	0	0	224	24	item94000000019	35	72000		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
1647	924	0	0	225	25	item94000000022	35	72000		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
1648	924	0	0	226	26	item94000000025	35	72000		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
1649	924	0	0	227	27	item8200000800003	35	2500		0	2	5	0	0		0	0	0		0	0	0	0		0	0	
1650	924	0	0	228	28	item8200000800002	35	600		0	2	10	0	0		0	0	0		0	0	0	0		0	0	
1651	924	0	0	229	29	item8200000800001	35	150		0	2	20	0	0		0	0	0		0	0	0	0		0	0	
1652	924	0	0	230	30	item8103010121004	35	100		0	1	20	0	0		0	0	0		0	0	0	0		0	0	
1653	924	0	0	231	31	item8103010121005	35	400		0	1	20	0	0		0	0	0		0	0	0	0		0	0	
1654	924	0	0	232	32	item8103010111017	35	50		0	1	20	0	0		0	0	0		0	0	0	0		0	0	
1655	924	0	0	233	33	item8103010111018	35	625		0	1	10	0	0		0	0	0		0	0	0	0		0	0	
1656	924	0	0	234	34	item107300000001	35	100		0	1	60	0	0		0	0	0		0	0	0	0		0	0	
1657	924	0	0	235	35	item107300000002	35	250		0	1	60	0	0		0	0	0		0	0	0	0		0	0	
1658	924	0	0	236	30	item105000000031	35	150		0	1	50	0	0		0	0	0		0	0	0	0		0	0	
1659	924	0	0	237	31	item105000000030	35	50		0	1	80	0	0		0	0	0		0	0	0	0		0	0	
1660	924	0	0	238	32	item107999900001	35	30		0	4	60	0	0		0	0	0		0	0	0	0		0	0	
1661	924	0	0	239	33	item107999900002	35	150		0	4	30	0	0		0	0	0		0	0	0	0		0	0	
1662	924	0	0	240	34	item101040101016	35	1000		0	1	5	0	0		0	0	0		0	0	0	0		0	0	
1663	924	0	0	241	35	item101040101017	35	50		0	1	50	0	0		0	0	0		0	0	0	0		0	0	
1664	925	0	0	1	1	item8101020503047	35	50000		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
1665	925	0	0	2	2	item105000000075	35	19500		0	3	1	0	0		0	0	0		0	0	0	0		0	0	
1666	925	0	0	3	3	item182000000414	35	7200		0	3	1	0	0		0	0	0		0	0	0	0		0	0	
1667	925	0	0	4	4	item8103010111020	35	7200		0	2	5	0	0		0	0	0		0	0	0	0		0	0	
1668	925	0	0	5	5	item105000000074	35	7500		0	3	1	0	0		0	0	0		0	0	0	0		0	0	
1669	925	0	0	6	6	item8103010132101	35	5000		0	3	1	0	0		0	0	0		0	0	0	0		0	0	
1670	925	0	0	7	7	item8105000000073	35	1700		0	2	1	0	0		0	0	0		0	0	0	0		0	0	
1671	925	0	0	8	8	item8101020504900	35	600		0	2	3	0	0		0	0	0		0	0	0	0		0	0	
1672	925	0	0	9	9	item161000000002	35	600		0	2	3	0	0		0	0	0		0	0	0	0		0	0	
1673	925	0	0	10	10	item8105000000029	35	480		0	2	10	0	0		0	0	0		0	0	0	0		0	0	
1674	925	0	0	11	11	item100000000000	35	100		0	1	5	0	0		0	0	0		0	0	0	0		0	0	
1675	925	0	0	12	12	item8101020506014	35	120		0	2	10	0	0		0	0	0		0	0	0	0		0	0	
1676	925	0	0	13	13	item107300000002	35	50		0	2	15	0	0		0	0	0		0	0	0	0		0	0	
1677	925	0	0	14	14	item8101020506011	35	80		0	2	10	0	0		0	0	0		0	0	0	0		0	0	
1678	925	0	0	15	15	item8119100000000	35	30		0	2	5	0	0		0	0	0		0	0	0	0		0	0	
1679	925	0	0	16	16	item107999900002	35	30		0	1	300	0	0		0	0	0		0	0	0	0		0	0	
1680	926	0	0	1	1	item91000001026	37	1		0	0	0	0	0		0	0	0		0	0	0	0		0	0	
1681	926	0	0	2	2	item91000001025	37	5		0	0	0	0	0		0	0	0		0	0	0	0		0	0	
1682	926	0	0	3	3	item130000940509	37	6		0	0	0	0	0		0	0	0		0	0	0	0		0	0	
1683	926	0	0	4	4	item130000940506	37	6		0	0	0	0	0		0	0	0		0	0	0	0		0	0	
1684	926	0	0	5	5	item130000940504	37	6		0	0	0	0	0		0	0	0		0	0	0	0		0	0	
1685	926	0	0	6	6	item130000940503	37	6		0	0	0	0	0		0	0	0		0	0	0	0		0	0	
1686	926	0	0	7	7	item130000940502	37	6		0	0	0	0	0		0	0	0		0	0	0	0		0	0	
1687	926	0	0	8	8	item130000940501	37	6		0	0	0	0	0		0	0	0		0	0	0	0		0	0	
1688	926	0	0	9	9	item130000940507	37	10		0	0	0	0	0		0	0	0		0	0	0	0		0	0	
1689	926	0	0	10	10	item130000940505	37	10		0	0	0	0	0		0	0	0		0	0	0	0		0	0	
1690	926	0	0	11	11	item130000040514	37	6		0	0	0	0	0		0	0	0		0	0	0	0		0	0	
1691	927	0	0	1	1	item127000053101	38	10		0	0	0	0	0		0	0	0		0	0	0	0		0	0	
1692	927	0	0	2	2	item127000053201	38	10		0	0	0	0	0		0	0	0		0	0	0	0		0	0	
1693	927	0	0	3	3	item127000053301	38	10		0	0	0	0	0		0	0	0		0	0	0	0		0	0	
1694	927	0	0	4	4	item107999900011	38	4		0	3	15	0	0		0	0	0		0	0	0	0		0	0	
1695	927	0	0	5	5	item107300000003	38	1		0	0	0	0	0		0	0	0		0	0	0	0		0	0	
1696	928	0	0	1	1	item175000120001	36	10		0	0	0	0	0		0	0	0		0	0	0	0		0	0	
1697	928	0	0	2	2	item175000120002	36	10		0	0	0	0	0		0	0	0		0	0	0	0		0	0	
1698	928	0	0	3	3	item175000130001	36	30		0	0	0	0	0		0	0	0		0	0	0	0		0	0	
1699	928	0	0	4	4	item175000130002	36	30		0	0	0	0	0		0	0	0		0	0	0	0		0	0	
1700	928	0	0	5	5	item175000130003	36	30		0	0	0	0	0		0	0	0		0	0	0	0		0	0	
1701	928	0	0	6	6	item175000130004	36	30		0	0	0	0	0		0	0	0		0	0	0	0		0	0	
1702	928	0	0	7	7	item175000130005	36	30		0	0	0	0	0		0	0	0		0	0	0	0		0	0	
1703	928	0	0	8	8	item175000130006	36	30		0	0	0	0	0		0	0	0		0	0	0	0		0	0	
1704	928	0	0	9	9	item175000140001	36	100		0	3	25	0	0		0	0	0		0	0	0	0		0	0	
1705	928	0	0	10	10	item175000220001	36	10		0	0	0	0	0		0	0	0		0	0	0	0		0	0	
1706	928	0	0	11	11	item175000220002	36	10		0	0	0	0	0		0	0	0		0	0	0	0		0	0	
1707	928	0	0	12	12	item175000230001	36	30		0	0	0	0	0		0	0	0		0	0	0	0		0	0	
1708	928	0	0	13	13	item175000230002	36	30		0	0	0	0	0		0	0	0		0	0	0	0		0	0	
1709	928	0	0	14	14	item175000230003	36	30		0	0	0	0	0		0	0	0		0	0	0	0		0	0	
1710	928	0	0	15	15	item175000230004	36	30		0	0	0	0	0		0	0	0		0	0	0	0		0	0	
1711	928	0	0	16	16	item175000230005	36	30		0	0	0	0	0		0	0	0		0	0	0	0		0	0	
1712	928	0	0	17	17	item175000230006	36	30		0	0	0	0	0		0	0	0		0	0	0	0		0	0	
1713	928	0	0	18	18	item175000240001	36	100		0	3	25	0	0		0	0	0		0	0	0	0		0	0	
1714	928	0	0	19	19	item175000330001	36	50		0	0	0	0	0		0	0	0		0	0	0	0		0	0	
1715	928	0	0	20	20	item175000330002	36	50		0	0	0	0	0		0	0	0		0	0	0	0		0	0	
1716	928	0	0	21	21	item175000330003	36	50		0	0	0	0	0		0	0	0		0	0	0	0		0	0	
1717	929	0	0	1	1	item8102020061006	0	0	item91000000261	500	3	1	0	0		0	0	0		0	0	0	0		0	0	
1718	929	0	0	2	2	item91000000427	0	0	item91000000261	220	3	1	0	0		0	0	0		0	0	0	0		0	0	
1719	929	0	0	3	3	item91000000016	0	0	item91000000261	100	3	1	0	0		0	0	0		0	0	0	0		0	0	
1720	929	0	0	4	4	item91000000465	0	0	item91000000261	6	3	12	0	0		0	0	0		0	0	0	0		0	0	
1721	929	0	0	5	5	item107200052001	0	0	item91000000261	18	3	15	0	0		0	0	0		0	0	0	0		0	0	
1722	929	0	0	6	6	item107200053001	0	0	item91000000261	36	3	15	0	0		0	0	0		0	0	0	0		0	0	
1723	929	0	0	7	7	item105000000032	0	0	item91000000261	4	3	30	0	0		0	0	0		0	0	0	0		0	0	
1724	929	0	0	8	8	item101200040003	0	0	item91000000261	2	3	20	0	0		0	0	0		0	0	0	0		0	0	
1725	929	0	0	9	9	item101200040004	0	0	item91000000261	2	3	20	0	0		0	0	0		0	0	0	0		0	0	
1726	929	0	0	10	10	item93000000205	0	0	item91000000261	1	2	20	0	0		0	0	0		0	0	0	0		0	0	
1727	929	0	0	11	11	item8103010121004	0	0	item91000000261	1	2	10	0	0		0	0	0		0	0	0	0		0	0	
1728	929	0	0	12	12	item8103010111018	0	0	item91000000261	5	2	5	0	0		0	0	0		0	0	0	0		0	0	
1729	929	0	0	13	13	item107999900002	0	0	item91000000261	1	2	20	0	0		0	0	0		0	0	0	0		0	0	
1730	929	0	0	14	14	item101040101017	0	0	item91000000261	1	2	5	0	0		0	0	0		0	0	0	0		0	0	
1731	929	0	0	15	15	item107300000001	0	0	item91000000261	1	2	10	0	0		0	0	0		0	0	0	0		0	0	
1732	929	0	0	16	16	item107300000002	0	0	item91000000261	2	2	5	0	0		0	0	0		0	0	0	0		0	0	
1733	929	0	0	17	17	item8103010131001	0	0	item91000000261	1	2	5	0	0		0	0	0		0	0	0	0		0	0	
1734	929	0	0	18	18	item100000000002	0	0	item91000000261	10	3	2	0	0		0	0	0		0	0	0	0		0	0	
1735	929	0	0	19	19	item100500000001	0	0	item91000000261	1	2	10	0	0		0	0	0		0	0	0	0		0	0	
1736	929	0	0	20	20	item8170000120010	0	0	item91000000261	1	2	10	0	0		0	0	0		0	0	0	0		0	0	
1737	929	0	0	21	21	item100000000000	0	0	item91000000261	4	2	3	0	0		0	0	0		0	0	0	0		0	0	
1738	930	0	0	1	1	item171002000001	0	0	item171002020001	1	1	100	0	0		0	0	0		0	0	0	0		0	0	
1739	930	0	0	2	2	item171002000002	0	0	item171002020001	10	1	10	0	0		0	0	0		0	0	0	0		0	0	
1740	930	0	0	3	3	item171002000003	0	0	item171002020001	100	1	2	0	0		0	0	0		0	0	0	0		0	0	
1741	930	0	0	4	4	item174000005001	0	0	item171002020001	500	2	1	0	0		0	0	0		0	0	0	0		0	0	
1742	930	0	0	5	5	item174000005002	0	0	item171002020001	500	2	1	0	0		0	0	0		0	0	0	0		0	0	
1743	930	0	0	6	6	item174000005003	0	0	item171002020001	500	2	1	0	0		0	0	0		0	0	0	0		0	0	
1744	930	0	0	7	7	item174000005004	0	0	item171002020001	500	2	1	0	0		0	0	0		0	0	0	0		0	0	
1745	930	0	0	8	8	item174000005005	0	0	item171002020001	500	2	1	0	0		0	0	0		0	0	0	0		0	0	
1746	930	0	0	9	9	item174000005006	0	0	item171002020001	500	2	1	0	0		0	0	0		0	0	0	0		0	0	
1747	930	0	0	10	10	item174000004001	0	0	item171002020001	30	1	1	0	0		0	0	0		0	0	0	0		0	0	
1748	930	0	0	11	11	item174000004002	0	0	item171002020001	30	1	1	0	0		0	0	0		0	0	0	0		0	0	
1749	930	0	0	12	12	item174000004003	0	0	item171002020001	30	1	1	0	0		0	0	0		0	0	0	0		0	0	
1750	930	0	0	13	13	item174000004004	0	0	item171002020001	30	1	1	0	0		0	0	0		0	0	0	0		0	0	
1751	930	0	0	14	14	item174000004005	0	0	item171002020001	30	1	1	0	0		0	0	0		0	0	0	0		0	0	
1752	930	0	0	15	15	item174000004006	0	0	item171002020001	30	1	1	0	0		0	0	0		0	0	0	0		0	0	
1753	930	0	0	16	16	item174000004007	0	0	item171002020001	30	1	1	0	0		0	0	0		0	0	0	0		0	0	
1754	930	0	0	17	17	item174000004008	0	0	item171002020001	30	1	1	0	0		0	0	0		0	0	0	0		0	0	
1755	930	0	0	18	18	item174000004010	0	0	item171002020001	30	1	1	0	0		0	0	0		0	0	0	0		0	0	
1756	930	0	0	19	19	item174000004011	0	0	item171002020001	30	1	1	0	0		0	0	0		0	0	0	0		0	0	
1757	930	0	0	20	20	item174000004012	0	0	item171002020001	30	1	1	0	0		0	0	0		0	0	0	0		0	0	
1758	930	0	0	21	21	item174000004013	0	0	item171002020001	30	1	1	0	0		0	0	0		0	0	0	0		0	0	
1759	930	0	0	22	22	item174000004014	0	0	item171002020001	30	1	1	0	0		0	0	0		0	0	0	0		0	0	
1760	930	0	0	23	23	item174000004015	0	0	item171002020001	30	1	1	0	0		0	0	0		0	0	0	0		0	0	
1761	930	0	0	24	24	item174000004017	0	0	item171002020001	30	1	1	0	0		0	0	0		0	0	0	0		0	0	
1762	931	20	0	1	1	item100500000111	0	0	item171003000003	150	4	1	0	0		0	0	0		0	0	0	0		0	0	
1763	931	20	0	2	2	item8101020503033	0	0	item171003000003	60	4	1	0	0		0	0	0		0	0	0	0		0	0	
1764	931	20	0	3	3	item91000000824	0	0	item171003000003	200	4	1	0	0		0	0	0		0	0	0	0		0	0	
1765	931	20	0	4	4	item8101020503093	0	0	item171003000003	100	4	1	0	0		0	0	0		0	0	0	0		0	0	
1766	931	20	0	5	5	item8102020061003	0	0	item171003000003	12	4	2	0	0		0	0	0		0	0	0	0		0	0	
