装备ID	类ID	默认装备名	使用职业限制	所属等级段	穿戴等级限制	装备部位	装备品质	物品等级	物品等级描述	装备潜力值	叠加数量	可拥有数量上限	整理权重	绑定道具ID	组ID	道具描述	默认道具Icon	装备预览图	交易锁定时间	分解产物	货币种类	货币公式类型	出售公式ID	背包标签	掉落表现	脚本	流程ID	属性值ID	拾取表现	男角穿戴装备后附加的特效id	女角穿戴装备后附加的特效id	套装ID	男性模型	女性模型	武器高模特效	武器低模特效	获取通知	获取途径	是否衣橱时装转换	转换的道具ID	男性装备道具Icon	女性性装备道具Icon	男性装备道具名字	女性性装备道具名字	稀有道具是否展示	未鉴定装备	判断稀有道具
equip306040433000	3060404000	EquipName_306040411000		40	40	6	3	504	3	50	1	9999	7000	0	0				604800	item1000,100000;item8103015110303,1;item8103010111007,1	1	2	6000	1	0	EquipItem			1	1		0			0	0	Notice_Receive_Item	1152;1101;1100	0				EquipName_306040411000	EquipName_306040411000			0
equip306040433001	3060404001	EquipName_306040411001	1	40	40	6	3	504	3	50	1	9999	7000	0	0		equip_306030111001	equip_306030111001	604800	item1000,100000;item8103015110303,1;item8103010111007,1	1	2	6000	1	113	EquipItem		306040433001	1	1		10204201			0	0	Notice_Receive_Item	1152;311;1711;1100;1101	0		equip_306030111001	equip_306030111001	EquipName_306040411001	EquipName_306040411001		unidfequip306040430001	0
equip306040433002	3060404002	EquipName_306040411002	2	40	40	6	3	504	3	50	1	9999	7000	0	0		equip_306040523002	equip_306040523002	604800	item1000,100000;item8103015110303,1;item8103010111007,1	1	2	6000	1	113	EquipItem		306040433002	1	1		10204202			0	0	Notice_Receive_Item	1152;312;1712;1100;1101	0		equip_306040523002	equip_306040523002	EquipName_306040411002	EquipName_306040411002		unidfequip306040430002	0
equip306040433003	3060404003	EquipName_306040411003	3	40	40	6	3	504	3	50	1	9999	7000	0	0		equip_306040523007	equip_306040523007	604800	item1000,100000;item8103015110303,1;item8103010111007,1	1	2	6000	1	113	EquipItem		306040433003	1	1		10204203			0	0	Notice_Receive_Item	1152;313;1713;1100;1101	0		equip_306040523007	equip_306040523003	EquipName_306040411003	EquipName_306040411003		unidfequip306040430003	0
equip306040433004	3060404004	EquipName_306040411004	4	40	40	6	3	504	3	50	1	9999	7000	0	0		equip_306040523008	equip_306040523008	604800	item1000,100000;item8103015110303,1;item8103010111007,1	1	2	6000	1	113	EquipItem		306040433004	1	1		10204204			0	0	Notice_Receive_Item	1152;314;1714;1100;1101	0		equip_306040523008	equip_306040523004	EquipName_306040411004	EquipName_306040411004		unidfequip306040430004	0
equip306040433005	3060404005	EquipName_306040411005	5	40	40	6	3	504	3	50	1	9999	7000	0	0		equip_306040523005	equip_306040523005	604800	item1000,100000;item8103015110303,1;item8103010111007,1	1	2	6000	1	113	EquipItem		306040433005	1	1		10204205			0	0	Notice_Receive_Item	1152;315;1715;1100;1101	0		equip_306040523005	equip_306040523005	EquipName_306040411005	EquipName_306040411005		unidfequip306040430005	0
equip306040433006	3060404006	EquipName_306040411006	6	40	40	6	3	504	3	50	1	9999	7000	0	0		equip_306050523006	equip_306050523006	604800	item1000,100000;item8103015110303,1;item8103010111007,1	1	2	6000	1	113	EquipItem		306040433006	1	1		10204206			0	0	Notice_Receive_Item	1152;316;1730;1100;1101	0		equip_306050523006	equip_306050523006	EquipName_306040411006	EquipName_306040411006		unidfequip306040430006	0
equip306040541000	3060405000	EquipName_306040511000		40	40	6	4	675	3	60	1	9999	7000	0	0	EquipDes_306040541000			604800	item8103015110406,3;item8103015110407,36	1	2	8000	1	0	EquipItem			1	1		0			0	0	Notice_Receive_Item	65	0				EquipName_306040511000	EquipName_306040511000			1
equip306040541001	3060405001	EquipName_306040511001	1	40	40	6	4	675	3	60	1	9999	7000	0	0	EquipDes_306040541001	equip_306020221001	equip_306020221001	604800	item8103015110406,3;item8103015110407,36	1	2	8000	1	113	EquipItem		306040541001	1	1		10405401			0	0	Notice_Receive_Item	65	0		equip_306020221001	equip_306020221001	EquipName_306040511001	EquipName_306040511001			1
equip306040541002	3060405002	EquipName_306040511002	2	40	40	6	4	675	3	60	1	9999	7000	0	0	EquipDes_306040541002	equip_306020221002	equip_306020221002	604800	item8103015110406,3;item8103015110407,36	1	2	8000	1	113	EquipItem		306040541002	1	1		10405402			0	0	Notice_Receive_Item	65	0		equip_306020221002	equip_306020221002	EquipName_306040511002	EquipName_306040511002			1
equip306040541003	3060405003	EquipName_306040511003	3	40	40	6	4	675	3	60	1	9999	7000	0	0	EquipDes_306040541003	equip_306020221007	equip_306020221007	604800	item8103015110406,3;item8103015110407,36	1	2	8000	1	113	EquipItem		306040541003	1	1		10405403			0	0	Notice_Receive_Item	65	0		equip_306020221007	equip_306020221003	EquipName_306040511003	EquipName_306040511003			1
equip306040541004	3060405004	EquipName_306040511004	4	40	40	6	4	675	3	60	1	9999	7000	0	0	EquipDes_306040541004	equip_306020221008	equip_306020221008	604800	item8103015110406,3;item8103015110407,36	1	2	8000	1	113	EquipItem		306040541004	1	1		10405404			0	0	Notice_Receive_Item	65	0		equip_306020221008	equip_306020221004	EquipName_306040511004	EquipName_306040511004			1
equip306040541005	3060405005	EquipName_306040511005	5	40	40	6	4	675	3	60	1	9999	7000	0	0	EquipDes_306040541005	equip_306020221005	equip_306020221005	604800	item8103015110406,3;item8103015110407,36	1	2	8000	1	113	EquipItem		306040541005	1	1		10405405			0	0	Notice_Receive_Item	65	0		equip_306020221005	equip_306020221005	EquipName_306040511005	EquipName_306040511005			1
equip306040541006	3060405006	EquipName_306040511006	6	40	40	6	4	675	3	60	1	9999	7000	0	0	EquipDes_306040541006	equip_306020221006	equip_306020221006	604800	item8103015110406,3;item8103015110407,36	1	2	8000	1	113	EquipItem		306040541006	1	1		10405406			0	0	Notice_Receive_Item	65	0		equip_306020221006	equip_306020221006	EquipName_306040511006	EquipName_306040511006			1
equip306050541000	3060505000	EquipName_306050511000		50	50	6	4	810	3	70	1	9999	7000	0	0	EquipDes_306050541000			604800	item8103015110406,4;item8103015110407,60;item8103015110303,6	1	2	10000	1	0	EquipItem			1	1		0			0	0	Notice_Receive_Item	65	0				EquipName_306050511000	EquipName_306050511000			1
equip306050541001	3060505001	EquipName_306050511001	1	50	50	6	4	810	3	70	1	9999	7000	0	0	EquipDes_306050541001	equip_306020221001	equip_306020221001	604800	item8103015110406,4;item8103015110407,60;item8103015110303,6	1	2	10000	1	113	EquipItem		306050541001	1	1		10405401			0	0	Notice_Receive_Item	65	0		equip_306020221001	equip_306020221001	EquipName_306050511001	EquipName_306050511001			1
equip306050541002	3060505002	EquipName_306050511002	2	50	50	6	4	810	3	70	1	9999	7000	0	0	EquipDes_306050541002	equip_306020221002	equip_306020221002	604800	item8103015110406,4;item8103015110407,60;item8103015110303,6	1	2	10000	1	113	EquipItem		306050541002	1	1		10405402			0	0	Notice_Receive_Item	65	0		equip_306020221002	equip_306020221002	EquipName_306050511002	EquipName_306050511002			1
equip306050541003	3060505003	EquipName_306050511003	3	50	50	6	4	810	3	70	1	9999	7000	0	0	EquipDes_306050541003	equip_306020221007	equip_306020221007	604800	item8103015110406,4;item8103015110407,60;item8103015110303,6	1	2	10000	1	113	EquipItem		306050541003	1	1		10405403			0	0	Notice_Receive_Item	65	0		equip_306020221007	equip_306020221003	EquipName_306050511003	EquipName_306050511003			1
equip306050541004	3060505004	EquipName_306050511004	4	50	50	6	4	810	3	70	1	9999	7000	0	0	EquipDes_306050541004	equip_306020221008	equip_306020221008	604800	item8103015110406,4;item8103015110407,60;item8103015110303,6	1	2	10000	1	113	EquipItem		306050541004	1	1		10405404			0	0	Notice_Receive_Item	65	0		equip_306020221008	equip_306020221004	EquipName_306050511004	EquipName_306050511004			1
equip306050541005	3060505005	EquipName_306050511005	5	50	50	6	4	810	3	70	1	9999	7000	0	0	EquipDes_306050541005	equip_306020221005	equip_306020221005	604800	item8103015110406,4;item8103015110407,60;item8103015110303,6	1	2	10000	1	113	EquipItem		306050541005	1	1		10405405			0	0	Notice_Receive_Item	65	0		equip_306020221005	equip_306020221005	EquipName_306050511005	EquipName_306050511005			1
equip306050541006	3060505006	EquipName_306050511006	6	50	50	6	4	810	3	70	1	9999	7000	0	0	EquipDes_306050541006	equip_306020221006	equip_306020221006	604800	item8103015110406,4;item8103015110407,60;item8103015110303,6	1	2	10000	1	113	EquipItem		306050541006	1	1		10405406			0	0	Notice_Receive_Item	65	0		equip_306020221006	equip_306020221006	EquipName_306050511006	EquipName_306050511006			1
equip306060541000	3060605000	EquipName_306060511000		60	60	6	4	945	3	80	1	9999	7000	0	0	EquipDes_306060541000			604800	item8103015110406,6;item8103015110407,108;item8103015110303,21	1	2	12000	1	0	EquipItem			1	1		0			0	0	Notice_Receive_Item	65	0				EquipName_306060511000	EquipName_306060511000			1
equip306060541001	3060605001	EquipName_306060511001	1	60	60	6	4	945	3	80	1	9999	7000	0	0	EquipDes_306060541001	equip_306020221001	equip_306020221001	604800	item8103015110406,6;item8103015110407,108;item8103015110303,21	1	2	12000	1	113	EquipItem		306060541001	1	1		10405401			0	0	Notice_Receive_Item	65	0		equip_306020221001	equip_306020221001	EquipName_306060511001	EquipName_306060511001			1
equip306060541002	3060605002	EquipName_306060511002	2	60	60	6	4	945	3	80	1	9999	7000	0	0	EquipDes_306060541002	equip_306020221002	equip_306020221002	604800	item8103015110406,6;item8103015110407,108;item8103015110303,21	1	2	12000	1	113	EquipItem		306060541002	1	1		10405402			0	0	Notice_Receive_Item	65	0		equip_306020221002	equip_306020221002	EquipName_306060511002	EquipName_306060511002			1
equip306060541003	3060605003	EquipName_306060511003	3	60	60	6	4	945	3	80	1	9999	7000	0	0	EquipDes_306060541003	equip_306020221007	equip_306020221007	604800	item8103015110406,6;item8103015110407,108;item8103015110303,21	1	2	12000	1	113	EquipItem		306060541003	1	1		10405403			0	0	Notice_Receive_Item	65	0		equip_306020221007	equip_306020221003	EquipName_306060511003	EquipName_306060511003			1
equip306060541004	3060605004	EquipName_306060511004	4	60	60	6	4	945	3	80	1	9999	7000	0	0	EquipDes_306060541004	equip_306020221008	equip_306020221008	604800	item8103015110406,6;item8103015110407,108;item8103015110303,21	1	2	12000	1	113	EquipItem		306060541004	1	1		10405404			0	0	Notice_Receive_Item	65	0		equip_306020221008	equip_306020221004	EquipName_306060511004	EquipName_306060511004			1
equip306060541005	3060605005	EquipName_306060511005	5	60	60	6	4	945	3	80	1	9999	7000	0	0	EquipDes_306060541005	equip_306020221005	equip_306020221005	604800	item8103015110406,6;item8103015110407,108;item8103015110303,21	1	2	12000	1	113	EquipItem		306060541005	1	1		10405405			0	0	Notice_Receive_Item	65	0		equip_306020221005	equip_306020221005	EquipName_306060511005	EquipName_306060511005			1
equip306060541006	3060605006	EquipName_306060511006	6	60	60	6	4	945	3	80	1	9999	7000	0	0	EquipDes_306060541006	equip_306020221006	equip_306020221006	604800	item8103015110406,6;item8103015110407,108;item8103015110303,21	1	2	12000	1	113	EquipItem		306060541006	1	1		10405406			0	0	Notice_Receive_Item	65	0		equip_306020221006	equip_306020221006	EquipName_306060511006	EquipName_306060511006			1
equip306050651000	3060506000	EquipName_306050611000		50	41	6	5	244	3	70	1	9999	7000	0	0				604800	item1000,150000;item8103010111007,4	1	2	12500	1	0	EquipItem			1	1		0			0	0	Notice_Receive_Item		0				EquipName_306050611000	EquipName_306050611000			1
equip306050651001	3060506001	EquipName_306050611001	1	50	41	6	5	244	3	70	1	9999	7000	0	0		equip_306001100001	equip_306001100001	604800	item1000,150000;item8103010111007,4	1	2	12500	1	113	EquipItem		306050651001	1	1		0			0	0	Notice_Receive_Item		0		equip_306001100001	equip_306001100001	EquipName_306050611001	EquipName_306050611001			1
equip306050651002	3060506002	EquipName_306050611002	2	50	41	6	5	244	3	70	1	9999	7000	0	0		equip_306001100002	equip_306001100002	604800	item1000,150000;item8103010111007,4	1	2	12500	1	113	EquipItem		306050651002	1	1		0			0	0	Notice_Receive_Item		0		equip_306001100002	equip_306001100002	EquipName_306050611002	EquipName_306050611002			1
equip306050651003	3060506003	EquipName_306050611003	3	50	41	6	5	244	3	70	1	9999	7000	0	0		equip_306001100007	equip_306001100007	604800	item1000,150000;item8103010111007,4	1	2	12500	1	113	EquipItem		306050651003	1	1		0			0	0	Notice_Receive_Item		0		equip_306001100007	equip_306001100003	EquipName_306050611003	EquipName_306050611003			1
equip306050651004	3060506004	EquipName_306050611004	4	50	41	6	5	244	3	70	1	9999	7000	0	0		equip_306001100008	equip_306001100008	604800	item1000,150000;item8103010111007,4	1	2	12500	1	113	EquipItem		306050651004	1	1		0			0	0	Notice_Receive_Item		0		equip_306001100008	equip_306001100004	EquipName_306050611004	EquipName_306050611004			1
equip306050651005	3060506005	EquipName_306050611005	5	50	41	6	5	244	3	70	1	9999	7000	0	0		equip_306001100005	equip_306001100005	604800	item1000,150000;item8103010111007,4	1	2	12500	1	113	EquipItem		306050651005	1	1		0			0	0	Notice_Receive_Item		0		equip_306001100005	equip_306001100005	EquipName_306050611005	EquipName_306050611005			1
equip306050651006	3060506006	EquipName_306050611006	6	50	41	6	5	244	3	70	1	9999	7000	0	0		equip_306001100006	equip_306001100006	604800	item1000,150000;item8103010111007,4	1	2	12500	1	113	EquipItem		306050651006	1	1		0			0	0	Notice_Receive_Item		0		equip_306001100006	equip_306001100006	EquipName_306050611006	EquipName_306050611006			1
equip306060651000	3060606000	EquipName_306060611000		60	51	6	5	244	3	80	1	9999	7000	0	0				604800	item1000,200000;item8103010111007,5	1	2	15000	1	0	EquipItem			1	1		0			0	0	Notice_Receive_Item		0				EquipName_306060611000	EquipName_306060611000			1
equip306060651001	3060606001	EquipName_306060611001	1	60	51	6	5	244	3	80	1	9999	7000	0	0		equip_306001100001	equip_306001100001	604800	item1000,200000;item8103010111007,5	1	2	15000	1	113	EquipItem		306060651001	1	1		0			0	0	Notice_Receive_Item		0		equip_306001100001	equip_306001100001	EquipName_306060611001	EquipName_306060611001			1
equip306060651002	3060606002	EquipName_306060611002	2	60	51	6	5	244	3	80	1	9999	7000	0	0		equip_306001100002	equip_306001100002	604800	item1000,200000;item8103010111007,5	1	2	15000	1	113	EquipItem		306060651002	1	1		0			0	0	Notice_Receive_Item		0		equip_306001100002	equip_306001100002	EquipName_306060611002	EquipName_306060611002			1
equip306060651003	3060606003	EquipName_306060611003	3	60	51	6	5	244	3	80	1	9999	7000	0	0		equip_306001100007	equip_306001100007	604800	item1000,200000;item8103010111007,5	1	2	15000	1	113	EquipItem		306060651003	1	1		0			0	0	Notice_Receive_Item		0		equip_306001100007	equip_306001100003	EquipName_306060611003	EquipName_306060611003			1
equip306060651004	3060606004	EquipName_306060611004	4	60	51	6	5	244	3	80	1	9999	7000	0	0		equip_306001100008	equip_306001100008	604800	item1000,200000;item8103010111007,5	1	2	15000	1	113	EquipItem		306060651004	1	1		0			0	0	Notice_Receive_Item		0		equip_306001100008	equip_306001100004	EquipName_306060611004	EquipName_306060611004			1
equip306060651005	3060606005	EquipName_306060611005	5	60	51	6	5	244	3	80	1	9999	7000	0	0		equip_306001100005	equip_306001100005	604800	item1000,200000;item8103010111007,5	1	2	15000	1	113	EquipItem		306060651005	1	1		0			0	0	Notice_Receive_Item		0		equip_306001100005	equip_306001100005	EquipName_306060611005	EquipName_306060611005			1
equip306060651006	3060606006	EquipName_306060611006	6	60	51	6	5	244	3	80	1	9999	7000	0	0		equip_306001100006	equip_306001100006	604800	item1000,200000;item8103010111007,5	1	2	15000	1	113	EquipItem		306060651006	1	1		0			0	0	Notice_Receive_Item		0		equip_306001100006	equip_306001100006	EquipName_306060611006	EquipName_306060611006			1
equip307030211999	3070302999	EquipName_307030211999		30	25	7	1	93	1	40	1	9999	7000	0	0		equip_307010211999	equip_307010211999	604800	item1000,1500	1	2	1500	1	114	EquipItem		307030211999	0			0			0	0	Notice_Receive_Item	1	0		equip_307010211999	equip_307010211999	EquipName_307030211999	EquipName_307030211999		unidfequip307030210999	0
equip307030221999	3070302999	EquipName_307030211999		30	25	7	2	187	1	40	1	9999	7000	0	0		equip_307010211999	equip_307010211999	604800	item1000,3000	1	2	3000	1	114	EquipItem		307030221999	0			0			0	0	Notice_Receive_Item	1	0		equip_307010211999	equip_307010211999	EquipName_307030211999	EquipName_307030211999		unidfequip307030220999	0
equip307030231999	3070302999	EquipName_307030211999		30	25	7	3	210	1	40	1	9999	7000	0	0		equip_307010211999	equip_307010211999	604800	item1000,4500	1	2	4500	1	114	EquipItem		307030231999	0			0			0	0	Notice_Receive_Item	1	0		equip_307010211999	equip_307010211999	EquipName_307030211999	EquipName_307030211999		unidfequip307030230999	0
equip307030232999	3070302999	EquipName_307030211999		30	25	7	3	222	2	40	1	9999	7000	0	0		equip_307010211999	equip_307010211999	604800	item1000,4500	1	2	4500	1	114	EquipItem		307030232999	0			0			0	0	Notice_Receive_Item	1	0		equip_307010211999	equip_307010211999	EquipName_307030211999	EquipName_307030211999		unidfequip307030230999	0
equip307030233999	3070302999	EquipName_307030211999		30	25	7	3	234	3	40	1	9999	7000	0	0		equip_307010211999	equip_307010211999	604800	item1000,4500	1	2	4500	1	114	EquipItem		307030233999	0			0			0	0	Notice_Receive_Item	1	0		equip_307010211999	equip_307010211999	EquipName_307030211999	EquipName_307030211999		unidfequip307030230999	0
equip307030241999	3070302999	EquipName_307030211999		30	25	7	4	315	1	40	1	9999	7000	0	0		equip_307010211999	equip_307010211999	604800	item1000,6000	1	2	6000	1	114	EquipItem		307030241999	0			0			0	0	Notice_Receive_Item	1	0		equip_307010211999	equip_307010211999	EquipName_307030211999	EquipName_307030211999		unidfequip307030240999	0
equip307030242999	3070302999	EquipName_307030211999		30	25	7	4	333	2	40	1	9999	7000	0	0		equip_307010211999	equip_307010211999	604800	item1000,6000	1	2	6000	1	114	EquipItem		307030242999	0			0			0	0	Notice_Receive_Item	1	0		equip_307010211999	equip_307010211999	EquipName_307030211999	EquipName_307030211999		unidfequip307030240999	0
equip307030243999	3070302999	EquipName_307030211999		30	25	7	4	351	3	40	1	9999	7000	0	0		equip_307010211999	equip_307010211999	604800	item1000,6000	1	2	6000	1	114	EquipItem		307030243999	0			0			0	0	Notice_Receive_Item	1	0		equip_307010211999	equip_307010211999	EquipName_307030211999	EquipName_307030211999		unidfequip307030240999	0
equip307040211999	3070402999	EquipName_307040211999		40	35	7	1	136	1	40	1	9999	7000	0	0		equip_307010211999	equip_307010211999	604800	item1000,2000;item8103010111011,1	1	2	2000	1	114	EquipItem		307040211999	0			0			0	0	Notice_Receive_Item	1	0		equip_307010211999	equip_307010211999	EquipName_307040211999	EquipName_307040211999		unidfequip307040210999	0
equip307040221999	3070402999	EquipName_307040211999		40	35	7	2	273	1	40	1	9999	7000	0	0		equip_307010211999	equip_307010211999	604800	item1000,4000;item8103010111011,2	1	2	4000	1	114	EquipItem		307040221999	0			0			0	0	Notice_Receive_Item	1	0		equip_307010211999	equip_307010211999	EquipName_307040211999	EquipName_307040211999		unidfequip307040220999	0
