主任务ID	主任务类型	任务二级分类	任务组	任务等级	主角等级	等级上限	限制职业	接取场景	接取NPC	接取坐标	触发范围	互斥任务	前置任务	前置任务组合类型	自动接取任务关联	判断进度条显示	鎏光特效显示	脚本接口	是否可放弃	显示图片	标题	内容	故事	任务难度	任务完成时间检查条件	世界任务内容	探索ID	副本任务标识
11100020	1	0	0	-1	1	110		0			0		11100010	0	1	0		task/task11100020.lua	0		AcceptTaskName11100020	AcceptTaskContent11100020	AcceptTaskStory11100020	-1			12	0
11100030	1	0	0	-1	1	110		1	npc_018_zuoqi	22.1, -0.4, 2.9	0		11100020	0	1	0		task/task11100030.lua	0		AcceptTaskName11100030	AcceptTaskContent11100030	AcceptTaskStory11100030	-1			13	0
11100040	1	0	0	-1	1	110		1	npc_10007	-68.2,-4.3,-62.3	0		11100030	0	1	0		task/task11100040.lua	0		AcceptTaskName11100040	AcceptTaskContent11100040	AcceptTaskStory11100040	-1			14	0
11100210	1	0	0	-1	1	110		0			0		11100040	0	1	0		task/task11100210.lua	0		AcceptTaskName11100210	AcceptTaskContent11100210	AcceptTaskStory11100210	-1			15	0
11100050	2	0	0	-1	1	110		1	npc_10003	-59.5, -4.3, -41.2	0		11100040	0	0	0		task/task11100050.lua	0		AcceptTaskName11100050	AcceptTaskContent11100050	AcceptTaskStory11100050	-1			54	0
11100060	1	0	0	-1	1	110		1	npc_10003	-59.5, -4.3, -41.2	0		11100210	0	1	0		task/task11100060.lua	0		AcceptTaskName11100060	AcceptTaskContent11100060	AcceptTaskStory11100060	-1			16	0
11100100	1	0	0	-1	1	110		0			0		11100060	1	1	0		task/task11100100.lua	0		AcceptTaskName11100100	AcceptTaskContent11100100	AcceptTaskStory11100100	-1			19	0
11100110	1	0	0	-1	1	110		0			0		11100100	0	1	0		task/task11100110.lua	0		AcceptTaskName11100110	AcceptTaskContent11100110	AcceptTaskStory11100110	-1			20	0
11100120	1	0	0	-1	1	110		0			0		11100110	0	1	0		task/task11100120.lua	0		AcceptTaskName11100120	AcceptTaskContent11100120	AcceptTaskStory11100120	-1			21	0
11100130	1	0	0	-1	1	110		0			0		11100120	0	1	0		task/task11100130.lua	0		AcceptTaskName11100130	AcceptTaskContent11100130	AcceptTaskStory11100130	-1			22	0
11100140	1	0	0	-1	1	110		1	npc_100821	-13.0, -5.0, -23.2	0		11100130	0	1	0		task/task11100140.lua	0		AcceptTaskName11100140	AcceptTaskContent11100140	AcceptTaskStory11100140	-1			23	0
11100150	1	0	0	-1	1	110		0			0		11100140	0	1	0		task/task11100150.lua	0		AcceptTaskName11100150	AcceptTaskContent11100150	AcceptTaskStory11100150	-1			24	0
11100160	1	0	0	-1	1	110		0			0		11100150	0	1	0		task/task11100160.lua	0		AcceptTaskName11100160	AcceptTaskContent11100160	AcceptTaskStory11100160	-1			25	0
11100180	1	0	0	-1	1	110		0			0		11100160	0	1	0		task/task11100180.lua	0		AcceptTaskName11100180	AcceptTaskContent11100180	AcceptTaskStory11100180	-1			27	0
11100190	1	0	0	-1	1	110		0			0		11100180	0	1	0		task/task11100190.lua	0		AcceptTaskName11100190	AcceptTaskContent11100190	AcceptTaskStory11100190	-1			28	0
11100200	1	0	0	-1	1	110		1			0		11100190	0	1	0		task/task11100200.lua	0		AcceptTaskName11100200	AcceptTaskContent11100200	AcceptTaskStory11100200	-1			29	0
10100177	1	0	0	-1	1	110		2	npc_101391	-61.9,0.8,-65.2	0		11100200	0	1	0		task/task10100177.lua	0		AcceptTaskName10100177	AcceptTaskContent10100177	AcceptTaskStory10100177	-1			0	0
10100150	1	0	0	-1	1	110		0			0		10100177	0	1	0		task/task10100150.lua	0		AcceptTaskName10100150	AcceptTaskContent10100150	AcceptTaskStory10100150	-1			0	0
10100160	1	0	0	-1	1	110		0			0		10100150	0	1	0		task/task10100160.lua	0		AcceptTaskName10100160	AcceptTaskContent10100160	AcceptTaskStory10100160	-1			0	0
10100170	1	0	0	-1	1	110		2	npc_10159	-9.9,0.1,-12.9	0		10100160	0	1	0		task/task10100170.lua	0		AcceptTaskName10100170	AcceptTaskContent10100170	AcceptTaskStory10100170	-1			0	0
10100180	1	0	0	-1	1	110		2	npc_10002	61.0,13.3,57.3	0		10100170	0	1	0		task/task10100180.lua	0		AcceptTaskName10100180	AcceptTaskContent10100180	AcceptTaskStory10100180	-1			0	0
10100200	1	0	0	-1	1	110		2	npc_forging_001	12.9, 0.0, -11.9	0		10100180	0	1	0		task/task10100200.lua	0		AcceptTaskName10100200	AcceptTaskContent10100200	AcceptTaskStory10100200	-1			0	0
10100230	1	0	0	-1	1	110		0			0		10100200	0	1	0		task/task10100230.lua	0		AcceptTaskName10100230	AcceptTaskContent10100230	AcceptTaskStory10100230	-1			0	0
10100240	1	0	0	-1	1	110		0			0		10100230	0	1	0		task/task10100240.lua	0		AcceptTaskName10100240	AcceptTaskContent10100240	AcceptTaskStory10100240	-1			0	0
10100220	1	0	0	-1	1	110		0			0		10100240	0	1	0		task/task10100220.lua	0		AcceptTaskName10100220	AcceptTaskContent10100220	AcceptTaskStory10100220	-1			0	0
10200010	1	0	0	-1	1	110		3	npc_10016	-68.8,0.2,4.3	0		10100220	0	1	0		task/task10200010.lua	0		AcceptTaskName10200010	AcceptTaskContent10200010	AcceptTaskStory10200010	-1			111	0
10200260	1	0	0	-1	1	110		0			0		10200010	0	1	0		task/task10200260.lua	0		AcceptTaskName10200260	AcceptTaskContent10200260	AcceptTaskStory10200260	-1			112	0
10200020	1	0	0	-1	1	110		3	npc_100271	-22.9, 0.2, -10.5	0		10200260	0	1	0		task/task10200020.lua	0		AcceptTaskName10200020	AcceptTaskContent10200020	AcceptTaskStory10200020	-1			113	0
10200030	1	0	0	-1	1	110		3	npc_100231	-20.2, 0.2, 2.9	0		10200020	0	1	0		task/task10200030.lua	0		AcceptTaskName10200030	AcceptTaskContent10200030	AcceptTaskStory10200030	-1			114	0
10200035	1	0	0	-1	1	110		3	npc_10023	-21.0, 0.8, 31.4	0		10200030	0	1	0		task/task10200035.lua	0		AcceptTaskName10200035	AcceptTaskContent10200035	AcceptTaskStory10200035	-1			115	0
10200037	1	0	0	-1	1	110		0			0		10200035	0	1	0		task/task10200037.lua	0		AcceptTaskName10200037	AcceptTaskContent10200037	AcceptTaskStory10200037	-1			116	0
10200038	1	0	0	-1	1	110		0			0		10200037	0	1	0		task/task10200038.lua	0		AcceptTaskName10200038	AcceptTaskContent10200038	AcceptTaskStory10200038	-1			117	0
10200040	1	0	0	-1	1	110		3	npc_100273	-27.2, 0.2, 21.7	0		10200038	0	1	0		task/task10200040.lua	0		AcceptTaskName10200040	AcceptTaskContent10200040	AcceptTaskStory10200040	-1			118	0
10200050	1	0	0	-1	1	110		3	npc_100274	4.6, 0.2,-13.8	0		10200040	0	1	0		task/task10200050.lua	0		AcceptTaskName10200050	AcceptTaskContent10200050	AcceptTaskStory10200050	-1			119	0
10200060	1	0	0	-1	1	110		3	npc_10025	-33.2,0.2,-35.8	0		10200050	0	1	0		task/task10200060.lua	0		AcceptTaskName10200060	AcceptTaskContent10200060	AcceptTaskStory10200060	-1			120	0
10200070	1	0	0	-1	1	110		3	npc_10025	-33.2,0.2,-35.8	0		10200060	0	1	0		task/task10200070.lua	0		AcceptTaskName10200070	AcceptTaskContent10200070	AcceptTaskStory10200070	-1			121	0
10200230	1	0	0	-1	1	110		0			0		10200070	0	1	0		task/task10200070.lua	0		AcceptTaskName10200230	AcceptTaskContent10200230	AcceptTaskStory10200230	-1			0	0
10200240	1	0	0	-1	1	110		0			0		10200230	0	1	0		task/task10200240.lua	0		AcceptTaskName10200240	AcceptTaskContent10200240	AcceptTaskStory10200240	-1			0	0
10200080	1	0	0	-1	1	110		0			0		10200240	0	1	0		task/task10200080.lua	0		AcceptTaskName10200080	AcceptTaskContent10200080	AcceptTaskStory10200080	-1			122	0
10200085	1	0	0	-1	1	110		3	npc_10028	11.6, 2.8, -44.6	0		10200080	0	1	0		task/task10200085.lua	0		AcceptTaskName10200085	AcceptTaskContent10200085	AcceptTaskStory10200085	-1			123	0
10200088	1	0	0	-1	1	110		0			0		10200085	0		0		task/task10200088.lua	0		AcceptTaskName10200088	AcceptTaskContent10200088	AcceptTaskStory10200088	-1			124	0
10200090	1	0	0	-1	1	110		3	npc_10085	14.6,2.8,-48.3	0		10200088	0	1	0		task/task10200090.lua	0		AcceptTaskName10200090	AcceptTaskContent10200090	AcceptTaskStory10200090	-1			125	0
10200100	1	0	0	-1	1	110		0			0		10200090	0	1	0		task/task10200100.lua	0		AcceptTaskName10200100	AcceptTaskContent10200100	AcceptTaskStory10200100	-1			126	0
10200210	1	0	0	-1	1	110		3			0		10200100	0	1	0		task/task10200210.lua	0		AcceptTaskName10200210	AcceptTaskContent10200210	AcceptTaskStory10200210	-1			127	0
10200250	1	0	0	-1	1	110		3			0		10200210	0	1	0		task/task10200250.lua	0		AcceptTaskName10200250	AcceptTaskContent10200250	AcceptTaskStory10200250	-1			0	0
10200220	1	0	0	-1	1	110		0			0		10200250	0	1	0		task/task10200220.lua	0		AcceptTaskName10200220	AcceptTaskContent10200220	AcceptTaskStory10200220	-1			128	0
10200120	1	0	0	-1	1	110		0			0		10200220	0	1	0		task/task10200120.lua	0		AcceptTaskName10200120	AcceptTaskContent10200120	AcceptTaskStory10200120	-1			129	0
10300230	1	0	0	-1	1	110		4	npc_100851	71.8,5.5,0.6	0		10200120	0	1	0		task/task10300230.lua	0		AcceptTaskName10300230	AcceptTaskContent10300230	AcceptTaskStory10300230	-1			211	0
10300390	1	0	0	-1	1	110		0			0		10300230	0	1	0		task/task10300390.lua	0		AcceptTaskName10300390	AcceptTaskContent10300390	AcceptTaskStory10300390	-1			212	0
10300010	1	0	0	-1	1	110		4	npc_10050	74.0,5.5,14.2	0		10300390	0	1	0		task/task10300010.lua	0		AcceptTaskName10300010	AcceptTaskContent10300010	AcceptTaskStory10300010	-1			213	0
10300020	1	0	0	-1	1	110		0			0		10300010	0	1	0		task/task10300020.lua	0		AcceptTaskName10300020	AcceptTaskContent10300020	AcceptTaskStory10300020	-1			214	0
10800500	1	0	0	-1	1	110		0			0		10300020	0	1	0		task/task10800500.lua	0		AcceptTaskName10800500	AcceptTaskContent10800500	AcceptTaskStory10800500	-1			0	0
10300210	1	0	0	-1	1	110		4	npc_10051	44.4, 6.9,37.3	0		10800500	0	1	0		task/task10300210.lua	0		AcceptTaskName10300210	AcceptTaskContent10300210	AcceptTaskStory10300210	-1			215	0
10300220	1	0	0	-1	1	110		4	npc_10054	30.9, 6.8, 35.1	0		10300210	0	1	0		task/task10300220.lua	0		AcceptTaskName10300220	AcceptTaskContent10300220	AcceptTaskStory10300220	-1			216	0
10300430	1	0	0	-1	1	110		0			0		10300220	0	1	0		task/task10300430.lua	0		AcceptTaskName10300430	AcceptTaskContent10300430	AcceptTaskStory10300430	-1			0	0
10300440	1	0	0	-1	1	110		0			0		10300430	0	1	0		task/task10300440.lua	0		AcceptTaskName10300440	AcceptTaskContent10300440	AcceptTaskStory10300440	-1			0	0
10300450	1	0	0	-1	1	110		0			0		10300440	0	1	0		task/task10300450.lua	0		AcceptTaskName10300450	AcceptTaskContent10300450	AcceptTaskStory10300450	-1			217	0
10300260	1	0	0	-1	1	110		4	npc_1008519	36.8,6.9,36.8	0		10300450	0	1	0		task/task10300260.lua	0		AcceptTaskName10300260	AcceptTaskContent10300260	AcceptTaskStory10300260	-1			218	0
10300320	1	0	0	-1	1	110		0			0		10300260	0	1	0		task/task10300320.lua	0		AcceptTaskName10300320	AcceptTaskContent10300320	AcceptTaskStory10300320	-1			0	0
10300325	2	0	0	-1	1	110		4	npc_10068		0		10300260	0		0		task/task10300325.lua	0		AcceptTaskName10300325	AcceptTaskContent10300325	AcceptTaskStory10300325	-1			0	0
10300330	2	0	0	-1	1	110		4	npc_10162		0		10300260	0		0		task/task10300330.lua	0		AcceptTaskName10300330	AcceptTaskContent10300330	AcceptTaskStory10300330	-1			0	0
10300340	2	0	0	-1	1	110		4	npc_10053		0		10300260	0		0		task/task10300340.lua	0		AcceptTaskName10300340	AcceptTaskContent10300340	AcceptTaskStory10300340	-1			0	0
10800510	1	0	0	-1	1	110		0			0		10300320	0	1	0			0		AcceptTaskName10800510	AcceptTaskContent10800510	AcceptTaskStory10800510	-1			0	0
10300030	1	0	0	-1	1	110		4	npc_1008519	68.8, 5.5, 17.0	0		10800510	0	1	0		task/task10300030.lua	0		AcceptTaskName10300030	AcceptTaskContent10300030	AcceptTaskStory10300030	-1			219	0
10300040	1	0	0	-1	1	110		4	npc_100852	-5.9, 6.9, 41.9	0		10300030	0	1	0			0		AcceptTaskName10300040	AcceptTaskContent10300040	AcceptTaskStory10300040	-1			220	0
10300050	1	0	0	-1	1	110		4	npc_10063		0		10300040	0	1	0		task/task10300050.lua	0		AcceptTaskName10300050	AcceptTaskContent10300050	AcceptTaskStory10300050	-1			221	0
10300380	1	0	0	-1	1	110		4	npc_10067	-16.1, 7.3, -11.5	0		10300050	0	1	0		task/task10300380.lua	0		AcceptTaskName10300380	AcceptTaskContent10300380	AcceptTaskStory10300380	-1			222	0
10300460	1	0	0	-1	1	110		0			0		10300380	0	1	0			0		AcceptTaskName10300460	AcceptTaskContent10300460	AcceptTaskStory10300460	-1			0	0
10300470	1	0	0	-1	1	110		0			0		10300460	0	1	0			0		AcceptTaskName10300470	AcceptTaskContent10300470	AcceptTaskStory10300470	-1			0	0
10300480	1	0	0	-1	1	110		0			0		10300470	0	1	0			0		AcceptTaskName10300480	AcceptTaskContent10300480	AcceptTaskStory10300480	-1			223	0
10300280	1	0	0	-1	1	110		1	npc_10007		0		10300480	0	1	0			0		AcceptTaskName10300280	AcceptTaskContent10300280	AcceptTaskStory10300280	-1			224	0
10300290	1	0	0	-1	1	110		1	npc_003_mohade1	42.1, 4.1, 49.2	0		10300280	0	1	0		task/task10300290.lua	0		AcceptTaskName10300290	AcceptTaskContent10300290	AcceptTaskStory10300290	-1			225	0
10300070	1	0	0	-1	1	110		4	npc_100853	26.8, 5.3, -59.8	0		10300290	0	1	0			0		AcceptTaskName10300070	AcceptTaskContent10300070	AcceptTaskStory10300070	-1			226	0
10300075	1	0	0	-1	1	110		4	npc_100853	26.8, 5.3, -59.8	0		10300070	0	1	0		task/task10300075.lua	0		AcceptTaskName10300075	AcceptTaskContent10300075	AcceptTaskStory10300075	-1			227	0
10300300	1	0	0	-1	1	110		4	npc_100855	-55.6, 3.2, -36.8	0		10300075	0	1	0			0		AcceptTaskName10300300	AcceptTaskContent10300300	AcceptTaskStory10300300	-1			228	0
10300080	1	0	0	-1	1	110		4	npc_100855	-55.6, 3.2, -36.8	0		10300300	0	1	0		task/task10300080.lua	0		AcceptTaskName10300080	AcceptTaskContent10300080	AcceptTaskStory10300080	-1			229	0
10300090	1	0	0	-1	1	110		0			0		10300080	0	1	0		task/task10300090.lua	0		AcceptTaskName10300090	AcceptTaskContent10300090	AcceptTaskStory10300090	-1			222	0
10300100	1	0	0	-1	1	110		4	npc_10067	-16.1, 7.3, -11.5	0		10300090	0	1	0			0		AcceptTaskName10300100	AcceptTaskContent10300100	AcceptTaskStory10300100	-1			230	0
10300110	1	0	0	-1	1	110		4	npc_100277	22.4,4.8, -36.5	0		10300100	0	1	0		task/task10300110.lua	0		AcceptTaskName10300110	AcceptTaskContent10300110	AcceptTaskStory10300110	-1			231	0
10300115	1	0	0	-1	1	110		4	npc_100857	56.7,9.7, -17.8	0		10300110	0	1	0		task/task10300115.lua	0		AcceptTaskName10300115	AcceptTaskContent10300115	AcceptTaskStory10300115	-1			232	0
10800520	1	0	0	-1	1	110		0			0		10300115	0	1	0			0		AcceptTaskName10800520	AcceptTaskContent10800520	AcceptTaskStory10800520	-1			0	0
10300120	1	0	0	-1	1	110		3	npc_100641	55.6, 0.1, 15.3	0		10800520	0	1	0		task/task10300120.lua	0		AcceptTaskName10300120	AcceptTaskContent10300120	AcceptTaskStory10300120	-1			233	0
10300310	1	0	0	-1	1	110		3	npc_10023		0		10300120	0	1	0		task/task10300310.lua	0		AcceptTaskName10300310	AcceptTaskContent10300310	AcceptTaskStory10300310	-1			234	0
10300130	1	0	0	-1	1	110		4	npc_100858	44.2,6.9, 33.9	0		10300310	0	1	0		task/task10300130.lua	0		AcceptTaskName10300130	AcceptTaskContent10300130	AcceptTaskStory10300130	-1			235	0
10300140	1	0	0	-1	1	110		4	npc_100859	60.6,5.5, 8.9	0		10300130	0	1	0		task/task10300140.lua	0		AcceptTaskName10300140	AcceptTaskContent10300140	AcceptTaskStory10300140	-1			236	0
10300150	1	0	0	-1	1	110		4	npc_10086	54.3,5.5, 3.2	0		10300140	0	1	0			0		AcceptTaskName10300150	AcceptTaskContent10300150	AcceptTaskStory10300150	-1			237	0
10300160	1	0	0	-1	1	110		4	npc_10067	-16.1, 7.3, -11.5	0		10300150	0	1	0		task/task10300160.lua	0		AcceptTaskName10300160	AcceptTaskContent10300160	AcceptTaskStory10300160	-1			238	0
10300170	1	0	0	-1	1	110		3	npc_10023	-21.0, 0.8, 31.4	0		10300160	0	1	0		task/task10300170.lua	0		AcceptTaskName10300170	AcceptTaskContent10300170	AcceptTaskStory10300170	-1			239	0
10800530	1	0	0	-1	1	110		0			0		10300170	0	1	0			0		AcceptTaskName10800530	AcceptTaskContent10800530	AcceptTaskStory10800530	-1			0	0
10400010	1	0	0	-1	1	110		3	npc_1008511	-18.3, 0.4, 30.8	0		10800530	0	1	0		task/task10400010.lua	0		AcceptTaskName10400010	AcceptTaskContent10400010	AcceptTaskStory10400010	-1			311	0
10400210	1	0	0	-1	1	110		5	npc_10089		0		10400010	0	1	0			0		AcceptTaskName10400210	AcceptTaskContent10400210	AcceptTaskStory10400210	-1			312	0
10400220	1	0	0	-1	1	110		5	npc_10089		0		10400210	0	1	0			0		AcceptTaskName10400220	AcceptTaskContent10400220	AcceptTaskStory10400220	-1			313	0
10400270	1	0	0	-1	1	110		5	npc_10092		0		10400220	0	1	0			0		AcceptTaskName10400270	AcceptTaskContent10400270	AcceptTaskStory10400270	-1			314	0
10400280	1	0	0	-1	1	110		0			0		10400270	0	1	0		task/task10400280.lua	0		AcceptTaskName10400280	AcceptTaskContent10400280	AcceptTaskStory10400280	-1			0	0
10400320	1	0	0	-1	1	110		0			0		10400280	0	1	0			0		AcceptTaskName10400320	AcceptTaskContent10400320	AcceptTaskStory10400320	-1			0	0
10400240	1	0	0	-1	1	110		5	npc_10092		0		10400320	0	1	0			0		AcceptTaskName10400240	AcceptTaskContent10400240	AcceptTaskStory10400240	-1			315	0
10400250	1	0	0	-1	1	110		5	npc_10089		0		10400240	0	1	0			0		AcceptTaskName10400250	AcceptTaskContent10400250	AcceptTaskStory10400250	-1			316	0
10400020	1	0	0	-1	1	110		5	npc_1008512	-18.1, 4.2, -14.6	0		10400250	0	1	0		task/task10400020.lua	0		AcceptTaskName10400020	AcceptTaskContent10400020	AcceptTaskStory10400020	-1			317	0
10400030	1	0	0	-1	1	110		5	npc_1008512	-18.1, 4.2, -14.6	0		10400020	0	1	0		task/task10400030.lua	0		AcceptTaskName10400030	AcceptTaskContent10400030	AcceptTaskStory10400030	-1			318	0
10800540	1	0	0	-1	1	110		0			0		10400030	0	1	0			0		AcceptTaskName10800540	AcceptTaskContent10800540	AcceptTaskStory10800540	-1			0	0
10400040	1	0	0	-1	1	110		5	npc_1008513	14.3, 4.4, -27.4	0		10800540	0	1	0		task/task10400040.lua	0		AcceptTaskName10400040	AcceptTaskContent10400040	AcceptTaskStory10400040	-1			319	0
10400290	1	0	0	-1	1	110		5	npc_100941	-1.4, 4.4, -36.9	0		10400040	0	1	0			0		AcceptTaskName10400290	AcceptTaskContent10400290	AcceptTaskStory10400290	-1			320	0
10400300	1	0	0	-1	1	110		5	npc_10095		0		10400290	0	1	0		task/task10400300.lua	0		AcceptTaskName10400300	AcceptTaskContent10400300	AcceptTaskStory10400300	-1			0	0
10400060	1	0	0	-1	1	110		5	npc_100942	-13.7, 4.4, -55.4	0		10400300	0	1	0		task/task10400060.lua	0		AcceptTaskName10400060	AcceptTaskContent10400060	AcceptTaskStory10400060	-1			321	0
10400070	1	0	0	-1	1	110		5	npc_100931	-15.9, 4.4, -58.3	0		10400060	0	1	0		task/task10400070.lua	0		AcceptTaskName10400070	AcceptTaskContent10400070	AcceptTaskStory10400070	-1			322	0
10400080	1	0	0	-1	1	110		5	npc_10132	13.0, 4.4, -32.8	0		10400070	0	1	0			0		AcceptTaskName10400080	AcceptTaskContent10400080	AcceptTaskStory10400080	-1			323	0
10400090	1	0	0	-1	1	110		5	npc_100931	-15.9, 4.4, -58.3	0		10400080	0	1	0			0		AcceptTaskName10400090	AcceptTaskContent10400090	AcceptTaskStory10400090	-1			324	0
10400100	1	0	0	-1	1	110		5	npc_101323	25.7, 8.0, 56.5	0		10400090	0	1	0		task/task10400100.lua	0		AcceptTaskName10400100	AcceptTaskContent10400100	AcceptTaskStory10400100	-1			325	0
10400310	1	0	0	-1	1	110		0			0		10400100	0	1	0		task/task10400310.lua	0		AcceptTaskName10400310	AcceptTaskContent10400310	AcceptTaskStory10400310	-1			326	0
10400120	1	0	0	-1	1	110		5	npc_101324	23.4, 4.4, 35.5	0		10400310	0	1	0		task/task10400120.lua	0		AcceptTaskName10400120	AcceptTaskContent10400120	AcceptTaskStory10400120	-1			327	0
10800550	1	0	0	-1	1	110		0			0		10400120	0	1	0			0		AcceptTaskName10800550	AcceptTaskContent10800550	AcceptTaskStory10800550	-1			0	0
10500010	1	0	0	-1	1	110		5	npc_1008518	5.6, 4.4, 24.2	0		10800550	0	1	0		task/task10500010.lua	0		AcceptTaskName10500010	AcceptTaskContent10500010	AcceptTaskStory10500010	-1			411	0
10500300	1	0	0	-1	1	110		6	npc_10508		0		10500010	0	1	0			0		AcceptTaskName10500300	AcceptTaskContent10500300	AcceptTaskStory10500300	-1			412	0
10500310	1	0	0	-1	1	110		6	npc_10509		0		10500300	0	1	0		task/task10500310.lua	0		AcceptTaskName10500310	AcceptTaskContent10500310	AcceptTaskStory10500310	-1			0	0
10500220	1	0	0	-1	1	110		6	npc_10509		0		10500310	0	1	0			0		AcceptTaskName10500220	AcceptTaskContent10500220	AcceptTaskStory10500220	-1			413	0
10500230	1	0	0	-1	1	110		6	npc_10505		0		10500220	0	1	0			0		AcceptTaskName10500230	AcceptTaskContent10500230	AcceptTaskStory10500230	-1			414	0
10500240	1	0	0	-1	1	110		6	npc_10501		0		10500230	0	1	0		task/task10500240.lua	0		AcceptTaskName10500240	AcceptTaskContent10500240	AcceptTaskStory10500240	-1			415	0
10500020	1	0	0	-1	1	110		6	npc_101331	57.4, 2.6, -14.2	0		10500240	0	1	0		task/task10500020.lua	0		AcceptTaskName10500020	AcceptTaskContent10500020	AcceptTaskStory10500020	-1			416	0
10500030	1	0	0	-1	1	110		6	npc_100852	33.1, -3.2, -29.1	0		10500020	0	1	0		task/task10500030.lua	0		AcceptTaskName10500030	AcceptTaskContent10500030	AcceptTaskStory10500030	-1			417	0
10500040	1	0	0	-1	1	110		6	npc_101341	24.0, -5.0, -51.9	0		10500030	0	1	0			0		AcceptTaskName10500040	AcceptTaskContent10500040	AcceptTaskStory10500040	-1			418	0
10500050	1	0	0	-1	1	110		6	npc_101341	24.0, -5.0, -51.9	0		10500040	0	1	0			0		AcceptTaskName10500050	AcceptTaskContent10500050	AcceptTaskStory10500050	-1			419	0
10500060	1	0	0	-1	1	110		6	npc_101341	24.0, -5.0, -51.9	0		10500050	0	1	0		task/task10500060.lua	0		AcceptTaskName10500060	AcceptTaskContent10500060	AcceptTaskStory10500060	-1			420	0
10500070	1	0	0	-1	1	110		6	npc_10136	20.3, -4.9, -79.3	0		10500060	0	1	0			0		AcceptTaskName10500070	AcceptTaskContent10500070	AcceptTaskStory10500070	-1			421	0
10500080	1	0	0	-1	1	110		6	npc_105061	-39.8, -1.9, -64.0	0		10500070	0	1	0			0		AcceptTaskName10500080	AcceptTaskContent10500080	AcceptTaskStory10500080	-1			422	0
10800560	1	0	0	-1	1	110		0			0		10500080	0	1	0			0		AcceptTaskName10800560	AcceptTaskContent10800560	AcceptTaskStory10800560	-1			0	0
10500090	1	0	0	-1	1	110		6	npc_105051	-33.5, -1.9, -59.8	0		10800560	0	1	0		task/task10500090.lua	0		AcceptTaskName10500090	AcceptTaskContent10500090	AcceptTaskStory10500090	-1			423	0
10500100	1	0	0	-1	1	110		0			0		10500090	0	1	0		task/task10500100.lua	0		AcceptTaskName10500100	AcceptTaskContent10500100	AcceptTaskStory10500100	-1			424	0
10500110	1	0	0	-1	1	110		6	npc_101332	-14.9, 1.0, 48.5	0		10500100	0	1	0			0		AcceptTaskName10500110	AcceptTaskContent10500110	AcceptTaskStory10500110	-1			425	0
10500120	1	0	0	-1	1	110		6	npc_101333	23.9, 0.1, 9.9	0		10500110	0	1	0			0		AcceptTaskName10500120	AcceptTaskContent10500120	AcceptTaskStory10500120	-1			426	0
10500320	1	0	0	-1	1	110		0			0		10500120	0	1	0			0		AcceptTaskName10500320	AcceptTaskContent10500320	AcceptTaskStory10500320	-1			0	0
