怪物编号	对象类型	动作集	名字	功能名称	种族编号	模型编号	怪物头像	小地图图标	脚本编号	仇恨模式编号	怪物种类	怪物属性类型	属性匹配	世界等级匹配	属性值ID	普通技能	怪物技能	怪物等级	发射点偏移	模型缩放	阻挡信息	旋转	更新AI攻击目标的时间间隔	待机移动速度偏移	战斗移动速度偏移	怪物出场描述	是否显示阴影	触发范围	随机移动半径	是否保持追击	最大追击范围	经验值	死亡特效	死亡慢镜头	死亡程序效果	出场动作	出场美术特效ID	出场程序特效	出场特殊效果	常驻美术特效	常驻头顶标记	怪物说话模组	小地图红点显示	名称血条常驻显示	对话显示修正	对话显示缩放	隐藏进战斗感叹号	元素附体属性
monster21000017	MonsterNpc	2045002	name_m123		1	m917|body|m917_body_t3|parta|m917_parta_t3	m917_portrait03			1003	22	2	400021	0	400021100	skill20440	skill20441_ord	0		1.300000			1	-3.000000	1.500000		0	20.000000	4.000000	1	30.000000	0	0	0	0	0	0	0	0	20184		0	1	0	0,0,0	1.000000	0	0
monster22062001	MonsterNpc	2044002	name_m118		1	m033|body|m033_body_t1|parta|m033_parta_t1	m033_portrait01			1002	1	1	401011	0	400150001	skill20410		60		1.000000			1	-3.000000	-2.000000		0	10.000000	5.000000	1	20.000000	0	0	0	0	0	0	0	0			0	1	0	0,0,0	1.000000	0	0
monster22262001	MonsterNpc	2045002	name_m122		1	m917|body|m917_body_t2|parta|m917_parta_t2	m917_portrait02			1003	20	2	401017	0	400150201	skill20440	skill20441_ord,skill20442_ord	60		1.500000			1	-3.000000	1.500000		0	10.000000	5.000000	1	20.000000	0	0	0	0	0	0	0	0	20184		0	1	0	0,0,0	1.000000	0	0
monster22063001	MonsterNpc	2060002	name_m208		1	m042|body|m042_body_t4|parta|m042_parta_t4	m042_portrait04			1002	1	1	401012	0	400150002	skill20510	skill20511	60		1.000000			1	-3.000000	-2.000000		0	10.000000	5.000000	1	20.000000	0	0	0	0	0	0	0	0			0	1	0	0,0,0	1.000000	0	0
monster22163001	MonsterNpc	2035002	name_m190		4	m049|body|m049_body_t1	m049_portrait01			1002	2	1	401015	0	400150102	skill20330		60		2.000000			1	-3.000000	-2.000000		0	10.000000	5.000000	1	20.000000	0	0	0	0	0	0	0	0			0	1	0	0,0,0	1.000000	0	0
monster22263001	MonsterNpc	2069002	name_m148		4	m922|body|m922_body_t1	m922_portrait01			1003	20	3	401018	0	400150202	skill20670	skill20671,skill20673,skill20674	60		1.500000			1	-3.000000	1.500000		0	10.000000	5.000000	1	20.000000	0	0	0	0	0	0	0	0			0	1	0	0,0,0	1.000000	0	0
monster22264001	MonsterNpc	3014004	name_b902_t2		4	b902|body|b902_body_t2|parta|b902_parta_t2	b902_portrait02			1003	20	3	401019	0	400150203	skill30900	skill30901,skill30902,skill30901_plus,skill30902_plus	60		1.500000			1	1.000000	2.000000		0	10.000000	5.000000	1	20.000000	0	0	0	0	0	0	0	0			0	1	0	0,0,0	1.000000	0	0
monster10301001	MonsterNpc	2000002	name_m001_fairy		1	m001|body|m001_body_t1	m001_portrait01			0	17	1	0	0	101010003	skill20100		1	0,0.455,0.7	0.700000			1	-3.000000	-2.000000		0	10.000000	4.000000	0	20.000000	0	0	0	0	0	0	0	0		item_101020504101	0	1	0	0,0,0	1.000000	0	0
monster10301002	MonsterNpc	2001002	name_m004_fairy		8	m004|body|m004_body_t1	m004_portrait01			0	17	1	0	0	101010003	skill20400	skill20401	1		0.700000			1	-5.000000	-2.000000		0	10.000000	4.000000	0	20.000000	0	0	0	0	0	0	0	0		item_101020504101	0	1	0	0,0,0	1.000000	0	0
monster10301003	MonsterNpc	2008002	name_m007_fairy		1	m007|body|m007_body_t1	m007_portrait01			0	17	2	0	0	101010003	skill20800	skill20801,skill20802	1		0.600000			1	-3.000000	-2.000000		0	10.000000	4.000000	0	20.000000	0	0	0	0	0	0	0	0		item_101020504102	0	1	0	0,0,0	1.000000	0	0
monster10301004	MonsterNpc	2004002	name_m006_fairy		1	m006|body|m006_body_t1	m006_portrait01			0	17	2	0	0	101010003	skill20700	skill20701,skill20702	1		0.600000			1	-3.000000	-2.000000		0	10.000000	4.000000	0	20.000000	0	0	0	0	0	0	0	0		item_101020504102	0	1	0	0,0,0	1.000000	0	0
monster10303001	MonsterNpc	2010002	name_m015_fairy		3	m015|body|m015_body_t1	m015_portrait01			0	17	1	0	0	101010003	skill20020		1		0.700000			1	-3.000000	-2.000000		0	10.000000	4.000000	0	20.000000	0	0	0	0	0	0	0	0		item_101020504101	0	1	0	0,0,0	1.000000	0	0
monster10303002	MonsterNpc	2012002	name_m016_fairy		2	m016|body|m016_body_t1	m016_portrait01			0	17	1	0	0	101010003	skill20040		1		0.700000			1	-3.000000	-2.000000		0	10.000000	4.000000	0	20.000000	0	0	0	0	0	0	0	0		item_101020504101	0	1	0	0,0,0	1.000000	0	0
monster10303003	MonsterNpc	2011002	name_m014_fairy		8	m014|body|m014_body_t1	m014_portrait01			0	17	1	0	0	101010003	skill20030	skill20031	1		0.700000			1	-4.500000	-3.000000		0	10.000000	4.000000	0	20.000000	0	0	0	0	0	0	0	0		item_101020504101	0	1	0	0,0,0	1.000000	0	0
monster10303004	MonsterNpc	2009002	name_m012_fairy		3	m012|body|m012_body_t2	m012_portrait02			0	17	1	0	0	101010003	skill20010		1		0.700000			1	-3.000000	-2.000000		0	10.000000	4.000000	0	20.000000	0	0	0	0	0	0	0	0		item_101020504101	0	1	0	0,0,0	1.000000	0	0
monster10303005	MonsterNpc	2021002	name_m905_fairy		8	m905|body|m905_body_t1	m905_portrait01			0	17	2	0	0	101010003	skill20150	skill20151,skill20152	1		0.600000			1	-3.000000	-2.000000		0	10.000000	4.000000	0	20.000000	0	0	0	0	0	0	0	0		item_101020504102	0	1	0	0,0,0	1.000000	0	0
monster10303006	MonsterNpc	2020002	name_m904_fairy		8	m904|body|m904_body_t1	m904_portrait01			0	17	2	0	0	101010003	skill20140	skill20141,skill20142	1		0.600000			1	-3.000000	-2.000000		0	10.000000	4.000000	0	20.000000	0	0	0	0	0	0	0	0		item_101020504102	0	1	0	0,0,0	1.000000	0	0
monster10304001	MonsterNpc	2024002	name_m023_fairy		2	m023|body|m023_body_t1	m023_portrait01			0	17	1	0	0	101010003	skill20180		1		0.700000			1	-3.000000	-2.000000		0	10.000000	4.000000	0	20.000000	0	0	0	0	0	0	0	0		item_101020504101	0	1	0	0,0,0	1.000000	0	0
monster10304002	MonsterNpc	2025002	name_m024_fairy		1	m024|body|m024_body_t1|parta|m024_parta_t1	m024_portrait01			0	17	1	0	0	101010003	skill20190		1		0.700000			1	-3.000000	-2.000000		0	10.000000	4.000000	0	20.000000	0	0	0	0	0	0	0	0		item_101020504101	0	1	0	0,0,0	1.000000	0	0
monster10304003	MonsterNpc	2026002	name_m025_fairy		2	m025|body|m025_body_t1	m025_portrait01			0	17	1	0	0	101010003	skill20210		1		0.700000			1	-3.000000	-2.000000		0	10.000000	4.000000	0	20.000000	0	0	0	0	0	0	0	0		item_101020504101	0	1	0	0,0,0	1.000000	0	0
monster10304004	MonsterNpc	2027002	name_m908_fairy		2	m908|body|m908_body_t1	m908_portrait01			0	17	2	0	0	101010003	skill20220	skill20221,skill20222	1		0.600000			1	-3.000000	-2.000000		0	10.000000	4.000000	0	20.000000	0	0	0	0	0	0	0	0		item_101020504102	0	1	0	0,0,0	1.000000	0	0
monster10304005	MonsterNpc	2000012	name_m909_fairy		2	m909|body|m909_body_t1	m909_portrait01			0	17	2	0	0	101010003	skill20070	skill20071,skill20072,skill20073	1		0.600000			1	-3.000000	-2.000000		0	10.000000	4.000000	0	20.000000	0	0	0	0	0	0	0	0		item_101020504102	0	1	0	0,0,0	1.000000	0	0
monster10305001	MonsterNpc	2038002	name_m029_fairy		1	m029|body|m029_body_t1	m029_portrait01			0	17	1	0	0	101010003	skill20360	skill20361	1		0.700000			1	-3.000000	-2.000000		0	10.000000	4.000000	0	20.000000	0	0	0	0	0	0	0	0		item_101020504101	0	1	0	0,0,0	1.000000	0	0
monster10305002	MonsterNpc	2039002	name_m030_fairy		1	m030|body|m030_body_t1	m030_portrait01			0	17	1	0	0	101010003	skill20370	skill20371	1		0.700000			1	-3.000000	-2.000000		0	10.000000	4.000000	0	20.000000	0	0	0	0	0	0	0	0		item_101020504101	0	1	0	0,0,0	1.000000	0	0
monster10305003	MonsterNpc	2037002	name_m028_fairy		9	m028|body|m028_body_t1	m028_portrait01			0	17	1	0	0	101010003	skill20350	skill20351	1		0.500000			1	-4.200000	-2.000000		0	10.000000	4.000000	0	20.000000	0	0	0	0	0	0	0	0		item_101020504101	0	1	0	0,0,0	1.000000	0	0
monster10305004	MonsterNpc	2043002	name_m916_fairy		2	m916|body|m916_body_t1	m916_portrait01			0	17	2	0	0	101010003	skill20430	skill20431	1		0.600000			1	-3.000000	-2.000000		0	10.000000	4.000000	0	20.000000	0	0	0	0	0	0	0	0		item_101020504102	0	1	0	0,0,0	1.000000	0	0
monster10306001	MonsterNpc	2059002	name_m041_fairy		9	m041|body|m041_body_t1	m041_portrait01			0	17	1	0	0	101010003	skill20490		1		0.700000			1	-3.000000	-2.000000		0	10.000000	4.000000	0	20.000000	0	0	0	0	0	0	0	0		item_101020504101	0	1	0	0,0,0	1.000000	0	0
monster10306002	MonsterNpc	2060002	name_m042_fairy		1	m042|body|m042_body_t1|parta|m042_parta_t1	m042_portrait01			0	17	1	0	0	101010003	skill20510	skill20511	1		0.700000			1	-3.000000	-2.000000		0	10.000000	4.000000	0	20.000000	0	0	0	0	0	0	0	0		item_101020504101	0	1	0	0,0,0	1.000000	0	0
monster10306003	MonsterNpc	2062002	name_m923_fairy		1	m923|body|m923_body_t1	m923_portrait01			0	17	2	0	0	101010003	skill20530	skill20534,skill20535,skill20536	1		0.600000			1	-3.000000	-2.000000		0	10.000000	4.000000	0	20.000000	0	0	0	0	0	0	0	0		item_101020504102	0	1	0	0,0,0	1.000000	0	0
monster10307001	MonsterNpc	12928002	name_m928_fairy		3	m928|body|m928_body_t1	m928_portrait01			0	17	2	0	0	101010003	skill20710	skill20711,skill20712,skill20713,skill20714,skill20715	1		0.600000			1	-3.000000	0.500000		0	10.000000	4.000000	0	20.000000	0	0	0	0	0	0	0	0		item_101020504102	0	1	0	0,0,0	1.000000	0	0
monster11010101	MonsterNpc	2035002	name_m190		4	m049|body|m049_body_t1	m049_portrait01			1003	1	1	4002001	0	400200101	skill20330		30		1.300000			1	-3.000000	-2.000000		0	30.000000	2.000000	1	20.000000	0	0	0	0	12	120005	100002	0			0	1	0	0,0,0	1.000000	0	0
monster11010102	MonsterNpc	2058002	name_m156		5	m040|body|m040_body_t3	m040_portrait03			1003	1	1	4002001	0	400200101	skill20480		30		1.000000			1	-3.000000	-2.000000		0	30.000000	2.000000	1	20.000000	0	0	0	0	12	120005	100002	0			0	1	0	0,0,0	1.000000	0	0
monster11010201	MonsterNpc	2033002	name_m184		4	m047|body|m047_body_t1	m047_portrait01			1003	1	1	4002002	0	400200201	skill20310		30		1.000000			1	-3.000000	-2.000000		0	30.000000	2.000000	1	20.000000	0	0	0	0	12	120005	100002	0			0	1	0	0,0,0	1.000000	0	0
monster11010202	MonsterNpc	2064002	name_m130		4	m034|body|m034_body_t1	m034_portrait01			1003	1	1	4002002	0	400200201	skill20580		30		1.500000			1	-3.000000	-2.000000		0	30.000000	2.000000	1	20.000000	0	0	0	0	12	120005	100002	0			0	1	0	0,0,0	1.000000	0	0
monster11010301	MonsterNpc	2032002	name_m181		6	m046|body|m046_body_t1	m046_portrait01			1003	1	1	4002003	0	400200301	skill20290		30		1.000000			1	-3.000000	-2.000000		0	30.000000	2.000000	1	20.000000	0	0	0	0	12	120005	100002	0			0	1	0	0,0,0	1.000000	0	0
monster11010302	MonsterNpc	2065002	name_m139		4	m037|body|m037_body_t1	m037_portrait01			1003	1	1	4002003	0	400200301	skill201026		30		1.500000			1	-3.000000	-2.000000		0	30.000000	2.000000	1	20.000000	0	0	0	0	12	120005	100002	0			0	1	0	0,0,0	1.000000	0	0
monster11010401	MonsterNpc	2037002	name_m099		9	m028|body|m028_body_t3	m028_portrait03			1003	1	1	4002004	0	400200401	skill20350	skill20351	30		1.000000			1	-4.200000	-2.000000		0	30.000000	2.000000	1	20.000000	0	0	0	0	12	120005	100002	0			0	1	0	0,0,0	1.000000	0	0
monster11010402	MonsterNpc	2047002	name_m129		1	m919|body|m919_body_t3	m919_portrait03			1003	2	2	4002004	0	400205401	skill20460	skill20461,skill20464,skill20465,skill20466	30		1.300000			1	-3.000000	1.500000		0	30.000000	2.000000	1	20.000000	0	0	0	0	0	120005	100002	0			0	1	0	0,0,0	1.000000	0	0
monster11010403	MonsterNpc	2039002	name_m105		1	m030|body|m030_body_t3	m030_portrait03			1003	1	1	4002004	0	400200401	skill20370	skill20371	30		1.000000			1	-3.000000	-2.000000		0	30.000000	2.000000	1	20.000000	0	0	0	0	12	120005	100002	0			0	1	0	0,0,0	1.000000	0	0
monster11010404	MonsterNpc	2004002	name_m018		1	m006|body|m006_body_t3	m006_portrait03			1003	2	2	4002004	0	400205401	skill20700	skill20701,skill20702	30		1.000000			1	-3.000000	-2.000000		0	30.000000	2.000000	1	20.000000	0	0	0	0	0	120005	100002	0			0	1	0	0,0,0	1.000000	0	0
monster11010501	MonsterNpc	2003002	name_m009		2	m003|body|m003_body_t3	m003_portrait03			1003	1	1	4002005	0	400200501	skill20300	skill20301	30		1.000000			1	-4.500000	-3.000000		0	30.000000	2.000000	1	20.000000	0	0	0	0	0	120005	100002	0			0	1	0	0,0,0	1.000000	0	0
monster11010502	MonsterNpc	2046002	name_m126		1	m918|body|m918_body_t3	m918_portrait03			1003	2	2	4002005	0	400205501	skill20450	skill20452,skill20454,skill20455,skill20456	30		1.300000			1	-3.000000	1.500000		0	30.000000	2.000000	1	20.000000	0	0	0	0	0	120005	100002	0			0	1	0	0,0,0	1.000000	0	0
monster11010503	MonsterNpc	2001002	name_m012		8	m004|body|m004_body_t3	m004_portrait03			1003	1	1	4002005	0	400200501	skill20400	skill20401	30		1.000000			1	-5.000000	-2.000000		0	30.000000	2.000000	1	20.000000	0	0	0	0	0	120005	100002	0			0	1	0	0,0,0	1.000000	0	0
monster11010504	MonsterNpc	2045002	name_m123		1	m917|body|m917_body_t3|parta|m917_parta_t3	m917_portrait03			1003	2	2	4002005	0	400205501	skill20440	skill20441_ord,skill20442_ord	30		1.000000			1	-3.000000	1.500000		0	30.000000	2.000000	1	20.000000	0	0	0	0	0	120005	100002	0	20184		0	1	0	0,0,0	1.000000	0	0
monster11010601	MonsterNpc	2060002	name_m162		1	m042|body|m042_body_t3|parta|m042_parta_t2	m042_portrait03			1003	1	1	4002006	0	400200601	skill20510	skill20511	30		1.000000			1	-3.000000	-2.000000		0	30.000000	2.000000	1	20.000000	0	0	0	0	12	120005	100002	0			0	1	0	0,0,0	1.000000	0	0
monster11010602	MonsterNpc	2036002	name_m193		4	m050|body|m050_body_t1	m050_portrait01			1003	2	2	4002006	0	400205601	skill20340	skill20341,skill20342	30		1.000000			1	-3.000000	-2.000000		0	30.000000	2.000000	1	20.000000	0	0	0	0	0	120005	100002	0	20132		0	1	0	0,0,0	1.000000	0	0
monster11010603	MonsterNpc	2054002	name_m198		1	m044|body|m044_body_t1	m044_portrait01			1003	1	1	4002006	0	400200601	skill20540		30		1.000000			1	-3.000000	-2.000000		0	30.000000	2.000000	1	20.000000	0	0	0	0	12	110035	100002	0			0	1	0	0,0,0	1.000000	0	0
monster11010604	MonsterNpc	2027002	name_m072_01		2	m908|body|m908_body_t3	m908_portrait03			1003	2	2	4002006	0	400205601	skill20220	skill20221,skill20222,skill20223,skill20224	30		1.000000			1	-3.000000	-2.000000		0	30.000000	2.000000	1	20.000000	0	0	0	0	0	120005	100002	0			0	1	0	0,0,0	1.000000	0	0
monster11010701	MonsterNpc	2042002	name_m114		5	m915|body|m915_body_t3	m915_portrait03			1003	2	2	4002007	0	400200701	skill20420	skill20421,skill20426,skill20424,skill20425,skill30000	30		1.000000			1	-3.000000	-2.000000		0	30.000000	2.000000	1	20.000000	0	0	0	0	0	120005	100002	0			0	1	0	0,0,0	1.000000	0	0
monster11010702	MonsterNpc	2014002	name_m075		2	m909|body|m909_body_t3	m909_portrait03			1003	2	2	4002007	0	400200701	skill20070	skill20071,skill20076,skill20074,skill20075	30		1.000000			1	-3.000000	-2.000000		0	30.000000	2.000000	1	20.000000	0	0	0	0	0	120005	100002	0			0	1	0	0,0,0	1.000000	0	0
monster11010801	MonsterNpc	2021002	name_m042		8	m905|body|m905_body_t3	m905_portrait03			1003	2	2	4002008	0	400200801	skill20150	skill20151,skill20152,skill20153,skill20154	30		1.500000			1	-3.000000	-2.000000		0	30.000000	2.000000	1	20.000000	0	0	0	0	0	120005	100002	0			0	1	0	0,0,0	1.000000	0	0
monster11010802	MonsterNpc	2008002	name_m021		1	m007|body|m007_body_t3	m007_portrait03			1003	2	2	4002008	0	400200801	skill20800	skill20801,skill20802	30		1.200000			1	-3.000000	-2.000000		0	30.000000	2.000000	1	20.000000	0	0	0	0	0	120005	100002	0			0	1	0	0,0,0	1.000000	0	0
monster11010901	MonsterNpc	2062002	name_m168		1	m923|body|m923_body_t3	m923_portrait03			1003	2	2	4002009	0	400200901	skill20530	skill20534,skill20535,skill20536	30		2.000000			1	-3.000000	-2.000000		0	30.000000	2.000000	1	20.000000	0	0	0	0	0	120005	100002	0			0	1	0	0,0,0	1.000000	0	0
monster11010902	MonsterNpc	2043002	name_m117		2	m916|body|m916_body_t3	m916_portrait03			1003	2	2	4002009	0	400200901	skill20430	skill20436,skill20433,skill20434,skill20435	30		1.000000			1	-3.000000	-2.000000		0	30.000000	2.000000	1	20.000000	0	0	0	0	0	120005	100002	0			0	1	0	0,0,0	1.000000	0	0
monster110101001	MonsterNpc	3007014	name_b004_test		4	b701|body|b701_body_t1|parta|b701_parta_t1	b701_portrait01			1003	3	3	4002060	0	400206001	skill30500	skill30502,skill30503,skill30504	30		1.000000			1	0.000000	0.500000		0	30.000000	2.000000	1	20.000000	0	0	0	0	0	120005	100002	0			0	1	0	0,0,0	1.000000	0	0
monster110101002	MonsterNpc	3005004	name_b008		4	b008|body|b008_body_t1	b008_portrait01			1003	3	3	4002060	0	400206001	skill31000	skill31001,skill31002,skill31003,skill31004,skill30001	30		1.000000			1	0.000000	1.500000	name_des_m31000180	0	30.000000	2.000000	1	20.000000	0	0	0	0	0	120005	100002	0			0	1	0	0,0,0	1.000000	0	0
monster110101101	MonsterNpc	3001004	name_b003		3	b003|body|b003_body_t1	b003_portrait01			1003	3	3	4002061	0	400206101	skill30200,skill30201	skill30202_ord,skill30203_ord,skill30204_ord,skill30205_ord,skill30000	30		1.000000			1	0.000000	1.500000	name_des_m30000282	0	30.000000	2.000000	1	20.000000	0	0	0	0	0	120005	100002	0			0	1	0	0,0,0	1.000000	0	0
monster110101102	MonsterNpc	2069002	name_m148		4	m922|body|m922_body_t1	m922_portrait01			1003	3	3	4002061	0	400206101	skill20670	skill20671,skill20673,skill20674	30		1.500000			1	-3.000000	1.500000		0	30.000000	2.000000	1	20.000000	0	0	0	0	0	120005	100002	0			0	1	0	0,0,0	1.000000	0	0
monster110101201	MonsterNpc	3014004	name_b902		4	b902|body|b902_body_t1|parta|b902_parta_t1	b902_portrait01			1003	3	3	4002062	0	400206201	skill30900	skill30901,skill30902,skill30901_plus,skill30902_plus,skill30903	30		1.500000			1	1.000000	2.000000		0	30.000000	2.000000	1	20.000000	0	0	0	0	0	120005	100002	0			0	1	0	0,0,0	1.000000	0	0
monster110101202	MonsterNpc	3012004	name_b010		4	b010|body|b010_body_t1|parta|b010_parta_t1	b010_portrait01			1003	3	3	4002062	0	400206201	skill201001,skill201002	skill31101,skill31102,skill31103,skill31104,skill31105	30		1.000000			1	0.000000	0.500000		0	30.000000	2.000000	1	20.000000	0	0	0	0	0	120005	100002	0			0	1	0	0,0,0	1.000000	0	0
monster23000001	MonsterNpc	13015004	name_mh001		4	b015|body|b015_body_t1	b015_portrait01			1003	33	3	400171	0	400171040	skill31700	skill31701,skill31702,skill31703,skill31700,skill31705,skill31706,skill31700,skill31708	70		1.200000			1	0.000000	2.000000		0	10.000000	4.000000	1	1000.000000	0	0	1	100003	0	0	0	0	30340,30341,30342		0	1	0	0,0,0	1.000000	0	0
monster23000002	MonsterNpc	3005004	name_mh002		4	b008|body|b008_body_t1	b008_portrait01			1003	33	3	400171	0	400171040	skill31000	skill200010,skill200012,skill31006,skill31007,skill200011,skill31000	70		1.500000			1	0.000000	1.500000		0	10.000000	4.000000	1	1000.000000	0	0	1	100003	0	0	0	0			0	1	0	0,0,0	1.000000	0	0
monster23000003	MonsterNpc	3012004	name_mh003		4	b010|body|b010_body_t2|parta|b010_parta_t2	b010_portrait02			1003	33	3	400171	0	400171040	skill201001,skill201002	skill31101,skill31102,skill31103,skill31104,skill31105	70		1.300000			1	0.000000	1.500000		0	10.000000	4.000000	1	1000.000000	0	0	1	100003	0	0	0	0			0	1	0	0,0,0	1.000000	0	0
monster23000004	MonsterNpc	3014004	name_mh004		4	b902|body|b902_body_t1|parta|b902_parta_t1	b902_portrait01			1003	33	3	400171	0	400171040	skill30900	skill30901_dg350031,skill30901_plus_dg350031,skill30902_dg350031,skill30902_plus_dg350031,skill30903_dg350031,skill30900,skill30905_dg350031,skill30900,skill30909_dg350031,skill30900,skill30900,skill30900	70		1.500000			1	0.000000	1.500000		0	10.000000	4.000000	1	1000.000000	0	0	1	100003	0	0	0	0			0	1	0	0,0,0	1.000000	0	0
monster23000005	MonsterNpc	3002004	name_mh005		4	b901|body|b901_body_t1|parta|b901_parta_t1|partb|b901_partb_t1|partc|b901_partc_t1	b901_portrait01			1003	33	3	400171	0	400171040	skill30300	skill30301,skill30303,skill30304	70		1.200000			1	0.000000	1.500000		0	10.000000	4.000000	1	1000.000000	0	0	1	100003	0	0	0	0			0	1	0	0,0,0	1.000000	0	0
monster23000006	MonsterNpc	3015004	name_mh006		4	b011|body|b011_body_t1|parta|b011_parta_t1	b011_portrait01			1003	33	3	400171	0	400171040	skill30800	skill30801_dg350031,skill30802_dg350031,skill30803_dg350031,skill30804_dg350031,skill30805_dg350031,skill30800,skill30800,skill30800,skill30800,skill30800,skill30800,skill30800,skill30800,skill30800,skill30800	70		1.680000			1	0.000000	1.500000		0	10.000000	5.000000	1	1000.000000	0	0	1	100003	0	0	0	0			0	1	0	0,0,0	1.000000	0	0
monster23000007	MonsterNpc	13017004	name_mh007		4	b017|body|b017_body_t1	b017_portrait01			1003	34	3	400172	0	400172040	skill42000	skill42001,skill42002,skill42003,skill42004,skill42005	70		1.000000			1	0.000000	1.500000		0	10.000000	4.000000	1	1000.000000	0	0	1	100003	0	0	0	0			0	1	0	0,0,0	1.000000	0	0
monster24000000	MonsterNpc	13017004	name_b017		4	b017|body|b017_body_t2	b017_portrait01			1003	3	3	0	0	320352001	skill42000	skill42001,skill42002,skill42003,skill42004,skill42005_liming,skill42005_00,skill42007,skill42008,skill42009,skill42009_1,skill42010,skill42001_1	70		1.000000			1	0.000000	5.000000		0	25.000000	4.000000	1	1000.000000	0	0	1	100003	0	0	0	0			0	1	0	0,0,0	1.000000	0	0
monster24000001	MonsterNpc	2052002	name_m136		6	m036|body|m036_body_t1	m036_portrait01			1003	1	1	0	0	320311001	skill200003		30		2.000000			1	-3.000000	-1.000000		0	15.000000	4.000000	1	1000.000000	0	0	0	0	0	120005	0	0			0	1	0	0,0,0	1.000000	0	0
monster24000002	MonsterNpc	2052002	name_m136		6	m036|body|m036_body_t1	m036_portrait01			1003	1	1	0	0	320311001	skill200003	skill20152_01	20		2.000000			1	-3.000000	-1.000000		0	15.000000	4.000000	1	1000.000000	0	0	0	0	0	120005	0	0			0	1	0	0,0,0	1.000000	0	0
monster24000003	MonsterNpc	2051002	name_b007		4	b007|body|b007_body_t2	b007_portrait01			1003	2	2	0	0	320312001	skill200004	skill200005,skill200006	30		1.500000			1	0.000000	1.500000		0	15.000000	5.000000	1	1000.000000	0	0	0	0	0	120005	0	0			0	1	0	0,0,0	1.000000	0	0
monster24000004	MonsterNpc	3005004	name_b008		4	b008|body|b008_body_t2	b008_portrait01			1003	3	3	0	0	320312001	skill31000	skill200010,skill200012,skill200013,skill200014,skill200011	30		1.000000			1	0.000000	1.500000		0	15.000000	5.000000	1	1000.000000	0	0	0	0	0	0	0	5			0	1	0	0,0,0	1.000000	0	0
monster24000005	MonsterNpc	2053002	name_n900		1	n900|body|n900_body_t1	n900_portrait01		npc/yucun/npc_400040.lua	1003	1	0	0	0	320312001		skill200026,skill200021,skill200023	20		1.000000			1	-3.000000	-2.000000		0	1000.000000	3.000000	1	1000.000000	0	0	0	0	0	0	0	0			0	3	1	0,0,0	1.000000	0	0
monster24000006	MonsterNpc	2009002	name_spec012		3	m012|body|m012_body_t2	m012_portrait01			1003	1	1	0	0	320353001	skill42009_1	skill42009_1	30		1.000000			1	-3.000000	-2.000000		0	15.000000	0.000000	1	1000.000000	0	0	0	0	0	0	0	0			0	1	0	0,0,0	1.000000	0	0
