特效编号	特效分类	特效优先级	对象绑点	对象的对象绑点	缩放方式	缩放比例	持续特效资源	持续特效时间	特效消失方式	特效消失开始时间点	旋转角偏移	是否使用固定旋转角偏移	固定旋转角偏移	偏移位置	是否头顶UI特效	是否普攻特效	持续特效是否循环播放	链接方式	自适应屏幕尺寸缩放	特效音效	阵营变色特效
150005	5	999	0	0	0		stu002_skill_bullet	9999.000000	0	0.000000								0	0		0
150006	5	999	0	0	0		stu002_skill_aoe	1.000000	0	0.000000								0	0		0
150007	5	999	0	0	0		stu002_skill_hit	1.000000	0	0.000000								0	0		0
150008	5	999	0	0	0		stu002_skill_end	2.000000	0	0.000000								0	0		0
150009	5	999	0	0	0		stu003_skill_aoe1	1.000000	0	0.000000								0	0		0
150010	5	999	0	0	0		stu003_skill_aoe2	1.000000	0	0.000000								0	0		0
150011	5	999	0	0	0		stu004_skill_aoe1	2.000000	0	0.000000								0	0		0
150012	5	999	0	0	0		stu004_skill_aoe2	3.000000	0	0.000000								0	0		0
150013	5	999	0	0	0		stu004_skill_aoe3	1.000000	0	0.000000								0	0		0
150014	5	999	0	0	0		stu005_skill_aoe01	2.000000	0	0.000000								0	0		0
150015	5	999	0	0	0		stu005_skill_aoe02	6.000000	0	0.000000								0	0		0
150016	5	999	0	0	0		stu005_skill_aoe03	1.500000	0	0.000000								0	0		0
150017	5	999	0	0	0		stu005_skill_aoe04	3.000000	0	0.000000								0	0		0
150018	5	999	0	0	0		stu006_skill_shield01	9999.000000	0	0.000000								0	0		0
150019	5	999	0	0	0		stu006_skill_aoe01	6.000000	0	0.000000								0	0		0
150020	5	999	0	0	0		stu006_skill_aoe02	1.500000	0	0.000000								0	0		0
150021	5	999	50	0	0		stu007_skill_buff01	1.000000	0	0.000000								0	0		0
150022	5	999	0	0	0		stu007_skill_aoe01	1.000000	0	0.000000								0	0		0
150023	5	999	0	0	0		stu007_skill_aoe02	1.500000	0	0.000000								0	0		0
150024	5	999	2	0	0		stu008_skill_blink01	1.500000	0	0.000000								0	0		0
150025	5	999	0	0	0		stu008_skill_blink02	1.000000	0	0.000000								0	0		0
150026	5	999	0	0	0		stu008_skill_hit01	0.500000	0	0.000000								0	0		0
150027	5	999	6	0	0		stu008_skill_debuff01	9999.000000	0	0.000000								0	0		0
150028	5	999	0	0	0		stu008_skill_aoe01	1.500000	0	0.000000								0	0		0
160000	0	0	0	0	0			0.000000	0	0.000000								0	0		0
160001	5	999	0	0	0		ys3001_skill01_bullet01	9999.000000	0	0.000000								0	0		0
160002	5	999	0	0	0		ys5004_skill01_buff01	2.500000	0	0.000000								0	0		0
160003	5	999	0	0	0		ys5004_skill01_bullet01	9999.000000	0	0.000000								0	0		0
160004	5	999	0	0	0		ys5004_skill02_aoe01	9999.000000	0	0.000000								0	0		0
160005	5	999	0	0	0		ys4001_skill01_aoe01	2.500000	0	0.000000								0	0		0
160006	5	999	0	0	0		ys4002_skill01_hit01	3.000000	0	0.000000								0	0		0
160007	5	999	0	0	0		ys4002_skill01_buff01	1.000000	0	0.000000								0	0		0
160008	5	999	0	0	0		ys4003_skill01_aoe01	9999.000000	0	0.000000								0	0		0
160009	5	999	0	0	0		effect_Elementa_shieldfire	9999.000000	0	0.000000								0	0		0
160010	5	999	0	0	0		effect_Elementa_shieldfire01	1.500000	0	0.000000								0	0		0
160011	5	999	0	0	0		effect_Elementa_shieldfire02	9999.000000	0	0.000000								0	0		0
160012	5	999	0	0	0		effect_Elementa_shieldfire03	9999.000000	0	0.000000								0	0		0
160013	5	999	0	0	0		effect_Elementa_shieldwater	9999.000000	0	0.000000								0	0		0
160014	5	999	0	0	0		effect_Elementa_shieldwater01	1.500000	0	0.000000								0	0		0
160015	5	999	0	0	0		effect_Elementa_shieldwater02	9999.000000	0	0.000000								0	0		0
160016	5	999	0	0	0		effect_Elementa_shieldwater03	9999.000000	0	0.000000								0	0		0
160017	5	999	0	0	0		effect_Elementa_shieldearth	9999.000000	0	0.000000								0	0		0
160018	5	999	0	0	0		effect_Elementa_shieldearth01	1.500000	0	0.000000								0	0		0
160019	5	999	0	0	0		effect_Elementa_shieldearth02	9999.000000	0	0.000000								0	0		0
160020	5	999	0	0	0		effect_Elementa_shieldearth03	9999.000000	0	0.000000								0	0		0
160021	5	999	0	0	0		effect_Elementa_shieldthunder	9999.000000	0	0.000000								0	0		0
160022	5	999	0	0	0		effect_Elementa_shieldthunder01	1.500000	0	0.000000								0	0		0
160023	5	999	0	0	0		effect_Elementa_shieldthunder02	9999.000000	0	0.000000								0	0		0
160024	5	999	0	0	0		effect_Elementa_shieldthunder03	9999.000000	0	0.000000								0	0		0
160025	5	999	0	0	0		effect_Elementa_shieldgrass	9999.000000	0	0.000000								0	0		0
160026	5	999	0	0	0		effect_Elementa_shieldgrass01	1.500000	0	0.000000								0	0		0
160027	5	999	0	0	0		effect_Elementa_shieldgrass02	9999.000000	0	0.000000								0	0		0
160028	5	999	0	0	0		effect_Elementa_shieldgrass03	9999.000000	0	0.000000								0	0		0
160029	5	999	0	0	0		ys5001_skill01_aoe01	2.500000	0	0.000000								0	0		0
160030	5	999	0	0	0		ys5001_skill01_hit01	0.500000	0	0.000000								0	0		0
160031	5	999	0	0	0		ys5001_skill02_buff01	9999.000000	0	0.000000								0	0		0
160032	5	999	0	0	0		ys5001_skill02_hit01	2.500000	0	0.000000								0	0		0
160033	5	999	0	0	0		ys5002_skill01_buff01	2.500000	0	0.000000								0	0		0
160034	5	999	0	0	0		ys5002_skill02_buff01	9999.000000	0	0.000000								0	0		0
160035	5	999	0	0	0		ys5002_skill02_hit01	2.500000	0	0.000000								0	0		0
160036	5	999	0	0	0		ys5003_skill01_aoe01	1.500000	0	0.000000								0	0		0
160037	5	999	0	0	0		ys5003_skill01_buff01	2.000000	0	0.000000								0	0		0
160038	5	999	2	0	0		ys5003_skill02_buff01	9999.000000	0	0.000000								0	0		0
160039	5	999	0	0	0		effect_Elementa_shieldfire_aoe	2.000000	0	0.000000								0	0		0
160040	5	999	0	0	0		effect_Elementa_shieldwater_aoe	2.000000	0	0.000000								0	0		0
160041	5	999	0	0	0		effect_Elementa_shieldearth_aoe	2.000000	0	0.000000								0	0		0
160042	5	999	0	0	0		effect_Elementa_shieldthunder_aoe	2.000000	0	0.000000								0	0		0
160043	5	999	0	0	0		effect_Elementa_shieldgrass_aoe	2.000000	0	0.000000								0	0		0
160044	5	999	0	0	0		ys5005_skill01_aoe01	9999.000000	0	0.000000								0	0		0
160045	5	999	0	0	0		ys5005_skill01_buff01	9999.000000	0	0.000000								0	0		0
160046	5	999	0	0	0		ys5005_skill02_aoe01	2.500000	0	0.000000								0	0		0
1000001	1	100	0	0	0		equipget_eff01	10.000000	0	0.000000								0	0		0
1000002	1	100	0	0	0		equipget_eff02	10.000000	0	0.000000								0	0		0
2000001	3	100	0	0	0	2,1,1	trigger_001	99999.000000	0	0.000000							1	0	0		0
2000002	3	100	0	0	0	2,1,1	eff_30008_kongqiqiang	99999.000000	0	0.000000							1	0	0		0
2000003	3	100	0	0	1	0.5,1,0.5	sceneclone7_xuanfeng	10000.000000	0	0.000000							1	0	0		0
2000004	3	100	0	0	1	0.5,1,0.5	sceneclone7_xuanfeng_1	10000.000000	0	0.000000							1	0	0		0
2000005	3	100	0	0	1	2,3,2	sceneclone7_xuanfeng_2	10000.000000	0	0.000000							1	0	0		0
2000006	3	100	0	0	0	0,2,0	scene30012_air_wall01	99999.000000	0	0.000000	90,0,0			0,1.5,0			1	0	0		0
2000007	3	100	0	0	1		scene30012_air_wall02	99999.000000	0	0.000000	90,0,0						1	0	0		0
2000008	3	100	0	0	1	1,3,1	scene30012_air_wall03	99999.000000	0	0.000000				0,2,0			1	0	0		0
2100001	1	100	0	0	0		achievement_eff02	4.000000	0	0.000000								0	0		0
2100101	1	100	0	0	0		rank_eff01	99999.000000	0	0.000000							1	0	0		0
2100201	1	100	0	0	0		arena_eff01	99999.000000	0	0.000000							1	0	0		0
2100202	1	100	0	0	0		pk_airwall	99999.000000	0	0.000000							1	0	0		0
2200001	3	100	0	0	0		eff_awl_haidi	10000.000000	0	0.000000							1	0	0		0
2200002	3	100	0	0	0		eff_awl_senling	10000.000000	0	0.000000							1	0	0		0
2200003	3	100	0	0	0		eff_awl_chuansongmen	10000.000000	0	0.000000							1	0	0		0
2200004	3	100	0	0	0		eff_awl_chuansongmenb	10000.000000	0	0.000000								0	0		0
3000001	1	100	0	0	0		dungeon_eff1001	99999.000000	0	0.000000							1	0	0		0
3000002	1	100	0	0	0		dungeon_eff1002	99999.000000	0	0.000000							1	0	0		0
3000003	1	100	0	0	0		dungeon_eff1003	99999.000000	0	0.000000							1	0	0		0
4000000	5	100	0	0	1		c005_skill02_flash02_ex01	1.000000	0	0.000000								0	0		0
4000001	3	200	0	0	0		eff_manor_wheat3	99999.000000	0	0.000000							1	0	0		0
4000002	3	200	0	0	0		eff_manor_wheat2	99999.000000	0	0.000000							1	0	0		0
4000003	3	200	0	0	0		eff_manor_wheat	99999.000000	0	0.000000							1	0	0		0
4000011	3	200	0	0	0		eff_manor_yumi3	99999.000000	0	0.000000							1	0	0		0
4000012	3	200	0	0	0		eff_manor_yumi2	99999.000000	0	0.000000							1	0	0		0
4000013	3	200	0	0	0		eff_manor_yumi	99999.000000	0	0.000000							1	0	0		0
4000021	3	200	0	0	0		eff_manor_tudou3	99999.000000	0	0.000000							1	0	0		0
4000022	3	200	0	0	0		eff_manor_tudou2	99999.000000	0	0.000000							1	0	0		0
4000023	3	200	0	0	0		eff_manor_tudou	99999.000000	0	0.000000							1	0	0		0
4000031	3	200	0	0	0		eff_manor_ganzhe3	99999.000000	0	0.000000							1	0	0		0
4000032	3	200	0	0	0		eff_manor_ganzhe2	99999.000000	0	0.000000							1	0	0		0
4000033	3	200	0	0	0		eff_manor_ganzhe	99999.000000	0	0.000000							1	0	0		0
4000041	3	200	0	0	0		eff_manor_boluo3	99999.000000	0	0.000000							1	0	0		0
4000042	3	200	0	0	0		eff_manor_boluo2	99999.000000	0	0.000000							1	0	0		0
4000043	3	200	0	0	0		eff_manor_boluo	99999.000000	0	0.000000							1	0	0		0
4100001	3	200	0	0	0		eff_manor_tudi_3	99999.000000	0	0.000000							1	0	0		0
4100002	3	200	0	0	0		eff_manor_tudi_2	99999.000000	0	0.000000							1	0	0		0
4100003	3	200	0	0	0		eff_manor_tudi_1	99999.000000	0	0.000000							1	0	0		0
4100011	3	200	0	0	0		eff_light_dengzhu	99999.000000	0	0.000000							1	0	0		0
4100012	3	200	0	0	0		t_huacong	99999.000000	0	0.000000							1	0	0		0
4100013	3	200	0	0	0		t_shatan	99999.000000	0	0.000000							1	0	0		0
4100014	3	200	0	0	0		t_huacu	99999.000000	0	0.000000							1	0	0		0
4100015	3	200	0	0	0		cj_homeland007	99999.000000	0	0.000000							1	0	0		0
4100016	3	200	0	0	0		cj_homeland008	99999.000000	0	0.000000							1	0	0		0
4100017	3	200	0	0	0		cj_homeland013	99999.000000	0	0.000000							1	0	0		0
4100018	3	200	0	0	0		cj_homeland015	99999.000000	0	0.000000							1	0	0		0
4100019	3	200	0	0	0		cj_homeland016	99999.000000	0	0.000000							1	0	0		0
4100020	3	200	0	0	0		cj_homeland017	99999.000000	0	0.000000							1	0	0		0
4100021	3	200	0	0	0		cj_homeland018	99999.000000	0	0.000000							1	0	0		0
4100022	3	200	0	0	0		cj_homeland10	99999.000000	0	0.000000							1	0	0		0
4100023	3	200	0	0	0		cj_homeland12	99999.000000	0	0.000000							1	0	0		0
4100024	3	200	0	0	0		cj_homeland002	99999.000000	0	0.000000							1	0	0		0
4100025	3	200	0	0	0		cj_homeland037_t1	99999.000000	0	0.000000							1	0	0		0
4100026	3	200	0	0	0		jy_pengzai_001	99999.000000	0	0.000000							1	0	0		0
4100027	3	200	0	0	0		jy_muzhizuo_001	99999.000000	0	0.000000							1	0	0		0
4100028	3	200	0	0	0		jy_muzhishujia_001	99999.000000	0	0.000000							1	0	0		0
4100029	3	200	0	0	0		jy_muzhixiaozuo_001	99999.000000	0	0.000000							1	0	0		0
4100030	3	200	0	0	0		jy_muzhiyigui_001	99999.000000	0	0.000000							1	0	0		0
4100031	3	200	0	0	0		jy_muzhishuangrenchuan_001	99999.000000	0	0.000000							1	0	0		0
4100032	3	200	0	0	0		jy_muzhidengzi_001	99999.000000	0	0.000000							1	0	0		0
4100033	3	200	0	0	0		jy_muzhidanrenchuan_001	99999.000000	0	0.000000							1	0	0		0
4100034	3	200	0	0	0		jy_muzhichuanyijing_001	99999.000000	0	0.000000							1	0	0		0
4100035	3	200	0	0	0		jy_muzhibianzuo_001	99999.000000	0	0.000000							1	0	0		0
4100036	3	200	0	0	0		jy_muzhiaizuo_001	99999.000000	0	0.000000							1	0	0		0
4100037	3	200	0	0	0		jy_muzhiaigui_001	99999.000000	0	0.000000							1	0	0		0
4100038	3	200	0	0	0		jy_ditan_001_t1	99999.000000	0	0.000000							1	0	0		0
4100039	3	200	0	0	0		jy_clock_001	99999.000000	0	0.000000							1	0	0		0
4100040	3	200	0	0	0		jy_ball_001	99999.000000	0	0.000000							1	0	0		0
4100041	3	200	0	0	0		jy_homeland045	99999.000000	0	0.000000							1	0	0		0
4100042	3	200	0	0	0		jy_homeland046	99999.000000	0	0.000000							1	0	0		0
4100043	3	200	0	0	0		jy_homeland047	99999.000000	0	0.000000							1	0	0		0
4100044	3	200	0	0	0		jy_homeland048	99999.000000	0	0.000000							1	0	0		0
4100045	3	200	0	0	0		jy_homeland049	99999.000000	0	0.000000							1	0	0		0
4100046	3	200	0	0	0		jy_homeland050	99999.000000	0	0.000000							1	0	0		0
4100047	3	200	0	0	0		jy_homeland051	99999.000000	0	0.000000							1	0	0		0
4100048	3	200	0	0	0		jy_homeland052	99999.000000	0	0.000000							1	0	0		0
4100049	3	200	0	0	0		jy_homeland053	99999.000000	0	0.000000							1	0	0		0
4100050	3	200	0	0	0		jy_homeland054	99999.000000	0	0.000000							1	0	0		0
4100051	3	200	0	0	0		jy_homeland055	99999.000000	0	0.000000							1	0	0		0
4100052	3	200	0	0	0		jy_homeland056	99999.000000	0	0.000000							1	0	0		0
4100053	3	200	0	0	0		jy_ditan_001	99999.000000	0	0.000000							1	0	0		0
4100054	3	200	0	0	0		jy_penzai_001	99999.000000	0	0.000000							1	0	0		0
4100055	3	200	0	0	0		jy_tiemushizhong_001	99999.000000	0	0.000000							1	0	0		0
4100056	3	200	0	0	0		jy_zhutiemuaigui_001	99999.000000	0	0.000000							1	0	0		0
4100057	3	200	0	0	0		jy_zhutiemuaizhuo_001	99999.000000	0	0.000000							1	0	0		0
4100058	3	200	0	0	0		jy_zhutiemuchuanyijing_001	99999.000000	0	0.000000							1	0	0		0
4100059	3	200	0	0	0		jy_zhutiemuchufang_001	99999.000000	0	0.000000							1	0	0		0
4100060	3	200	0	0	0		jy_zhutiemuchugui_001	99999.000000	0	0.000000							1	0	0		0
4100061	3	200	0	0	0		jy_zhutiemudanrenchuan_001	99999.000000	0	0.000000							1	0	0		0
4100062	3	200	0	0	0		jy_zhutiemudeng_001	99999.000000	0	0.000000							1	0	0		0
4100063	3	200	0	0	0		jy_zhutiemushuangrenchuan_001	99999.000000	0	0.000000							1	0	0		0
4100064	3	200	0	0	0		jy_zhutiemushujia_001	99999.000000	0	0.000000							1	0	0		0
4100065	3	200	0	0	0		jy_zhutiemuxiaozhuo_001	99999.000000	0	0.000000							1	0	0		0
4100066	3	200	0	0	0		jy_zhutiemuyigui_001	99999.000000	0	0.000000							1	0	0		0
4100067	3	200	0	0	0		jy_zhutiemuzhuo_001	99999.000000	0	0.000000							1	0	0		0
4100068	3	200	0	0	0		jy_bigua_daojia_001	99999.000000	0	0.000000							1	0	0		0
4100069	3	200	0	0	0		jy_bigua_maozi_001	99999.000000	0	0.000000							1	0	0		0
4100070	3	200	0	0	0	1.1,1.1,1.1	jy_bigua_naozhong_001	99999.000000	0	0.000000							1	0	0		0
4100071	3	200	0	0	0		jy_bigua_naozhong_002	99999.000000	0	0.000000							1	0	0		0
4100072	3	200	0	0	0		jy_bigua_shutai_001	99999.000000	0	0.000000							1	0	0		0
4100073	3	200	0	0	0		jy_bigua_zhuangshi_001	99999.000000	0	0.000000							1	0	0		0
4100074	3	200	0	0	0		jy_budaoweng_001	99999.000000	0	0.000000							1	0	0		0
4100075	3	200	0	0	0		jy_budaoweng_002	99999.000000	0	0.000000							1	0	0		0
4100076	3	200	0	0	0		jy_budaoweng_003	99999.000000	0	0.000000							1	0	0		0
4100077	3	200	0	0	0		jy_chengzi_001	99999.000000	0	0.000000							1	0	0		0
4100078	3	200	0	0	0		jy_dianshigui_001	99999.000000	0	0.000000							1	0	0		0
4100079	3	200	0	0	0		jy_dianshigui_002	99999.000000	0	0.000000							1	0	0		0
4100080	3	200	0	0	0		jy_diaoxiang_001	99999.000000	0	0.000000							1	0	0		0
4100081	3	200	0	0	0		jy_diaoxiang_002	99999.000000	0	0.000000							1	0	0		0
4100082	3	200	0	0	0		jy_diaoxiang_003	99999.000000	0	0.000000							1	0	0		0
4100083	3	200	0	0	0		jy_jiachong_001	99999.000000	0	0.000000							1	0	0		0
4100084	3	200	0	0	0		jy_mogu_001	99999.000000	0	0.000000							1	0	0		0
4100085	3	200	0	0	0		jy_qingting_001	99999.000000	0	0.000000							1	0	0		0
4100086	3	200	0	0	0		jy_yu_001	99999.000000	0	0.000000							1	0	0		0
4100087	3	200	0	0	0		jy_zhaocaimao_001	99999.000000	0	0.000000							1	0	0		0
4100088	3	200	0	0	0		jy_homeland058	99999.000000	0	0.000000							1	0	0		0
4100089	3	200	0	0	0		jy_homeland059	99999.000000	0	0.000000							1	0	0		0
4100090	3	200	0	0	0		jy_homeland060	99999.000000	0	0.000000							1	0	0		0
4100091	3	200	0	0	0		jy_homeland061	99999.000000	0	0.000000							1	0	0		0
4100092	3	200	0	0	0		jy_homeland062	99999.000000	0	0.000000							1	0	0		0
4100093	3	200	0	0	0		jy_homeland063	99999.000000	0	0.000000							1	0	0		0
4100094	3	200	0	0	0		jy_homeland064	99999.000000	0	0.000000							1	0	0		0
4100095	3	200	0	0	0		cooking_pan01_eff004	99999.000000	0	0.000000							1	0	0		0
4100096	3	200	0	0	0		cooking_pan01_eff003	2.000000	0	0.000000								0	0		0
4100097	3	200	0	0	0		cooking_pan01_eff001	3.000000	0	0.000000								0	0		0
4100098	3	200	0	0	0		cooking_pan01_eff002	5.000000	0	0.000000								0	0		0
4100099	3	200	0	0	0		JY_ditan_003	99999.000000	0	0.000000							1	0	0		0
4100100	3	200	0	0	0		JY_ditan_002	99999.000000	0	0.000000							1	0	0		0
4100101	3	200	0	0	0		JY_muzhibianchuan_001	99999.000000	0	0.000000							1	0	0		0
4100102	3	200	0	0	0		JY_muzhitieqianjia_001	99999.000000	0	0.000000							1	0	0		0
4100103	3	200	0	0	0	0.66,0.66,0.66	JY_muzhitieqianjia_002_D	99999.000000	0	0.000000							1	0	0		0
4100104	3	200	0	0	0		JY_muzhitieqianjia_003	99999.000000	0	0.000000							1	0	0		0
4100105	3	200	0	0	0		JY_xiangkuang_001	99999.000000	0	0.000000							1	0	0		0
4100106	3	200	0	0	0		JY_xiangkuang_002	99999.000000	0	0.000000							1	0	0		0
4100107	3	200	0	0	0		JY_xiangkuang_003	99999.000000	0	0.000000							1	0	0		0
4100108	3	200	0	0	0		JY_yuanmuaigui_001	99999.000000	0	0.000000							1	0	0		0
4100109	3	200	0	0	0		JY_yuanmubianzhuo_001	99999.000000	0	0.000000							1	0	0		0
4100110	3	200	0	0	0		JY_yuanmudanrenchuang_001	99999.000000	0	0.000000							1	0	0		0
4100111	3	200	0	0	0		JY_yuanmumuzhuo_001	99999.000000	0	0.000000							1	0	0		0
4100112	3	200	0	0	0		JY_yuanmushafayi_001	99999.000000	0	0.000000							1	0	0		0
4100113	3	200	0	0	0		JY_yuanmushafa_001	99999.000000	0	0.000000							1	0	0		0
4100114	3	200	0	0	0		JY_yuanmushuangrenchuang_001	99999.000000	0	0.000000							1	0	0		0
4100115	3	200	0	0	0		JY_yuanmushuzhuoi_001	99999.000000	0	0.000000							1	0	0		0
4100116	3	200	0	0	0		JY_yuanmuxiaozhuo_001	99999.000000	0	0.000000							1	0	0		0
4100117	3	200	0	0	0		JY_yuanmuyigui_001	99999.000000	0	0.000000							1	0	0		0
4100118	3	200	0	0	0		JY_yuanmuyizi_001	99999.000000	0	0.000000							1	0	0		0
4100119	3	200	0	0	0		JY_yuanmuyi_001	99999.000000	0	0.000000							1	0	0		0
4100120	3	200	0	0	1	1.5,1.5,1.5	jy_20sdshengdanshu_001	99999.000000	0	0.000000							1	0	0		0
4100121	3	200	0	0	1	0.75,0.75,0.75	jy_20sdshu_001	99999.000000	0	0.000000							1	0	0		0
4100122	3	200	0	0	0		jy_20sdlipinhe_005	99999.000000	0	0.000000							1	0	0		0
4100123	3	200	0	0	0		jy_20sdguajian_002	99999.000000	0	0.000000							1	0	0		0
4100124	3	200	0	0	0		jy_20sdxueqiao_001	99999.000000	0	0.000000							1	0	0		0
4100125	3	200	0	0	0		jy_20sdguajian_001	99999.000000	0	0.000000							1	0	0		0
4100126	3	200	0	0	0		jy_20sdluzi_001	99999.000000	0	0.000000							1	0	0		0
4100127	3	200	0	0	0		jy_20sdxiaolu_001	99999.000000	0	0.000000							1	0	0		0
4100128	3	200	0	0	0		jy_20sdaishe_001	99999.000000	0	0.000000							1	0	0		0
4100129	3	200	0	0	0		jy_20sdbinghua_001	99999.000000	0	0.000000							1	0	0		0
4100130	3	200	0	0	0		jy_20sdlixiang_001	99999.000000	0	0.000000							1	0	0		0
4100131	3	200	0	0	0		jy_20sdlixiang_002	99999.000000	0	0.000000							1	0	0		0
4100132	3	200	0	0	0		JY_cj_shuangrenchuang_002	99999.000000	0	0.000000								0	0		0
4100133	3	200	0	0	1	1.2,1.2,1.2	JY_cj_shuangrenchuang_001	99999.000000	0	0.000000								0	0		0
4100134	3	200	0	0	0		JY_cj_shuzhuo_001	99999.000000	0	0.000000								0	0		0
4100135	3	200	0	0	0		JY_cj_shuzhuo_002	99999.000000	0	0.000000								0	0		0
4100136	3	200	0	0	1	0.5,0.5,0.5	JY_cj_fuzi_001	99999.000000	0	0.000000								0	0		0
4100137	3	200	0	0	1	0.5,0.5,0.5	JY_cj_hua_001	99999.000000	0	0.000000								0	0		0
4100138	3	200	0	0	0		JY_cj_bideng_001	99999.000000	0	0.000000								0	0		0
4100139	3	200	0	0	0		JY_cj_qiangshi_001	99999.000000	0	0.000000								0	0		0
4100140	3	200	0	0	0		JY_cj_dengzhu_001	99999.000000	0	0.000000								0	0		0
4100141	3	200	0	0	0		JY_cj_zhuozi_001	99999.000000	0	0.000000								0	0		0
4100142	3	200	0	0	0		JY_cj_zhuozi_002	99999.000000	0	0.000000								0	0		0
4100143	3	200	0	0	0		JY_cj_ditan_001	99999.000000	0	0.000000								0	0		0
4100144	3	200	0	0	0		JY_cj_pingfeng_001	99999.000000	0	0.000000								0	0		0
4100145	3	200	0	0	0		JY_cj_jian_001	99999.000000	0	0.000000								0	0		0
4100146	3	200	0	0	0		JY_cj_dengzi_001	99999.000000	0	0.000000								0	0		0
4100147	3	200	0	0	0		JY_cj_dengzi_002	99999.000000	0	0.000000								0	0		0
4100148	3	200	0	0	0		JY_cj_pingfeng_002	99999.000000	0	0.000000								0	0		0
4100149	3	200	0	0	1	0.5,0.5,0.5	JY_cj_zhiwujia_001	99999.000000	0	0.000000								0	0		0
4100150	3	200	0	0	0		JY_qrj_chuanghu_001	99999.000000	0	0.000000								0	0		0
4100151	3	200	0	0	0		JY_qrj_hua_001	99999.000000	0	0.000000								0	0		0
4100152	3	200	0	0	0		JY_qrj_huaxiang_001	99999.000000	0	0.000000								0	0		0
4100153	3	200	0	0	0		JY_qrj_chuanglian_001	99999.000000	0	0.000000								0	0		0
4100154	3	200	0	0	1	0.9,0.9,0.9	JY_qrj_huaban_001	99999.000000	0	0.000000								0	0		0
4100155	3	200	0	0	0		JY_qrj_zhuozi_002	99999.000000	0	0.000000								0	0		0
4100156	3	200	0	0	1	0.75,0.75,0.75	JY_qrj_zhuozi_001	99999.000000	0	0.000000								0	0		0
4100157	3	200	0	0	0		JY_qrj_hua_002	99999.000000	0	0.000000								0	0		0
4100158	3	200	0	0	0		JY_qrj_hua_003	99999.000000	0	0.000000								0	0		0
4100159	3	200	0	0	1	0.9,0.9,0.9	JY_qrj_yizi_001	99999.000000	0	0.000000								0	0		0
4100160	3	200	0	0	1	0.9,0.9,0.9	JY_qrj_hua_004	99999.000000	0	0.000000								0	0		0
4100161	3	200	0	0	0		JY_qrj_qiqiu_001	99999.000000	0	0.000000								0	0		0
4100162	3	200	0	0	0		JY_qrj_men_001	99999.000000	0	0.000000								0	0		0
4100163	3	200	0	0	0		JY_bx_canyi_001	99999.000000	0	0.000000								0	0		0
4100164	3	200	0	0	0		JY_bx_zhuozi_001	99999.000000	0	0.000000								0	0		0
4100165	3	200	0	0	0		JY_bx_bingshu_001	99999.000000	0	0.000000								0	0		0
4100166	3	200	0	0	0		JY_bx_canzhuo_001	99999.000000	0	0.000000								0	0		0
4100167	3	200	0	0	0		JY_bx_yizi_001	99999.000000	0	0.000000								0	0		0
4100168	3	200	0	0	0		JY_bx_chuang_001	99999.000000	0	0.000000								0	0		0
