编号	解锁	显示ID	排序	类型	可视等级	解锁条件	特殊条件参数	奖励冒险币	增加属性	介绍	出现场景	坐标	UI界面模型倍数	UI界面模型位置	捕捉怪物	怪物情报分析	征服之路组合	装备套装分类	爱好解锁条件类型	爱好解锁参数	爱好道具	海报链接	小传解锁条件类型	小传解锁参数	小传内容	获取魔灵的道具	普通副本名	普通首领技能	英雄副本名	英雄首领技能	地区渠道号	冒险点数
450918	fashion_100453	fashion_100453	918	4	1	10		0					0.000000					2004	0													0
450920	fashion_100455	fashion_100455	919	4	1	10		0					0.000000					2004	0													0
450919	fashion_100456	fashion_100456	920	4	1	10		0					0.000000					2004	0													0
450921	fashion_100457	fashion_100457	921	4	1	10		0					0.000000					2004	0													0
450922	fashion_100458	fashion_100458	922	4	1	10		0					0.000000					2004	0													0
450923	fashion_101186	fashion_101186	923	4	1	10		0					0.000000					2001	0													0
450924	fashion_101286	fashion_101286	924	4	1	10		0					0.000000					2002	0													0
450925	fashion_101386	fashion_101386	925	4	1	10		0					0.000000					2003	0													0
450926	fashion_102186	fashion_102186	926	4	1	10		0					0.000000					2001	0													0
450927	fashion_102286	fashion_102286	927	4	1	10		0					0.000000					2002	0													0
450928	fashion_102386	fashion_102386	928	4	1	10		0					0.000000					2003	0													0
450929	fashion_103186	fashion_103186	929	4	1	10		0					0.000000					2001	0													0
450930	fashion_103286	fashion_103286	930	4	1	10		0					0.000000					2002	0													0
450931	fashion_103386	fashion_103386	931	4	1	10		0					0.000000					2003	0													0
450932	fashion_104186	fashion_104186	932	4	1	10		0					0.000000					2001	0													0
450933	fashion_104286	fashion_104286	933	4	1	10		0					0.000000					2002	0													0
450934	fashion_104386	fashion_104386	934	4	1	10		0					0.000000					2003	0													0
450935	fashion_105186	fashion_105186	935	4	1	10		0					0.000000					2001	0													0
450936	fashion_105286	fashion_105286	936	4	1	10		0					0.000000					2002	0													0
450937	fashion_105386	fashion_105386	937	4	1	10		0					0.000000					2003	0													0
450938	fashion_106186	fashion_106186	938	4	1	10		0					0.000000					2001	0													0
450939	fashion_106286	fashion_106286	939	4	1	10		0					0.000000					2002	0													0
450940	fashion_106386	fashion_106386	940	4	1	10		0					0.000000					2003	0													0
450941	fashion_107186	fashion_107186	941	4	1	10		0					0.000000					2001	0													0
450942	fashion_107286	fashion_107286	942	4	1	10		0					0.000000					2002	0													0
450943	fashion_107386	fashion_107386	943	4	1	10		0					0.000000					2003	0													0
450944	fashion_108186	fashion_108186	944	4	1	10		0					0.000000					2001	0													0
450945	fashion_108286	fashion_108286	945	4	1	10		0					0.000000					2002	0													0
450946	fashion_108386	fashion_108386	946	4	1	10		0					0.000000					2003	0													0
450966	fashion_101188	fashion_101188	947	4	1	10		0					0.000000					2001	0													0
450967	fashion_101288	fashion_101288	948	4	1	10		0					0.000000					2002	0													0
450968	fashion_101388	fashion_101388	949	4	1	10		0					0.000000					2003	0													0
450969	fashion_102188	fashion_102188	950	4	1	10		0					0.000000					2001	0													0
450970	fashion_102288	fashion_102288	951	4	1	10		0					0.000000					2002	0													0
450971	fashion_102388	fashion_102388	952	4	1	10		0					0.000000					2003	0													0
450972	fashion_103188	fashion_103188	953	4	1	10		0					0.000000					2001	0													0
450973	fashion_103288	fashion_103288	954	4	1	10		0					0.000000					2002	0													0
450974	fashion_103388	fashion_103388	955	4	1	10		0					0.000000					2003	0													0
450975	fashion_104188	fashion_104188	956	4	1	10		0					0.000000					2001	0													0
450976	fashion_104288	fashion_104288	957	4	1	10		0					0.000000					2002	0													0
450977	fashion_104388	fashion_104388	958	4	1	10		0					0.000000					2003	0													0
450978	fashion_105188	fashion_105188	959	4	1	10		0					0.000000					2001	0													0
450979	fashion_105288	fashion_105288	960	4	1	10		0					0.000000					2002	0													0
450980	fashion_105388	fashion_105388	961	4	1	10		0					0.000000					2003	0													0
450981	fashion_106188	fashion_106188	962	4	1	10		0					0.000000					2001	0													0
450982	fashion_106288	fashion_106288	963	4	1	10		0					0.000000					2002	0													0
450983	fashion_106388	fashion_106388	964	4	1	10		0					0.000000					2003	0													0
450984	fashion_107188	fashion_107188	965	4	1	10		0					0.000000					2001	0													0
450985	fashion_107288	fashion_107288	966	4	1	10		0					0.000000					2002	0													0
450986	fashion_107388	fashion_107388	967	4	1	10		0					0.000000					2003	0													0
450987	fashion_108188	fashion_108188	968	4	1	10		0					0.000000					2001	0													0
450988	fashion_108288	fashion_108288	969	4	1	10		0					0.000000					2002	0													0
450989	fashion_108388	fashion_108388	970	4	1	10		0					0.000000					2003	0													0
450990	fashion_100454	fashion_100454	971	4	1	10		0					0.000000					2004	0													0
450991	fashion_301308	fashion_301308	972	4	1	10		0					0.000000					2003	0													0
450992	fashion_302308	fashion_302308	973	4	1	10		0					0.000000					2003	0													0
450993	fashion_303308	fashion_303308	974	4	1	10		0					0.000000					2003	0													0
450994	fashion_304308	fashion_304308	975	4	1	10		0					0.000000					2003	0													0
450995	fashion_305308	fashion_305308	976	4	1	10		0					0.000000					2003	0													0
450996	fashion_306308	fashion_306308	977	4	1	10		0					0.000000					2003	0													0
450997	fashion_307308	fashion_307308	978	4	1	10		0					0.000000					2003	0													0
450998	fashion_308308	fashion_308308	979	4	1	10		0					0.000000					2003	0													0
450999	fashion_100459	fashion_100459	980	4	1	10		0					0.000000					2004	0													0
451000	fashion_100460	fashion_100460	981	4	1	10		0					0.000000					2004	0													0
451001	fashion_100461	fashion_100461	982	4	1	10		0					0.000000					2004	0													0
451002	fashion_100462	fashion_100462	983	4	1	10		0					0.000000					2004	0													0
451003	fashion_101189	fashion_101189	984	4	1	10		0					0.000000					2001	0													0
451004	fashion_101289	fashion_101289	985	4	1	10		0					0.000000					2002	0													0
451005	fashion_101389	fashion_101389	986	4	1	10		0					0.000000					2003	0													0
451006	fashion_102189	fashion_102189	987	4	1	10		0					0.000000					2001	0													0
451007	fashion_102289	fashion_102289	988	4	1	10		0					0.000000					2002	0													0
451008	fashion_102389	fashion_102389	989	4	1	10		0					0.000000					2003	0													0
451009	fashion_103189	fashion_103189	990	4	1	10		0					0.000000					2001	0													0
451010	fashion_103289	fashion_103289	991	4	1	10		0					0.000000					2002	0													0
451011	fashion_103389	fashion_103389	992	4	1	10		0					0.000000					2003	0													0
451012	fashion_104189	fashion_104189	993	4	1	10		0					0.000000					2001	0													0
451013	fashion_104289	fashion_104289	994	4	1	10		0					0.000000					2002	0													0
451014	fashion_104389	fashion_104389	995	4	1	10		0					0.000000					2003	0													0
451015	fashion_105189	fashion_105189	996	4	1	10		0					0.000000					2001	0													0
451016	fashion_105289	fashion_105289	997	4	1	10		0					0.000000					2002	0													0
451017	fashion_105389	fashion_105389	998	4	1	10		0					0.000000					2003	0													0
451018	fashion_106189	fashion_106189	999	4	1	10		0					0.000000					2001	0													0
451019	fashion_106289	fashion_106289	1000	4	1	10		0					0.000000					2002	0													0
451020	fashion_106389	fashion_106389	1001	4	1	10		0					0.000000					2003	0													0
451021	fashion_107189	fashion_107189	1002	4	1	10		0					0.000000					2001	0													0
451022	fashion_107289	fashion_107289	1003	4	1	10		0					0.000000					2002	0													0
451023	fashion_107389	fashion_107389	1004	4	1	10		0					0.000000					2003	0													0
451024	fashion_108189	fashion_108189	1005	4	1	10		0					0.000000					2001	0													0
451025	fashion_108289	fashion_108289	1006	4	1	10		0					0.000000					2002	0													0
451026	fashion_108389	fashion_108389	1007	4	1	10		0					0.000000					2003	0													0
451027	fashion_701203	fashion_701203	1008	4	1	10		0					0.000000					2002	0													0
451028	fashion_701303	fashion_701303	1009	4	1	10		0					0.000000					2003	0													0
451029	fashion_702203	fashion_702203	1010	4	1	10		0					0.000000					2002	0													0
451030	fashion_702303	fashion_702303	1011	4	1	10		0					0.000000					2003	0													0
451031	fashion_703203	fashion_703203	1012	4	1	10		0					0.000000					2002	0													0
451032	fashion_703303	fashion_703303	1013	4	1	10		0					0.000000					2003	0													0
451033	fashion_704203	fashion_704203	1014	4	1	10		0					0.000000					2002	0													0
451034	fashion_704303	fashion_704303	1015	4	1	10		0					0.000000					2003	0													0
451035	fashion_705203	fashion_705203	1016	4	1	10		0					0.000000					2002	0													0
451036	fashion_705303	fashion_705303	1017	4	1	10		0					0.000000					2003	0													0
451037	fashion_706203	fashion_706203	1018	4	1	10		0					0.000000					2002	0													0
451038	fashion_706303	fashion_706303	1019	4	1	10		0					0.000000					2003	0													0
451039	fashion_707203	fashion_707203	1020	4	1	10		0					0.000000					2002	0													0
451040	fashion_707303	fashion_707303	1021	4	1	10		0					0.000000					2003	0													0
451041	fashion_708203	fashion_708203	1022	4	1	10		0					0.000000					2002	0													0
451042	fashion_708303	fashion_708303	1023	4	1	10		0					0.000000					2003	0													0
451043	fashion_701204	fashion_701204	1024	4	1	10		0					0.000000					2002	0													0
451044	fashion_701304	fashion_701304	1025	4	1	10		0					0.000000					2003	0													0
451045	fashion_702204	fashion_702204	1026	4	1	10		0					0.000000					2002	0													0
451046	fashion_702304	fashion_702304	1027	4	1	10		0					0.000000					2003	0													0
451047	fashion_703204	fashion_703204	1028	4	1	10		0					0.000000					2002	0													0
451048	fashion_703304	fashion_703304	1029	4	1	10		0					0.000000					2003	0													0
451049	fashion_704204	fashion_704204	1030	4	1	10		0					0.000000					2002	0													0
451050	fashion_704304	fashion_704304	1031	4	1	10		0					0.000000					2003	0													0
451051	fashion_705204	fashion_705204	1032	4	1	10		0					0.000000					2002	0													0
451052	fashion_705304	fashion_705304	1033	4	1	10		0					0.000000					2003	0													0
451053	fashion_706204	fashion_706204	1034	4	1	10		0					0.000000					2002	0													0
451054	fashion_706304	fashion_706304	1035	4	1	10		0					0.000000					2003	0													0
451055	fashion_707204	fashion_707204	1036	4	1	10		0					0.000000					2002	0													0
451056	fashion_707304	fashion_707304	1037	4	1	10		0					0.000000					2003	0													0
451057	fashion_708204	fashion_708204	1038	4	1	10		0					0.000000					2002	0													0
451058	fashion_708304	fashion_708304	1039	4	1	10		0					0.000000					2003	0													0
451059	fashion_101187	fashion_101187	1040	4	1	10		0					0.000000					2001	0													0
451060	fashion_101287	fashion_101287	1041	4	1	10		0					0.000000					2002	0													0
451061	fashion_101387	fashion_101387	1042	4	1	10		0					0.000000					2003	0													0
451062	fashion_102187	fashion_102187	1043	4	1	10		0					0.000000					2001	0													0
451063	fashion_102287	fashion_102287	1044	4	1	10		0					0.000000					2002	0													0
451064	fashion_102387	fashion_102387	1045	4	1	10		0					0.000000					2003	0													0
451065	fashion_103187	fashion_103187	1046	4	1	10		0					0.000000					2001	0													0
451066	fashion_103287	fashion_103287	1047	4	1	10		0					0.000000					2002	0													0
451067	fashion_103387	fashion_103387	1048	4	1	10		0					0.000000					2003	0													0
451068	fashion_104187	fashion_104187	1049	4	1	10		0					0.000000					2001	0													0
451069	fashion_104287	fashion_104287	1050	4	1	10		0					0.000000					2002	0													0
451070	fashion_104387	fashion_104387	1051	4	1	10		0					0.000000					2003	0													0
451071	fashion_105187	fashion_105187	1052	4	1	10		0					0.000000					2001	0													0
451072	fashion_105287	fashion_105287	1053	4	1	10		0					0.000000					2002	0													0
451073	fashion_105387	fashion_105387	1054	4	1	10		0					0.000000					2003	0													0
451074	fashion_106187	fashion_106187	1055	4	1	10		0					0.000000					2001	0													0
451075	fashion_106287	fashion_106287	1056	4	1	10		0					0.000000					2002	0													0
451076	fashion_106387	fashion_106387	1057	4	1	10		0					0.000000					2003	0													0
451077	fashion_107187	fashion_107187	1058	4	1	10		0					0.000000					2001	0													0
451078	fashion_107287	fashion_107287	1059	4	1	10		0					0.000000					2002	0													0
451079	fashion_107387	fashion_107387	1060	4	1	10		0					0.000000					2003	0													0
451080	fashion_108187	fashion_108187	1061	4	1	10		0					0.000000					2001	0													0
451081	fashion_108287	fashion_108287	1062	4	1	10		0					0.000000					2002	0													0
451082	fashion_108387	fashion_108387	1063	4	1	10		0					0.000000					2003	0													0
451083	fashion_100463	fashion_100463	1064	4	1	10		0					0.000000					2004	0													0
451084	fashion_100464	fashion_100464	1065	4	1	10		0					0.000000					2004	0													0
451085	fashion_100465	fashion_100465	1066	4	1	10		0					0.000000					2004	0													0
451086	fashion_101190	fashion_101190	1067	4	1	10		0					0.000000					2001	0													0
451087	fashion_101290	fashion_101290	1068	4	1	10		0					0.000000					2002	0													0
451088	fashion_101390	fashion_101390	1069	4	1	10		0					0.000000					2003	0													0
451089	fashion_102190	fashion_102190	1070	4	1	10		0					0.000000					2001	0													0
451090	fashion_102290	fashion_102290	1071	4	1	10		0					0.000000					2002	0													0
